BoroCT2020,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1021200,0.046210077,0.2659877,0.19921781,0.6233266,-0.38782254,1.1680771,-0.1540049,-0.321624,-0.047279764,-0.3588844,0.68568057,-1.4767265,-1.0712218,-0.18927848,0.03601788,0.23022202,0.28949788,0.054460287,0.12584826,0.15997192,-0.5847318,-0.18077852,0.3314377,0.51308644,0.3367174,1.611542,0.77494365,-0.073885374,0.9399278,0.1497772,-0.26675022,-0.24081372,-0.5545436,-0.4005188,-0.09958859,-1.0120242,0.12905651,-0.07368892,0.36936095,0.3788506,0.18832709,0.3733671,0.7618845,-0.02717914,0.52026314,0.88132006,0.61997324,0.6021272,-0.1121539,-0.023952013,-0.48072317,0.46001607,0.606606,0.42505515,-0.197369,1.0668617,-0.038728956,0.15995295,1.0559967,0.559299,0.10951203,0.25464714,0.009643663,-0.18961297
2031900,-0.07392874,0.0021300258,0.6856632,0.5039834,-0.22784324,1.2671422,-0.06475994,-0.057275366,0.007362385,0.056225106,0.8016725,-1.2269666,-1.1057452,-0.26326847,-0.22051385,0.596852,0.5844703,-0.13010202,0.43638766,0.41647622,-0.59168935,-0.33107856,0.48775733,0.26379544,1.0161825,1.3848,0.53070587,-0.33556953,0.76212615,0.29799685,0.1221792,-0.19374394,-0.95529544,-0.8781994,-0.3390649,-0.5536585,-0.014630903,-0.37483382,-0.052516773,0.5105495,0.2986642,0.34376734,0.45802024,0.08815403,0.34472522,1.0800902,0.8763053,0.54886556,0.17158107,-0.006067696,-0.59496164,0.02635308,0.29011884,0.49157923,-0.34976777,0.75873077,-0.0994322,0.11025462,0.86228347,0.78160024,0.52723086,0.69264567,-0.042558353,-0.008384597
2032300,-0.2645595,0.009962752,0.22322163,0.917824,-0.6847258,1.0782287,-0.20043664,-0.0715233,-0.028616931,-0.24539618,0.9108046,-2.168477,-0.99426293,-0.11189566,-0.39799708,0.26879466,0.54478747,-0.30537403,0.4911228,0.011328459,-0.4691266,-0.23178641,0.41526857,0.20992176,0.62459224,1.5469582,1.1756054,-0.34916696,0.6763467,0.33275703,-0.3716031,-0.33819607,-0.5851877,-0.760542,-0.29166934,-1.1178228,0.1483059,-0.23307203,0.29612514,0.31732714,0.33727464,0.53790677,0.2602224,-0.10504739,0.6761005,0.70238066,0.9767674,0.6902221,0.19052753,-0.0095982365,-0.86765397,0.41616172,0.55590916,0.28818327,-0.5183877,1.1372958,-0.3744916,0.023818757,0.6249182,0.82489365,0.23057629,0.40640855,0.0153027605,-0.23312186
4155104,-0.6007494,-0.08327655,0.1695827,1.1420255,-0.74630314,1.3038481,0.29150376,-0.30183604,-0.37111965,-0.54408056,0.578987,-2.6861587,-0.58373064,-0.2287627,-0.20435615,0.16696341,0.54588157,0.017540455,0.16505691,-0.17722258,-0.22756764,-0.21768108,0.39489502,0.32547703,0.72338575,2.0887878,1.1009897,-0.52226347,0.66508335,0.26870996,-0.4084775,-0.15895204,-0.72763604,-0.88093644,0.044205833,-1.181667,-0.36698675,-0.26377273,0.19320367,0.35564977,0.84008944,-0.09039121,0.3103023,-0.13672787,0.80690944,0.5089068,0.75462997,1.2993065,0.7390709,0.19032231,-1.0758699,0.1568134,0.36722562,0.74615264,-0.7460884,0.98305535,-0.29618138,-0.09907018,0.40130746,0.3875706,0.4772341,0.70148426,-0.025932727,-0.1563753
3080200,-0.46694675,-0.013312391,0.15287521,1.1251277,-0.6731724,1.2965316,0.2248345,-0.3592955,-0.29012725,-0.55994457,0.49792528,-2.7036803,-0.72109085,-0.30293167,-0.29491878,0.16066197,0.5219815,0.063760765,0.11665838,-0.1796868,-0.5183052,-0.11255928,0.3312972,0.31582627,0.5863393,2.02467,1.1400366,-0.40332103,0.71883976,0.27547634,-0.23815387,-0.11972697,-0.7139764,-0.73218817,0.0019579262,-1.0444676,-0.2842628,-0.21539544,0.21367012,0.2520741,0.64694965,-0.14852205,0.5159379,-0.34726682,0.7253917,0.65701866,0.7180649,1.2223676,0.5747105,0.14939459,-0.9014882,0.310734,0.32174528,0.6911382,-0.6032837,0.9073395,-0.32301122,0.0115537485,0.6213418,0.38526526,0.49659708,0.6599864,-0.1219355,-0.06611848
3079601,-0.24908136,-0.044305123,0.27443096,1.0439787,-0.88931525,0.92257535,-0.17988577,-0.09814021,-0.12264574,-0.4262117,0.91916585,-2.593701,-0.6119479,0.08938869,-0.29492736,0.27553895,0.63193226,-0.117321916,0.41118476,-0.01920734,-0.4042656,-0.1739192,0.41552427,0.15511282,0.56823933,1.5487969,1.3897005,-0.44341874,0.65659356,0.46702117,-0.46916026,-0.4507219,-0.7692257,-0.6685521,-0.24096791,-1.0573218,-0.011322682,-0.2252424,0.31038952,0.14898534,0.39394042,0.30888498,0.47061276,-0.021815823,0.5888641,0.45787764,0.98092735,0.78669244,0.3948829,0.020672414,-0.8452061,0.2803861,0.35048193,0.3522724,-0.57699776,0.9367452,-0.39708585,-0.11169487,0.69825435,0.6124007,0.2233617,0.39566162,-0.0746505,-0.30940744
3037500,0.36798656,0.13385499,0.23322308,1.4143605,-0.24720709,2.0642762,0.104408294,-0.6423518,0.20710552,-0.2310873,-0.012368944,-3.1232731,-0.8536102,-0.7623087,-1.0938611,-0.13354589,0.32313612,1.0906643,-0.37552765,-0.24450797,-1.8014501,0.34511596,0.1795007,0.5394446,-0.46625218,1.2047776,1.4601092,-0.039053477,0.32736602,0.17645992,0.25866076,0.008070383,-1.0135462,0.23314078,0.12136363,-0.18398027,-0.25913933,0.0040187533,0.119484454,-0.54804224,-0.2767486,-0.49781436,1.5983074,-1.618822,0.47206295,1.2552295,0.61446464,1.0193269,-0.27442238,0.019075435,0.23304956,1.0180314,0.3407027,0.30790362,-0.2284644,0.6376198,-0.6253463,0.62102693,1.6445785,0.11832259,0.86520296,0.75231814,-0.6432213,0.9670947
1015501,0.5573768,0.70121866,0.2765659,0.76695937,-0.3453082,0.9622585,0.28482732,-0.8430297,0.2701845,-0.31305775,0.16115488,-2.5425022,-1.1115236,-0.79433376,-0.12950422,0.3060628,-0.10194049,0.50817835,-0.15850715,0.3117937,-1.4891891,-0.05347627,-0.0626515,0.33966014,0.097611964,1.5809848,1.5430938,0.10790324,1.2228469,0.20546266,0.4089097,-0.18127097,-1.4093852,-0.33616775,0.32728192,-0.60081446,-0.2651824,0.07658884,-0.1663451,0.41739497,-0.026730692,0.023687612,1.4568782,-0.96644485,0.395687,1.1327655,0.3290701,0.340664,-0.20736773,-0.23872125,0.13620193,0.061299667,0.15414481,0.57112443,0.4298908,0.5090089,-0.21726178,0.30696696,1.487394,0.56383204,0.37377408,0.5773432,0.1840236,-0.14490776
1023200,-0.34470978,-0.0344132,0.22923845,0.989481,-0.91231525,0.9828808,-0.2385362,-0.0212551,-0.047119156,-0.30327764,0.99949235,-2.4307954,-0.92665595,0.04473971,-0.374335,0.32254335,0.698476,-0.28850052,0.49654377,0.0337888,-0.4188972,-0.1158823,0.40207708,0.21392255,0.7321966,1.5770475,1.3373625,-0.36096412,0.69061464,0.39922422,-0.3826086,-0.386054,-0.6727184,-0.73704493,-0.34409747,-1.2386158,0.14305887,-0.22756912,0.29473138,0.18823649,0.33215052,0.4595522,0.17677385,-0.019929344,0.6884442,0.5705587,1.1072259,0.6187919,0.27443272,-0.00039700148,-0.85241646,0.535861,0.6145499,0.2912612,-0.5507982,1.1652005,-0.35343653,0.0025103933,0.6294898,0.80588317,0.25778845,0.40054706,-0.019885257,-0.25516516
1023100,-0.35706326,-0.1060689,0.15836865,1.0907656,-0.960335,1.0199255,-0.25255477,0.044243637,-0.0055578644,-0.32599828,1.0474817,-2.6075652,-0.96838534,0.03306804,-0.5073374,0.33828002,0.64231724,-0.42823672,0.5412482,-0.07588649,-0.47317,-0.1231377,0.36240962,0.120337725,0.66734034,1.5685122,1.4720457,-0.40202847,0.6357133,0.4601211,-0.4034166,-0.37195033,-0.6627445,-0.79868,-0.36927614,-1.1994933,0.16484362,-0.23446086,0.3411303,0.19272943,0.2895237,0.47536716,0.11407162,-0.13281241,0.6960325,0.65287703,1.1326714,0.73720104,0.2661948,0.014665675,-0.9192771,0.47354665,0.56507206,0.3129543,-0.57879555,1.1470078,-0.4767637,-0.0313528,0.53899276,0.8286479,0.23697715,0.44164693,-0.031054601,-0.30915925
1024500,-0.15269841,-0.06555199,0.15470654,1.2309471,-0.7235287,1.5452076,-0.12278583,-0.15201382,0.067526214,-0.24449627,0.72380185,-2.793249,-0.9829347,-0.28865537,-0.7773764,0.1619808,0.49171016,0.10350136,0.21433319,-0.14451517,-0.93415904,0.029551618,0.30901814,0.26721957,0.2849293,1.4512311,1.4403708,-0.2878403,0.49162826,0.3183496,-0.17278296,-0.16151823,-0.7570907,-0.46402842,-0.22664809,-0.87782407,-0.007362136,-0.16021904,0.2637711,-0.039495636,0.11753013,0.14709029,0.53360337,-0.70073026,0.6455399,0.8945235,1.0003157,0.8534201,0.06212634,0.06931477,-0.57863814,0.6883485,0.5388371,0.2598156,-0.45463148,1.0509311,-0.51021916,0.20116226,0.91347295,0.6057618,0.47788742,0.5592837,-0.26427516,0.1382111
1024301,0.43119305,-0.11055498,0.4715411,1.3865198,-0.093876936,2.5583122,-0.063576974,-0.5719944,0.22946933,-0.050344743,0.15593743,-2.3337696,-0.7060207,-0.7345714,-0.8374488,-0.28587386,0.37355757,1.1587865,-0.43284133,0.05542433,-1.4038765,0.29575473,0.61600846,0.8753401,-0.22893457,1.1413442,0.74000585,-0.029684918,0.19622281,0.077409916,-0.12138621,0.27416286,-0.55101997,0.3050134,-0.25961527,-0.5334405,-0.2525763,-0.23026322,0.16944773,-0.35774404,-0.02217163,0.03483822,1.348713,-1.0138134,0.4875715,1.0645823,0.8826398,0.92780405,-0.337825,0.070523046,0.22538333,1.1123439,0.43360153,-0.0668161,-0.47305277,1.0178341,-0.22794703,0.747122,1.489961,-0.018302955,1.1731656,0.6410201,-0.69435024,1.1867774
2004300,-0.32529622,-0.14322326,0.2050041,1.048847,-0.88862914,1.0643991,-0.22224866,-0.018791955,0.034748062,-0.26140553,1.0623829,-2.4310026,-1.0652682,-0.09702734,-0.43309453,0.23241909,0.6038555,-0.43285847,0.48031843,0.07243141,-0.41088247,-0.14858517,0.4163683,0.13807139,0.7669863,1.7318058,1.2229321,-0.3910194,0.7197863,0.40396264,-0.42134765,-0.2992728,-0.4779383,-0.84296274,-0.44037995,-1.297059,0.22144505,-0.31553513,0.26938498,0.32685253,0.39872542,0.54235935,-0.006329491,-0.032449853,0.7644587,0.70242625,1.1076944,0.7778175,0.20866261,0.030967312,-0.96464753,0.42441162,0.55887383,0.25646937,-0.58523506,1.2152427,-0.41884774,0.010644962,0.4329003,0.94041276,0.31068245,0.3822335,-0.0668272,-0.30224472
4075701,0.119980745,0.14923736,0.3948341,0.7334332,-0.73817635,0.79058,-0.16786937,-0.15761226,0.0038874992,-0.27144352,0.6317909,-2.1670134,-0.43432236,0.117775835,-0.1743297,0.2707511,0.53819716,0.011268692,0.2554383,0.19886486,-0.36582416,-0.21453977,0.3418685,0.20786645,0.506232,1.0996374,1.2022613,-0.087408304,0.55894876,0.34277576,-0.4296065,-0.6925879,-0.7626651,-0.7218786,-0.24814725,-0.943226,-0.014492622,-0.08873704,0.21235052,0.14637393,0.3305364,0.4323334,0.9097562,-0.042637818,0.43812573,0.27587903,0.8217477,0.40153024,0.14968367,-0.18288761,-0.600782,0.44683158,0.4237845,0.18722247,-0.64757186,0.7979895,-0.195567,-0.042648606,0.95388526,0.5889453,0.18431175,0.34438056,0.018041452,-0.24524263
4075702,-0.34500432,-0.14457357,0.17598988,1.0324948,-0.8217314,1.0650597,-0.26224285,0.031878486,0.017645227,-0.27278042,1.0605135,-2.3562045,-0.95917267,-0.06256997,-0.4770192,0.3223489,0.58691835,-0.44229996,0.5468322,-0.05071055,-0.44584513,-0.15226579,0.41951784,0.23523067,0.80073076,1.5884582,1.2338513,-0.4033919,0.60484403,0.36650828,-0.5097551,-0.3545365,-0.48731196,-0.8823484,-0.3994027,-1.2358191,0.16484097,-0.19316982,0.36431596,0.32655644,0.38450253,0.5454424,-0.0072483933,-0.013317436,0.7950293,0.668874,1.1010792,0.8001657,0.2500757,0.033179365,-0.9641486,0.4259228,0.55976826,0.29851282,-0.64653033,1.256351,-0.4904334,-0.021431703,0.4280397,0.8741296,0.23846604,0.45583397,-0.02696677,-0.2587241
4054800,-0.21326235,-0.3777117,0.28323123,1.2216911,-0.6797377,1.6402034,-0.22863421,-0.4566743,-0.032971986,-0.173948,0.6115303,-2.2155762,-0.72640383,-0.09740474,-0.32816997,0.5464962,0.2902251,0.26155722,-0.12125819,-0.37928802,-0.47002512,-0.16373156,-0.41051883,0.17809743,0.8149631,2.0133126,1.2402066,-0.7437062,0.09503165,0.15886143,-0.19835553,-0.37875706,-0.80461574,-1.0530102,0.231848,-1.3616699,-0.21517757,0.078451455,0.5357085,0.29210114,0.7879464,-0.04815054,0.27066487,-0.30793178,1.091718,0.9723735,0.40473184,0.6341473,0.23872103,-0.13376306,-0.6055513,0.34218675,1.0597897,0.8434587,-0.8233689,1.2544911,-0.3830647,0.096066676,0.62650746,0.6315843,0.5054231,0.5705543,0.095794186,0.6747763
4091800,-0.06116295,0.6787129,0.35865358,0.12773564,0.29306194,1.8972197,-0.2935812,-0.4498541,-0.12278488,-0.16961625,0.42802963,0.6020591,-1.1935894,-0.32957348,0.88182247,0.3256971,-0.12793076,0.48945218,0.20203029,0.37028843,-1.0005759,-0.4830624,0.7828784,0.9205867,0.37782195,1.9919413,-0.19838423,0.1793207,0.78263533,-0.3488042,0.11241934,-0.31705415,-0.52156126,-0.25552303,-0.00449269,-0.8368087,-0.005221801,-0.07785166,0.4083769,0.20547342,-0.23452468,0.4190175,0.97105956,0.39121285,0.19163837,1.8121853,-0.03255657,0.4244699,-0.43504986,-0.4266182,-0.09592546,0.2671701,0.5190206,1.3705479,0.7252651,1.3621203,0.42277396,0.8435054,1.317724,0.20807278,0.3658012,0.1841909,-0.2897036,0.4275038
4093800,-0.11382973,0.07409604,0.22301285,0.79810095,-0.6135113,1.024673,-0.18764856,-0.08830777,0.00018571822,-0.21480623,0.85116124,-1.9314948,-0.83053064,-0.11827849,-0.1797657,0.3208898,0.44728884,-0.15581831,0.3947799,0.05731477,-0.48840252,-0.1812503,0.4478832,0.2806686,0.59096193,1.5090703,1.0026251,-0.25781727,0.6948058,0.30175832,-0.33356756,-0.43804806,-0.5658379,-0.62396383,-0.26771483,-1.0959165,0.1037859,-0.22154073,0.255702,0.2786384,0.27213228,0.47171074,0.49211472,0.063621044,0.58157724,0.6967524,0.839769,0.6755466,0.15422046,-0.03499641,-0.64974374,0.35999542,0.47814503,0.35462728,-0.38037622,1.091772,-0.266852,0.024760202,0.72324884,0.74446225,0.16960776,0.35127282,-0.042679306,-0.16880801
4069000,-0.44478616,-0.16894759,0.14319146,1.0726348,-0.9239633,1.0841094,-0.29471996,0.10565216,0.017487979,-0.25905815,1.1705415,-2.5123122,-1.0040336,-0.0048509585,-0.54672915,0.32491493,0.62879604,-0.5349077,0.6220815,-0.05082039,-0.37155968,-0.16598013,0.4295758,0.15685901,0.8118556,1.6094545,1.327831,-0.45365945,0.58751017,0.40303934,-0.51218486,-0.3565527,-0.47525,-0.8910105,-0.48160416,-1.3065819,0.18305263,-0.26829442,0.34705967,0.29511702,0.4039055,0.5783823,-0.12158178,-0.02313933,0.7825195,0.6752294,1.2138017,0.8008754,0.30100945,0.09065213,-1.1064354,0.43069813,0.6030086,0.255186,-0.6750328,1.3015949,-0.5214947,-0.06307817,0.32361743,0.9252405,0.19845624,0.47127187,-0.03190256,-0.3580992
4044400,-0.2018824,-0.029613096,0.40116632,1.0743006,-0.48659772,1.4676158,0.21587327,-0.5805097,-0.16255765,-0.47286484,0.2577072,-2.4003901,-0.546551,-0.34215173,-0.20173958,0.3246509,0.4959166,0.5187253,-0.1619807,-0.36476904,-0.5016647,-0.29050273,0.057664335,0.33939567,0.4903013,1.6182475,1.0384071,-0.44832745,0.37132007,0.26532903,0.035217796,-0.41780266,-0.87111527,-0.5760149,0.37215102,-0.9167463,-0.2775025,0.09296208,0.34488308,0.29403272,0.46447694,-0.28369015,0.80686235,-0.28317338,0.7045204,0.6458627,0.35587484,0.8965117,0.43805122,-0.09256327,-0.38654315,0.14318646,0.4152562,0.6738781,-0.6901677,0.7714453,-0.098006465,-0.012567225,0.9991501,0.10766237,0.6084178,0.50593376,0.022121212,0.38399008
4026400,-0.085527115,-0.43275416,0.23785192,1.3071381,-0.65060014,1.7366049,-0.1793475,-0.58342475,-0.06564039,-0.14812538,0.4600301,-2.2392063,-0.7120259,-0.10869176,-0.31541124,0.5273179,0.14983141,0.46346006,-0.36126256,-0.41959435,-0.61507845,-0.04384451,-0.65200704,0.17251077,0.791163,2.2080295,1.2903328,-0.7794874,0.08709908,0.08589984,-0.17888325,-0.33110225,-0.9734202,-1.1011047,0.431429,-1.3150918,-0.3845851,0.08583832,0.49676728,0.2197745,0.9057806,-0.24047533,0.42014527,-0.5548486,1.1674405,1.067004,0.17814347,0.67626154,0.21083473,-0.17528516,-0.5100098,0.3573017,1.1370488,1.0629246,-0.7453052,1.1945648,-0.45412603,0.18539704,0.68579185,0.60171616,0.579645,0.66234225,0.0955444,0.9190053
4045400,-0.19841908,-0.2050726,0.14511214,1.535735,-0.31232676,2.1362612,0.94110733,-1.2802687,-0.65701795,-0.6557861,-0.7848033,-3.0671394,-0.1308602,-0.6619892,-0.09966979,0.20707282,-0.046714954,1.5805653,-1.3197641,-0.8122943,-0.8695929,0.06047875,-1.0186636,0.28595743,0.28239635,2.9884934,1.3060187,-0.7972414,0.30988115,-0.13138509,0.3128526,-0.0026694161,-1.6647254,-0.9957798,1.5734797,-0.75838685,-1.3312675,0.2111363,0.19900478,0.0033160797,1.387361,-1.7840474,1.5019276,-1.5341468,1.1719948,1.0863845,-0.80775195,1.5591024,0.79624313,0.015115029,-0.23804536,0.09982673,0.7035144,2.0633209,-0.5954675,0.44010237,-0.3022122,0.26294956,1.1716636,-0.32136017,1.0429217,1.1873305,-0.02145349,1.4820261
4117100,-0.5716742,-0.023306744,0.14193298,1.0762876,-0.8476949,1.1736386,0.10905953,-0.16630527,-0.24598019,-0.48961067,0.8074015,-2.7535484,-0.74116874,-0.14493959,-0.2982372,0.22833662,0.6066807,-0.23381759,0.39366335,-0.06098567,-0.2762273,-0.21480343,0.51367307,0.28036225,0.7289319,1.9093554,1.223985,-0.43595493,0.7252347,0.36203852,-0.4114141,-0.20765465,-0.6664951,-0.82694197,-0.20173813,-1.2160782,-0.17652155,-0.32257736,0.16307873,0.32746032,0.654849,0.18647105,0.1719797,-0.052975018,0.71193105,0.5131068,1.0258627,1.1194514,0.62725,0.18255281,-1.1421565,0.22305463,0.3693363,0.49933848,-0.7158469,1.0627295,-0.33314607,-0.100064665,0.36443898,0.5601766,0.3512667,0.6297979,-0.071252085,-0.38584146
2015700,-0.26894888,-0.027450373,0.20707855,0.87497914,-0.662745,1.1833586,-0.23204164,0.01743325,-0.006537892,-0.23294835,0.907746,-2.1002855,-0.98499596,-0.17084107,-0.2431868,0.29163802,0.50706375,-0.33173394,0.45288423,0.07432025,-0.5490051,-0.14796543,0.47123906,0.21427327,0.6966043,1.7362943,1.1159424,-0.26311323,0.71075225,0.25595197,-0.32540008,-0.3702609,-0.5036261,-0.79782104,-0.37015128,-1.258529,0.10926388,-0.24916208,0.34661382,0.29937118,0.29933414,0.45107564,0.18521954,-0.047387537,0.7505403,0.75099415,0.94626087,0.66167146,0.2209991,0.015243919,-0.7755362,0.5226366,0.5727515,0.37314755,-0.5091641,1.1752131,-0.42399246,0.04305216,0.46859816,0.8272392,0.2910548,0.34920698,-0.037569553,-0.16481385
3051900,-0.17036526,0.105165005,0.047807556,0.8639,-0.78773654,0.96060234,-0.11810309,-0.032562423,0.0063287294,-0.28351972,0.919905,-2.6477091,-1.0041068,-0.015663253,-0.36265168,0.24066113,0.4861947,-0.26190677,0.31236625,0.17761517,-0.5460656,-0.20417546,0.37512305,0.177147,0.47939175,1.568337,1.5015483,-0.18510891,0.87137145,0.34109238,-0.3786932,-0.4398556,-0.94607794,-0.7766724,-0.36140156,-1.1318635,0.10846261,-0.0532821,0.25153646,0.1621756,0.31635803,0.31920543,0.32938296,-0.35053787,0.7060026,0.5673836,1.0231246,0.55436707,0.18330528,0.118993744,-0.7445686,0.43841344,0.63614345,0.31834573,-0.6234223,1.1029259,-0.40802652,-0.06407463,0.7531671,0.7992304,0.2105423,0.2944565,-0.13684203,-0.28448796
1015402,-0.06697944,0.14820464,0.20138282,0.8605809,-0.7712109,0.7546162,-0.24938291,-0.110722244,0.0023016525,-0.3282787,0.9084646,-2.5332987,-0.6397763,0.06723882,-0.27665234,0.26243737,0.556502,0.042284507,0.3045115,0.17058128,-0.45159394,-0.19160827,0.4041757,0.19560263,0.47726938,1.3741412,1.4741261,-0.26002705,0.79154444,0.44545102,-0.4126462,-0.55848503,-0.96190226,-0.5620573,-0.25628194,-1.0608376,0.0044237785,-0.08891549,0.23914753,-0.003407961,0.26580563,0.34818348,0.5765886,-0.16375265,0.6008398,0.43993086,1.0038428,0.45386213,0.23108236,0.010847033,-0.7531278,0.2991137,0.53070897,0.26733822,-0.7013345,0.9035041,-0.41020632,0.003452364,0.8411079,0.7603144,0.14236814,0.36044767,-0.20174702,-0.26069954
4079900,-0.35829863,-0.11189738,0.09499033,1.1357738,-0.8728383,1.195461,-0.16446304,-0.0960217,-0.015311839,-0.27937967,0.88015354,-2.61554,-0.9813621,-0.100859985,-0.58587265,0.35425672,0.51830155,-0.2505352,0.34344512,-0.21395753,-0.6097336,-0.061327722,0.09831802,0.16073932,0.66870767,1.7784219,1.4719046,-0.47233957,0.4744466,0.3662764,-0.1938906,-0.34223,-0.7425482,-0.8259679,-0.17330873,-1.1450688,0.094744354,-0.15624762,0.36157522,0.11000099,0.3514208,0.22853972,0.20064221,-0.43505722,0.8054861,0.82357776,0.91521937,0.77170134,0.2493348,0.028552063,-0.9078779,0.48160574,0.6844649,0.5260795,-0.6303005,1.1334368,-0.5483406,-0.014892738,0.5349436,0.8569037,0.29026434,0.56098366,-0.028410219,-0.05630049
4000200,-0.6474751,-0.04730531,0.17626373,1.1053009,-0.71712005,1.2144626,0.32651597,-0.262418,-0.34799296,-0.5513572,0.6613273,-2.7479534,-0.59271735,-0.3004585,-0.21865772,0.122507185,0.62173855,-0.11301206,0.2793638,-0.13618082,-0.20858291,-0.2532359,0.55440724,0.35620368,0.7343983,2.008555,1.0621591,-0.4692888,0.7621465,0.27895498,-0.4721547,-0.17848992,-0.63468874,-0.8768274,-0.03483376,-1.1788434,-0.30901825,-0.29214013,0.14307319,0.39636073,0.8210529,-0.03050435,0.26810402,-0.067228116,0.7726957,0.48552603,0.8489478,1.3694668,0.7931028,0.22570486,-1.1663867,0.10647955,0.22668198,0.67422724,-0.76369387,0.98705846,-0.322104,-0.13496402,0.31930807,0.4053646,0.43360013,0.7109974,-0.043127578,-0.29005116
4036500,-0.42422545,-0.12495789,0.14069462,1.0481128,-0.9577704,1.0423871,-0.31775415,0.06494775,-0.00269754,-0.31226248,1.1346086,-2.5473726,-0.9945685,0.0620127,-0.52425236,0.35778236,0.64373714,-0.48478007,0.600155,-0.013227708,-0.39245796,-0.13353923,0.4136767,0.15948622,0.8097501,1.6094456,1.3509797,-0.4184842,0.6034167,0.41364953,-0.48112562,-0.36423132,-0.5255372,-0.85975975,-0.5044501,-1.2852191,0.18100767,-0.2602545,0.32845113,0.26488522,0.38779667,0.58355916,-0.06052206,-0.02137033,0.74868464,0.6160551,1.2144113,0.75519866,0.27985865,0.09868017,-1.069133,0.4517147,0.62341756,0.23681957,-0.6798752,1.2704813,-0.4834957,-0.06482032,0.39042386,0.87527734,0.1909681,0.4512554,-0.048143845,-0.38992462
4036300,-0.43755063,-0.13995695,0.13936314,1.0452312,-0.9539834,1.071136,-0.32177404,0.0631192,-0.0017641388,-0.30088547,1.1463234,-2.534156,-1.0307717,0.053982276,-0.5234341,0.33072478,0.63271403,-0.5179445,0.60487115,-0.01745665,-0.37357956,-0.1405431,0.41538954,0.1481904,0.7994384,1.6099936,1.3427359,-0.41811568,0.5839763,0.40884596,-0.4803026,-0.3637929,-0.5189867,-0.8657782,-0.5074326,-1.2794509,0.17821686,-0.27020836,0.3407008,0.2825148,0.39624166,0.5878432,-0.06836602,-0.035983104,0.7464303,0.6312015,1.2233267,0.77039015,0.29025134,0.091313794,-1.0883065,0.4502947,0.61932844,0.23179585,-0.6749026,1.275861,-0.48637232,-0.07632378,0.38091186,0.88585085,0.19290684,0.4313205,-0.032339457,-0.40464744
4037900,-0.40333477,-0.119719975,0.1546163,1.054662,-0.94989043,1.0395412,-0.31455126,0.02518867,-0.002869612,-0.3176277,1.1200804,-2.537792,-1.0075908,0.06857179,-0.49086294,0.339744,0.6044747,-0.45517287,0.58713245,-0.017378109,-0.3984929,-0.14422417,0.40816438,0.15607917,0.7912067,1.5764731,1.337051,-0.397965,0.5934147,0.41270107,-0.49045834,-0.39201462,-0.5234031,-0.8291389,-0.47910446,-1.2623023,0.16723546,-0.2581363,0.3248597,0.29429898,0.40234518,0.5786922,-0.009612012,-0.026809035,0.7466838,0.60510784,1.1784389,0.75668603,0.2784234,0.08586464,-1.0645499,0.43763477,0.5986065,0.23559111,-0.6805462,1.2407897,-0.46595147,-0.06251673,0.42214715,0.836618,0.20266385,0.43633544,-0.04627876,-0.39427316
4038100,-0.40041792,-0.13529247,0.1639311,1.0487907,-0.9010517,1.0582886,-0.2897154,0.06666503,-0.004944635,-0.27021486,1.1131138,-2.4833958,-0.9968044,0.021059228,-0.48921108,0.32936457,0.62188023,-0.49145627,0.59388673,-0.02329586,-0.3894968,-0.17690986,0.43215257,0.16710044,0.7689089,1.6040113,1.3233408,-0.40882516,0.61845136,0.42308033,-0.46500406,-0.35601735,-0.52462906,-0.8591459,-0.4635419,-1.2876141,0.1701187,-0.25942785,0.3491019,0.29320243,0.38976467,0.5611265,-0.02970547,-0.03966235,0.73287874,0.6364407,1.173764,0.7481602,0.28849572,0.07581627,-1.0361347,0.45475256,0.5997772,0.2567941,-0.6522412,1.2781403,-0.45532563,-0.046828408,0.3915135,0.8810337,0.21907504,0.44814327,-0.042416878,-0.34185427
4037700,-0.39754492,-0.14898618,0.1736401,1.0718448,-0.92851645,1.0431024,-0.3246879,0.014561115,0.010320989,-0.31003702,1.1320887,-2.5249412,-1.001727,0.021724485,-0.5066449,0.33240306,0.6102634,-0.4558846,0.57189375,-0.023272991,-0.41694352,-0.13273549,0.40917408,0.17215429,0.7972878,1.5919768,1.3146517,-0.40292373,0.60134083,0.40311623,-0.511764,-0.37889045,-0.5026414,-0.8455561,-0.46456397,-1.2753866,0.16185677,-0.25407544,0.3213582,0.30664662,0.41063252,0.57612693,-0.018869521,-0.01830753,0.7620098,0.62945426,1.1573045,0.767169,0.27218992,0.07178547,-1.0422882,0.42814094,0.5858892,0.24374801,-0.65796787,1.2445204,-0.48783305,-0.0667836,0.4142207,0.8384608,0.21593235,0.44167766,-0.022745198,-0.3715936
