h3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
882a10761dfffff,-1.2311175,-0.15821804,0.05121202,0.7581474,-1.6382217,1.0700814,1.3834798,-0.06891607,0.71583366,-1.2675217,2.0451672,-0.431655,-0.14600898,-0.3175674,-0.69134694,-1.9360732,-0.52575296,0.16989315,0.4105321,-0.3738612,0.034342784,0.3859164,-1.6273329,-0.4401096,0.091940366,-0.11276299,1.1732894,-0.31098312,-1.901741,-0.773132,0.34451076,0.49186474,0.54263854,0.6809982,1.5263628,0.28865024,-1.1786926,-1.2295107,-0.7660654,0.43314165,-0.5580527,1.8232825,-0.5257563,1.7852609,-1.6982443,0.31979263,-0.73912954,1.3484658,-0.9983314,-0.6926567,0.46124864,-0.9445782,0.4549858,0.90138125,0.026134606,-0.26548806,1.0444794,0.9613551,0.66075504,-1.9201883,0.7556072,0.16744265,0.60664654,1.385908
882a107621fffff,0.099670984,0.5422922,-1.0024171,-1.0414367,0.4967097,-0.5598177,1.0830255,-0.48406687,0.18636051,1.3255497,-1.1087769,-0.6583373,0.3480963,1.5582533,1.147433,0.028200658,-0.5727745,-1.0088865,0.6759226,0.6485487,-0.19896683,-0.13971227,0.3740425,0.66505,0.004639334,1.2137487,0.6636021,0.004208651,0.5142212,1.1608126,-0.93978333,0.78540844,0.9329468,-0.5885074,-0.31730938,-0.7781168,0.6417594,-0.37348527,0.27483082,0.21647662,-1.0861094,-0.70171225,0.5043756,-1.9372054,0.6075519,-0.81202555,-0.8904165,-1.1597317,3.0084453,0.50043505,1.4882491,-0.40527782,0.55960995,-1.3986349,-0.10211043,-0.3759896,-1.6048352,-0.35715362,-0.5795328,0.4514122,-1.5038824,-0.1722317,0.37974966,-0.1606499
882a107623fffff,-0.41126803,-0.6496933,-0.5137002,-0.72538203,0.66818374,-1.1999474,0.7306766,-1.0141622,0.43675134,1.0179867,-0.56826764,-1.0399946,-0.49859688,1.5788985,0.021691743,0.33112335,-1.1776594,-0.40791085,2.0276153,1.9018736,-0.6015251,0.8903801,0.17449996,-0.3534003,0.5954963,0.6541519,1.2000163,-0.120368466,1.3631623,1.4504343,-0.18354927,1.4654036,1.1803327,-0.24924195,-0.36196047,-1.400498,-0.45613053,0.44156012,1.0904022,0.3340816,-1.60361,-1.163436,0.7763201,-1.5319431,1.135538,-0.33298168,-1.0886005,-1.3617612,2.7395253,1.4628901,0.6249032,-0.90312815,1.0404086,-0.7540437,0.42157573,-1.2221553,-1.7751905,0.4944358,-1.7313049,-0.41137153,-1.6785644,-0.4882723,-0.18445882,0.1778444
882a107625fffff,0.23631549,1.2711619,-1.2747525,-0.96982557,0.4284569,-0.22183944,0.9978077,-0.421948,-0.10115818,0.9959487,-0.96547043,-0.82789207,0.3801981,1.0170599,1.755543,0.5041988,0.026329445,-0.86932695,0.18551756,0.13276777,-0.09947807,-0.6231291,0.5419132,1.1602405,-0.35754904,0.9923247,0.3671965,0.20394076,0.062456205,0.59473294,-1.0736436,0.096005686,0.5843046,-0.73252803,-0.46632794,-0.13690874,1.2313733,-0.2907112,-0.25390437,0.374433,-0.55078715,-0.23280337,0.3006643,-2.0468776,0.68705237,-1.1822792,-1.0054425,-0.59927535,2.7450058,-0.045489907,1.3238798,-0.31232983,0.46007547,-1.2957853,0.08731047,0.38480094,-1.2335956,-0.8667628,-0.21532367,0.53912085,-1.0360518,-0.11873543,0.2708041,-0.44509256
882a107627fffff,-0.20485258,0.08690681,-0.54412013,-0.57829475,0.79448867,-0.6255342,1.0573286,-1.063189,0.043504097,0.99833316,-0.66249794,-0.7702623,-0.6448076,1.3757201,0.6056799,0.28646505,-1.0998614,-0.86052924,1.1776531,1.372485,-0.51285785,0.3619907,0.46596575,-0.0249623,0.7173581,1.001516,0.8652239,-0.12502672,0.6096909,1.3448565,-0.28749073,1.3275343,1.2525566,-0.62331545,-0.51040715,-0.77842504,-0.15222898,0.1920821,0.26747,0.20478001,-1.6122731,-0.85600257,0.8249702,-1.8128371,1.0685751,-0.37866905,-1.0573401,-1.2655036,2.946832,0.97262585,1.1302786,-0.5589477,1.152718,-0.94663495,0.07094744,-0.82054746,-1.6995481,-0.3199376,-1.2087495,-0.37848228,-1.3455696,-0.37595645,0.026095439,0.26704702
882a107629fffff,-0.5586623,-1.3679197,0.02754092,-0.6686875,0.058236547,-0.33818778,0.77626,-0.6428893,0.062262468,0.36887285,-0.02195727,-0.21468143,0.21144658,1.4344493,-0.5280784,-0.38352612,-1.7927766,-0.5432936,1.3820105,1.2484688,-0.51844805,0.84112585,-0.5231137,-0.8190778,0.5918706,0.5562759,1.1860409,-0.3604262,0.9071661,1.2982565,0.33172703,2.0214746,0.8525337,0.080260225,0.1160131,-1.5353688,-1.0411668,-0.07280046,0.6402422,0.24412018,-1.9299796,-0.4899524,1.0748487,-0.5490324,0.2802843,0.46125036,-0.6432842,-1.2837465,1.80292,1.7436558,1.0390736,-0.46089584,0.7396475,0.3557702,0.06711748,-1.9607075,-1.1761824,0.98943913,-1.1808001,-0.70575905,-1.2752558,-0.85994864,-0.061650354,0.84211826
882a10762bfffff,-0.13529633,-1.8205677,0.45901048,-0.27612308,0.46559417,-1.14365,0.6561626,-0.7370357,1.2775594,1.0289841,-0.51290673,-0.61212045,-0.4236126,1.4292378,-1.1948609,-0.08557511,-1.5841364,-0.021062186,1.6601636,1.5917383,-0.5304304,1.0409894,-0.4186596,-1.1462709,0.8550057,0.45660058,1.4225754,-0.65004355,1.457119,1.2846103,0.3280258,1.6091098,1.0801919,0.6112127,-0.014709102,-1.5928543,-1.2622858,0.052819528,1.1962711,-0.33161134,-1.5852891,-1.1698946,0.6747939,-0.18032356,0.4012572,0.8697061,-0.3775663,-1.2384913,1.519576,1.2828367,0.24574995,-0.86518794,0.7697568,-0.6636055,-0.12506784,-1.7104448,-1.1259973,0.9066315,-1.384773,-0.23096865,-1.4335984,-0.34974104,0.058432415,0.382514
882a10762dfffff,0.21970272,0.7095812,-0.84436965,-1.3270445,-0.37916204,0.86590314,1.6315967,0.11824822,-0.4269326,0.9568195,-0.8687167,-0.4531605,0.52745646,1.555983,1.7190149,-0.7210126,-0.8279087,-1.6113933,-0.15717424,-0.48743802,-0.0435475,-0.8139042,0.32286376,0.9154501,-0.00333791,1.621233,0.89270747,0.059773184,-0.46612117,1.0705085,-0.8591503,0.569122,0.93474853,-0.75490147,-0.017573697,-0.39898664,0.6430844,-1.3320055,-0.5892359,0.41922152,-1.2650911,0.20176753,0.42554858,-1.7595336,-0.11470921,-0.5311569,-0.4111708,-1.2411579,2.5938616,0.025063302,2.202629,-0.14337872,0.32477197,-1.0304601,-0.5814205,-0.6016999,-1.0670938,-0.24801502,0.3452045,0.4306307,-1.3216581,-0.08647382,0.90617996,0.5158602
882a107631fffff,-0.6932376,-2.1399455,0.32178625,0.06250293,-0.565945,-0.7836281,0.43114996,0.20990588,1.479017,-0.4623802,0.8959533,0.198333,-0.5973157,0.71253425,-2.1792934,-1.0486314,-1.127143,1.0317866,2.5924711,1.2273982,-0.386439,1.6614351,-1.5090041,-1.0508429,0.24418718,-0.500842,1.6291277,-0.15888824,0.8385995,-0.29553086,0.30060646,1.3310652,0.70122474,1.4933234,1.0186857,-1.5255651,-1.5502237,-0.23761517,1.5199684,0.26821366,-0.71638745,-0.009875917,-0.22542647,1.3730402,-1.124513,0.6294886,-0.7274762,0.4238249,-0.59710044,0.8245683,-0.9989693,-1.0344158,-0.15730102,0.4527557,0.3771488,-1.1846234,0.25998098,1.7283297,-0.78856915,-0.61885154,-0.5780323,-0.6599553,-0.24606708,0.3540279
882a107633fffff,-0.4643911,-1.3807113,-0.05399326,0.1943667,-1.1093614,-0.36383325,0.6390915,0.37029356,2.0743632,-0.28600824,0.86933374,-0.47231156,-0.5329828,0.25057608,-1.6644588,-1.3704773,-0.6137477,1.3550236,1.9456693,0.39802283,-0.7097163,1.4812928,-1.8779947,-0.505172,-0.100742176,-0.6866202,1.7715561,-0.18246397,0.14774892,-0.53008217,0.11578811,-0.04477662,0.6241991,2.5643322,1.0193663,-0.97369725,-1.127514,-0.5763806,1.0195543,0.29493508,-0.051476214,0.5869729,-0.3419006,1.8833396,-1.4683951,0.37367338,-0.6307328,0.8740579,-1.4558617,-0.28556067,-1.2643788,-1.7270176,-0.5502077,0.36139536,0.66706437,-0.5903401,1.250452,1.5805589,-0.15951663,-0.646626,-0.16306907,0.050347116,0.21695483,-0.01827451
882a107635fffff,-0.6791442,-1.1046977,-0.57614547,-0.79290783,0.41141456,-1.2589747,0.35052204,-0.8912239,0.42341617,0.77612245,-0.15379377,-0.94733804,0.1734267,1.3922561,-0.26038143,0.17110254,-1.0940437,0.009865413,2.3260837,1.8883119,-0.59249943,0.97452754,-0.3317453,-0.41992778,0.16307873,0.08416917,1.1683058,-0.10873825,1.6040591,1.2055086,-0.03118003,1.5356714,0.6365501,0.10212648,-0.14460559,-1.5995922,-0.5536021,0.5055264,1.4399543,0.42659262,-1.4289604,-0.87383807,0.7860958,-0.90473217,0.7692194,-0.3391124,-1.2112397,-0.9609184,2.2846894,1.6467447,0.42740375,-0.7792834,0.78909457,-0.06357276,0.64434385,-1.2963465,-1.6364648,0.9404024,-1.8031857,-0.47027752,-1.5906721,-0.7263142,-0.3272893,0.16785653
882a107637fffff,-0.44334185,-1.1710238,-0.3829522,-0.7653143,0.35988262,-1.2141931,0.18741101,-0.73148793,0.6194082,0.69948024,-0.38081032,-0.77123946,-0.24019551,1.3859332,-0.5675356,0.12518322,-1.2978332,0.25586814,2.2946956,1.6772021,-0.9904259,1.2340275,-0.6834451,-0.5253207,0.27312556,-0.054346014,1.2230549,-0.25321597,1.687422,1.3888776,0.4724307,1.1511611,0.7849733,1.0206621,-0.3237589,-1.8706007,-0.8784967,0.7517086,1.3899506,0.26259223,-1.3903329,-0.91871905,1.0148435,-0.62131256,0.7743798,0.04682876,-0.89762247,-1.1870538,1.622392,1.5049586,0.025142804,-0.95085996,0.733297,-0.09826239,0.80204505,-1.5458639,-1.1266917,1.074798,-1.751147,-0.4528123,-1.3970078,-0.5144937,-0.38170248,0.17624569
882a107639fffff,-0.8293918,-1.9247403,0.34615335,-0.15288539,-0.118711054,-0.9136446,0.2896997,-0.6953663,0.88751745,-0.01825564,0.5754035,-0.45038906,-0.03822224,0.9398628,-1.4654673,-0.4271424,-1.5666518,0.4597504,2.1151307,1.4667915,-0.62605727,1.2422748,-1.2378448,-1.2407184,0.42221162,-0.31401914,1.2000484,-0.49288812,1.2381032,0.7305955,0.8282462,1.7089187,0.5513859,0.98372096,0.33360627,-1.5524061,-1.48712,0.3527777,1.283813,0.0756869,-1.4205735,-0.3487881,0.9638826,0.6006892,-0.13187443,0.6782076,-0.6761152,-0.5739588,0.5806347,1.5307591,-0.027851399,-0.7539865,0.63809,0.69608414,0.49788356,-1.8047358,-0.6597751,1.5181243,-1.403206,-1.0332521,-0.8557576,-0.7427611,-0.33736137,0.73902255
882a10763bfffff,-0.98054713,-1.3998991,0.20661886,0.29118928,-1.2064053,-0.18416224,0.6840656,-0.18256539,1.5115917,-0.57358325,1.2788339,-0.59514266,-0.18817487,0.25809297,-1.5786976,-1.4483556,-1.0848613,0.79521364,1.7838873,0.48539668,-0.5122045,1.1064897,-1.9786706,-0.92157793,0.04914734,-0.54327583,1.289748,-0.45665312,-0.014620066,-0.17493957,0.88006306,0.6902195,0.4877195,1.908607,1.0288814,-0.8930814,-1.5828781,-0.45026502,0.7024739,0.083716825,-0.6714834,0.80915886,0.29137695,1.8913836,-1.3821944,0.67293686,-0.5378869,0.7076854,-0.8761086,0.17343955,-0.37970006,-1.1506668,0.20919281,0.73401934,0.45124546,-1.1042199,0.70944816,1.6905609,-0.33533743,-1.3701303,-0.1103407,-0.055787604,0.1492845,0.89528936
882a10763dfffff,-0.5050044,-2.1330516,0.5846647,-0.1477911,0.07524664,-0.9504333,0.47115114,-0.5168291,1.198404,0.4627757,0.1339302,-0.35780728,-0.12784392,1.1343595,-1.625287,-0.49121156,-1.6212877,0.2746534,1.9775909,1.4148908,-0.48345935,1.1363512,-0.99173677,-1.3579946,0.63023746,0.046338193,1.4261758,-0.6164779,1.3874094,0.8092837,0.5708872,1.6995027,0.75705856,0.9170868,0.39658082,-1.6052426,-1.5514318,0.085994706,1.3592855,-0.19832136,-1.416196,-0.68145263,0.65407205,0.5244153,-0.1847574,0.9567965,-0.4464976,-0.7610708,0.6710751,1.3427554,-0.019295415,-0.76221055,0.5770329,0.11617281,0.085182555,-1.7754219,-0.736215,1.3562195,-1.2869381,-0.6500442,-1.101528,-0.58959836,-0.04338395,0.6323776
882a107641fffff,-0.76649195,-0.85822797,0.9081342,1.0026113,0.24447551,0.066927314,0.30223396,-1.6256838,0.36576268,0.29695562,1.0837064,-0.7899796,0.9411884,-0.50353664,-0.7439669,-0.51679265,-1.164472,-0.20871666,0.11889788,0.59976375,0.2659091,-0.5090644,-0.85245,-1.6417841,0.8748126,-0.19136412,-0.33384168,-1.38967,-0.16371092,0.6133125,1.4344516,1.4958149,-0.24280012,-0.17851117,-0.080274224,0.14485073,-1.5230057,0.33201426,-0.29746383,-1.0562048,-1.5022488,0.22738281,1.6533267,1.1615715,-0.13452709,1.4223753,-0.2526566,-0.05921894,0.54556316,0.6712761,1.3686899,0.22333781,1.6937546,0.5945502,-0.28706494,-1.1730355,-0.8068561,0.1378497,-0.77574974,-1.8896681,0.011841895,-0.25435525,0.45185,1.446553
882a107643fffff,-1.0022309,-0.60091925,0.7055739,0.9177572,0.015342171,0.54595995,-0.35401422,-0.6037019,-1.028206,-1.0981455,1.747506,1.4378395,0.6736146,-0.58710915,-1.1558874,-0.35404685,-0.7775139,-0.20577826,0.3003696,0.028222326,0.4842622,0.007964824,-0.50188404,-1.2431837,0.45776322,-0.37382022,-0.47381005,-0.43243727,-0.6190153,-0.6213925,0.7811408,2.127298,-0.303317,-0.7681659,0.17515801,0.26345882,-1.3228656,0.40078342,-0.13892451,-0.02480118,-1.1539447,0.7622388,1.140641,1.0136938,-0.44102427,0.5585259,-0.44021145,0.39891616,-0.27730048,1.1296376,0.7751095,1.3165032,0.8763777,1.7681156,-0.56387645,-0.8780288,-0.7526982,0.18504953,-0.4585565,-1.5577984,0.79163486,-1.4710428,-0.5783726,1.3279985
882a107645fffff,-0.71996343,-1.2874639,0.643494,0.18176453,0.12114661,-0.07329952,0.50839144,-1.1168879,0.17769203,0.32400247,0.5893023,-0.42898571,0.22681306,0.5627919,-0.8907837,-0.72162515,-1.7129022,-0.34265235,0.9994852,0.97420585,-0.26409942,0.3442525,-0.86036444,-1.3554043,0.86423224,0.19872187,0.603432,-0.83854437,0.5455334,1.1007493,1.1010044,1.7097225,0.36663416,0.23916525,0.10133579,-0.94174886,-1.5808364,0.36231327,0.2950923,-0.25340968,-1.8006303,-0.1869599,1.4420826,0.31338263,0.10446379,1.0461286,-0.44855073,-0.8783697,1.0049456,1.305696,1.0109068,-0.2226384,1.2514932,0.63177896,0.027439656,-1.7466755,-0.89258695,0.7739164,-1.1237582,-1.5284812,-0.61324686,-0.56014043,0.105307534,1.2843733
882a107647fffff,-0.71752703,0.11155241,0.08632502,0.43493152,-0.8728285,0.94242495,0.80555505,-1.2830685,0.69158596,0.30791196,0.9547717,-1.6834652,0.5307765,-0.3131847,0.13476972,-1.2997746,-1.017262,-0.07690549,-0.34765244,-0.14499894,-0.7149377,-0.45020998,-1.5439211,-0.52595073,0.43770117,-0.24822223,0.30882582,-1.0391476,-1.0824369,1.0649273,1.81659,-0.064884186,0.042261746,1.3151299,0.009527458,-0.09505168,-1.2831503,-0.2425784,-1.0157348,-0.5004668,-1.1873177,1.1156064,1.4755939,1.328529,-0.50083584,0.90422374,-0.30021185,-0.05009169,0.0735747,-0.49425948,1.4932799,-0.96858877,1.3145673,0.198404,0.45523724,-0.89489096,0.6343795,0.6509338,-0.057630077,-2.2172768,0.28062484,0.7402761,0.7817633,1.6214458
882a107649fffff,-0.5361249,-1.0616996,0.54393655,0.5637096,-0.9888822,-0.048714627,0.80236894,-0.8541484,1.7027677,0.56562793,0.78893995,-1.6177137,0.86225265,-0.09947338,-1.0365372,-1.4489447,-1.1020604,0.2548871,0.6662738,-0.010679298,0.032473784,-0.04754256,-1.7937483,-1.105776,0.0721689,-0.12557054,0.54082197,-1.2575467,-0.23392774,0.5749798,1.2218027,0.27521288,0.023693047,1.492177,0.778874,-0.40366924,-1.6028068,-0.6191413,0.11682269,-0.8247915,-0.7558215,0.68796575,0.94095844,2.145821,-1.0959504,1.2561735,-0.11431389,0.548571,-0.29826295,-0.28282458,0.83148426,-0.8942364,0.84050274,-0.11344709,-0.17971309,-1.0682427,0.3940805,1.128294,-0.34666458,-1.3128089,-0.4497662,0.6910078,1.1121447,1.1424949
882a10764bfffff,-0.7848296,-0.55462265,0.40113944,0.99237055,-0.46869493,0.0032083036,0.35985216,-1.4288085,1.1052742,0.47515133,1.2505766,-1.5066264,0.7524464,-0.6106828,-0.64109904,-0.9467641,-0.77804035,0.2323617,0.51453865,0.22461648,0.0741355,-0.44648102,-1.346312,-1.1269896,0.32135352,-0.40495384,-0.08044046,-1.2034767,-0.30677438,0.45880178,1.4058945,0.48828116,-0.28249094,0.8754758,-0.007859524,0.007761457,-1.4873209,0.18638434,-0.05452162,-0.844412,-1.0398501,0.6447295,1.3984677,1.9159697,-0.5554602,1.0226276,-0.33932403,0.4723453,0.1880525,-0.12150108,1.1457732,-0.4278732,1.4375767,0.35402578,0.03949768,-0.8928577,-0.2516426,0.5105549,-0.6787183,-2.023948,0.10396673,0.32238448,0.64972293,1.217053
882a10764dfffff,-0.12488202,-1.6737266,1.4627991,0.85763675,0.2601515,-0.23782058,0.8741831,-1.3435844,1.1781845,1.0159303,0.21737562,-0.8856634,0.4094713,0.19601585,-1.3381684,-0.7867232,-1.6534618,-0.364513,0.14203042,0.64759344,0.44433242,-0.23438185,-0.71749246,-1.9565,1.2543999,0.5803007,0.15884213,-1.6743633,0.30788302,1.1291046,1.2493004,1.5447848,0.2745356,0.007475997,0.22757018,-0.33699197,-1.9380509,-0.2640264,0.0395921,-1.3889359,-1.6222534,-0.3886082,1.1350895,1.0920625,-0.31495264,2.1823425,0.22333944,-0.5026646,0.8828022,0.56094766,1.3270514,-0.05839262,1.5425316,-0.7027508,-0.9881034,-1.6129011,-0.8172585,0.3187362,-0.708963,-1.0114789,-0.82661647,0.22470951,1.0676713,1.3520099
882a107651fffff,-1.0392706,-0.5192928,0.38748488,0.5781856,-1.0691128,0.9943875,0.6145699,-0.3460546,0.053960457,-1.0834949,1.651147,0.36616108,-0.35604835,-0.09738767,-1.0705197,-1.4015732,-1.1600789,0.030889994,0.47233433,-0.030302886,-0.45263898,0.6626286,-1.464451,-0.97837096,0.59163725,-0.22673452,0.75763243,-0.43482813,-1.1201752,-0.05065152,1.0900428,1.0383401,0.5460252,1.0551798,0.48896912,-0.30011886,-1.6715845,-0.20093094,-0.48700246,0.26068556,-1.2618556,1.20739,0.86722934,1.3707159,-0.9097436,0.7301727,-0.345964,0.23804872,-0.9246647,0.35281643,0.45556676,-0.2631578,0.7808177,1.4581305,0.17026065,-1.2120936,0.54763067,0.97431433,-0.045404136,-2.1254888,0.73296624,-0.5366961,-0.074142955,1.6181787
882a107653fffff,-1.5970063,0.15398474,0.11601278,1.1072122,-1.782255,1.5311773,1.1224471,0.12905848,0.24871072,-1.628928,2.5436034,-0.033777438,0.31891793,-0.8249067,-0.5766159,-2.0955825,-0.036424488,0.3596565,-0.022099614,-0.6201221,0.09818711,0.054319378,-1.4964751,-0.43940163,0.08214903,-0.5426611,0.6066045,-0.25719965,-2.3222013,-1.2432308,0.5118269,0.42325374,0.089377165,0.18563393,1.5722336,0.87115896,-1.0305026,-1.1425556,-0.83923614,0.63459104,-0.4448846,2.1894803,-0.47816893,1.9773172,-1.9037685,0.23141405,-1.0685027,1.8591452,-1.484211,-1.0023242,0.40480015,-0.5033038,0.46542153,1.148742,0.18444113,0.22594982,1.1476977,0.79267347,0.8506949,-2.1617076,1.3020301,-0.15450501,0.5278449,1.4605612
882a107655fffff,-1.3344061,-0.32450083,0.67854166,0.97637546,-0.90009767,1.0052279,0.5905123,-0.91016746,0.033543523,-1.1833612,1.883709,0.010484412,-0.5812014,-0.43906838,-1.0647194,-1.3370413,-1.2316968,0.13364524,0.42359203,0.054590028,-0.45500657,0.47310272,-1.5087527,-1.1539261,0.776371,-0.46599603,0.39733076,-0.6744055,-1.2677094,0.18539391,1.6676234,0.91864187,0.4225872,0.8310252,0.45049265,-0.044965442,-1.877798,0.24447618,-0.6867199,0.05611471,-1.2808093,1.2749704,1.0406673,1.4123474,-0.6641466,0.8968494,-0.5301884,0.34195733,-0.73412776,0.2696806,0.4361754,-0.3286778,1.3590465,1.4586998,0.25855243,-1.0614023,0.5114468,0.8286031,-0.23892757,-2.59576,0.9279091,-0.32118502,-0.07366291,1.9369178
882a107657fffff,-1.2598771,0.6768538,0.14926144,0.9100212,-1.7084905,1.5448934,1.5129505,-0.25363192,0.7240755,-1.2837713,1.8008024,-0.6929811,-1.0348862,-0.4776698,-0.2577765,-1.8416427,-0.47355905,0.23996103,-0.31063542,-0.5813662,-0.7416476,0.4727242,-1.5980519,-0.27207154,0.40599605,-0.2762885,1.0748897,-0.318317,-2.4758775,-0.3234237,1.0263695,-0.6120938,0.84073013,1.3533204,0.9788817,0.58817303,-1.1402612,-0.77586395,-1.3715309,0.4636196,-0.521791,1.9677567,-0.16892646,1.5442843,-1.24917,0.30636156,-0.68877614,1.028481,-1.4454144,-1.2396636,-0.05580496,-1.3275077,0.8397408,0.7610726,0.5229758,-0.014907413,1.6929872,0.6459676,0.81678194,-2.4035046,1.4053143,0.6351517,0.5362837,1.498118
882a107659fffff,-0.47514194,1.0315088,-0.2451436,0.52053535,-1.5255345,1.7152894,0.77163017,0.3794236,0.43120843,-0.98155975,0.79708105,0.2753342,-1.1801012,-0.3728947,-0.2137433,-1.8223273,0.013838973,0.2529986,-0.6793711,-1.2804649,-0.932161,0.49960792,-1.5222417,0.16060752,-0.08829773,-0.08624456,1.0250864,0.016976774,-2.183353,-0.23730285,0.8661973,-1.5163087,0.62289023,2.473901,0.71220464,0.06828562,-0.81427145,-0.4909774,-1.3356407,0.38624296,0.24331504,1.6318151,0.047783587,1.4760205,-1.1353568,0.13957268,-0.029678911,0.78406113,-2.1976175,-1.3812709,-0.29147884,-1.1907967,0.10345465,0.4553968,0.37230027,0.09603854,2.1990957,0.5971259,1.1070995,-1.6914157,1.482919,0.577526,0.33622265,0.9516829
882a10765dfffff,-0.79443914,-0.23836297,0.56544363,0.84511787,-1.1021042,0.88361347,0.48216322,-0.41081157,0.5154769,-1.0475117,1.3360213,0.23843235,-0.8844762,-0.32163805,-1.2166407,-1.2185782,-0.97568405,0.27731776,0.26795858,-0.4236964,-0.70350593,0.89063287,-1.5847037,-0.9709456,0.44319072,-0.3414251,0.6436144,-0.6036143,-1.1818545,-0.03368329,1.3200783,0.15434444,0.5972252,1.978428,0.24404347,-0.25655484,-1.6712953,0.24013546,-0.57338023,0.08995228,-0.862425,1.2280048,0.8655043,1.8081311,-0.82448316,0.89571244,-0.05433549,0.29574755,-1.5860682,0.026408598,-0.28829688,-0.45744774,0.88470966,1.2250893,0.26047444,-1.0941556,1.0877608,0.8918363,0.026480263,-2.0978749,1.0052543,-0.18937734,-0.020469323,1.36631
882a107661fffff,-0.5843229,-2.2300508,0.718783,-0.32297063,-0.21514913,-0.45774123,0.84719646,-0.45123476,0.877514,0.38080296,0.11829269,-0.33770552,-0.20991883,1.35605,-1.5461413,-0.96433294,-2.085918,-0.025756583,1.7549914,1.2818358,-0.50223905,1.0724983,-0.99230397,-1.4343351,0.86994886,0.35771918,1.4733757,-0.5832314,1.1754286,1.2328097,0.8699966,1.901425,0.896807,0.68019265,0.48525158,-1.8061597,-1.7681308,-0.13239488,1.1016057,-0.066072285,-1.8411803,-0.5675918,0.8159483,0.36600062,-0.23583476,1.2229415,-0.4114148,-1.0867324,0.96856755,1.4474381,0.40125844,-0.68204296,0.6974778,0.15877417,-0.028060611,-2.1017048,-0.70668316,1.5683289,-1.1684082,-0.8184778,-1.2565783,-0.55340683,0.09627426,1.0812328
882a107663fffff,-0.703881,-1.9272361,0.26511624,-0.20941678,-0.653839,-0.7976955,0.9310994,-0.5670097,1.8466508,0.15898125,0.55702597,-1.4017321,-0.52838767,1.0306451,-1.4163111,-0.9582642,-1.6022894,0.7942598,2.232112,1.287372,-0.9325141,1.444671,-1.6927439,-0.9755741,0.35941765,-0.30750036,1.9224417,-0.5743741,0.90559524,0.72211564,0.83102196,0.847534,0.9343671,1.8305564,0.6446431,-1.596633,-1.5230384,-0.182955,1.086235,0.11548361,-1.1291302,-0.056123964,0.37112162,0.9400936,-0.52314085,0.76107895,-0.71360576,-0.2799121,0.28479627,0.73549473,-0.44401112,-1.8371049,0.50814825,0.27635193,0.73908764,-1.5213126,0.16656736,1.8154703,-1.0087782,-1.0481119,-0.9206718,0.05058028,0.11381038,0.6398466
882a107665fffff,0.35688552,-0.65576524,0.68438643,-0.61350906,-0.115178704,0.8877649,1.3321854,-0.3395735,-0.17031837,0.9620543,-0.7592327,-0.14252882,0.07179578,1.4075779,0.04908319,-0.66485095,-1.997711,-1.5720255,-0.5683931,-0.32733232,-0.26531878,-0.22058345,-0.12208838,-0.6040849,1.149437,1.5962796,0.88438123,-0.8693139,-0.19956903,1.8120943,0.5534352,1.2225491,1.1318544,0.08230341,-0.16236492,-0.6690767,-1.1114273,-0.8249045,-0.75491804,-0.40234604,-1.9939835,-0.10454679,1.0543002,-0.71911234,0.07173701,1.2720171,0.43076873,-1.888687,1.5671622,0.7623561,1.8487631,0.035346452,0.9366906,-0.62700254,-1.1569043,-2.0080917,-0.6604736,0.15924768,-0.053578854,-0.31918797,-1.030865,-0.086163834,0.98325986,1.3628038
882a107667fffff,-0.48236194,-1.7250211,0.5927981,-0.4799938,-0.46568525,0.3106976,1.1126864,-0.1900016,0.331649,0.08047587,0.20347537,0.049859818,-0.010033319,1.4260092,-1.0869359,-1.0987296,-2.1688647,-0.56579787,0.8905717,0.569314,-0.47402525,0.9323894,-0.9594309,-1.1057991,0.8501978,0.7615166,1.562696,-0.5122609,0.32037437,1.155804,0.5642161,1.9834026,1.1107674,0.5079564,0.57936573,-1.4174548,-1.5882068,-0.6766284,0.26486486,0.19468136,-1.9170432,-0.027035203,0.7082149,0.13373756,-0.37629512,1.0730506,-0.23042248,-1.1616488,0.82021457,1.4010818,0.9081044,-0.5747906,0.50861454,0.5008674,-0.36058143,-2.243287,-0.44602868,1.2843139,-0.5365212,-0.84663796,-0.9027615,-0.6836296,0.27413765,1.3472073
882a107669fffff,-0.29937905,-1.577492,1.1266721,0.24940884,0.2742642,-0.39160332,0.51663774,-1.167003,0.73985034,0.8525313,-0.062361777,-0.6911444,-0.025235955,0.6477705,-1.1859596,-0.55534214,-1.9679064,-0.3348828,0.82410926,0.818012,-0.33987653,0.3253738,-0.84480417,-1.6495463,1.0972313,0.40785867,0.4461457,-1.2156788,0.93371356,1.5862237,1.6055157,1.3837975,0.55854964,0.7084364,-0.16701056,-1.1244059,-1.9034692,0.47429618,0.40984347,-0.7924979,-1.8081579,-0.64113694,1.6660209,0.46001506,0.20901972,1.7116698,0.08846206,-1.2862676,0.99984235,1.1411854,0.8719349,-0.27884352,1.3961308,-0.19940343,-0.23582825,-2.072436,-0.77670723,0.8047518,-1.1938477,-1.19424,-0.9248637,-0.0786816,0.3906428,1.2880611
