0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,BoroCT2020
0.45986867,-0.12251292,0.8417939,-0.05059121,0.10210599,0.8387642,-0.08108208,0.28603065,0.046911538,0.5205231,-0.18223545,0.4889386,-0.08063651,-0.051894795,-0.112170435,0.053169806,-0.15351954,0.31309286,-0.13547143,-0.06656398,0.318689,-0.021502633,-0.04135946,-0.045096904,0.18039198,0.42606884,-0.0180447,-0.083087035,0.24792121,-0.15165676,0.14526239,0.637711,0.41848627,-0.22334488,0.3610298,0.6782908,0.20239334,0.5579392,-0.10239595,0.07320592,0.48669663,0.75275415,0.2579609,-0.15139303,0.34988347,-0.1174592,-0.081179395,-0.03233079,0.09283417,0.093124494,0.7282276,0.17227735,-0.039095603,0.1945532,0.26740444,-0.0012696035,-0.24938717,-0.041048244,-0.12957923,0.35281953,0.5127879,0.44539762,-0.0047894404,-0.093286455,2040302
0.44909137,-0.111294426,1.0218794,0.03400474,0.10464578,1.2034458,-0.09114242,0.23155127,-0.06510858,0.92101246,-0.28944525,0.48604032,-0.12645493,-0.14125152,-0.122627795,0.38562393,-0.16418077,0.38590115,-0.15330747,-0.08918361,0.44157544,-0.064815946,-0.051686883,-0.059193715,0.3445469,0.49648792,-0.056811932,-0.0734333,0.61583304,-0.16991442,0.32134014,0.80863523,0.44740656,-0.3041556,0.3322805,1.1114925,0.35907722,0.7763366,-0.16280325,0.07986033,0.7825467,1.0471411,0.6296425,-0.13782807,0.5512169,-0.16533823,-0.045537192,0.22112434,0.052556027,-0.039238248,0.78954446,0.34145105,-0.037150964,0.2810002,0.17763843,-0.022505136,-0.28526434,-0.05157781,-0.1277141,0.40153956,0.8811242,0.6871002,0.012283238,-0.064805605,2040303
0.5622783,-0.10340426,0.9277875,-0.039090656,-0.00036063397,1.0516992,-0.083877884,0.28419885,-0.00023121126,0.7111649,-0.2133977,0.5228461,-0.07431389,-0.061931748,-0.13532118,0.17240529,-0.14606306,0.3329718,-0.14873736,-0.071793474,0.27326798,-0.043185245,-0.053632505,-0.04658563,0.2294215,0.32856798,-0.025266398,-0.09586673,0.33583733,-0.16814749,0.17615472,0.7123735,0.30894038,-0.2693371,0.39200857,0.8679012,0.30465665,0.78691953,-0.13901274,0.035919923,0.5983452,0.9756337,0.33854946,-0.1738788,0.4870337,-0.12872718,-0.06701752,0.0048667137,-0.006007754,-0.0071745724,0.7383023,0.23136356,-0.03351685,0.32520866,0.3170342,-0.032560427,-0.27843207,-0.035296477,-0.1468465,0.38679722,0.6699795,0.5437487,0.10167725,-0.09340329,2040304
0.73136675,-0.14493592,1.2161765,-0.06347859,0.059157148,1.355596,-0.11298177,0.43507084,0.055678975,0.8809061,-0.28771153,0.6755391,-0.10476268,-0.08068171,-0.17354316,0.17375098,-0.21311532,0.46788606,-0.20287532,-0.10039528,0.42553216,-0.036877025,-0.06642504,-0.05768774,0.31307843,0.49172273,-0.034174714,-0.12874201,0.40241823,-0.22964586,0.23098047,0.95559436,0.512763,-0.35217312,0.5513408,1.1067853,0.3902533,0.99507296,-0.17553501,0.08955199,0.8197255,1.2311285,0.42937735,-0.2297809,0.6122091,-0.16753921,-0.10206435,-0.008656337,0.023465544,0.021849299,1.0215243,0.28517333,-0.04924466,0.37078768,0.4034929,-0.03465847,-0.376553,-0.050977476,-0.20057018,0.5262934,0.87924725,0.7405847,0.061526544,-0.12760471,2040400
0.3547711,-0.103304766,0.81985503,0.04117652,0.17581049,0.86576223,-0.069716506,0.14874734,-0.0577712,0.60617584,-0.227307,0.39225402,-0.112773016,-0.11258251,-0.08482879,0.23730841,-0.14599535,0.30999705,-0.12399843,-0.06998661,0.33017704,-0.046252586,-0.037677776,-0.04472822,0.18174563,0.4855277,-0.038526587,-0.053268526,0.49574512,-0.13307625,0.23289976,0.6431592,0.43417057,-0.21821769,0.21163559,0.77340144,0.25664508,0.49264902,-0.10991869,0.03346225,0.52789176,0.74623334,0.51055264,-0.082618795,0.39369437,-0.12015978,-0.04631467,0.11894026,0.11376132,-0.001734593,0.6263702,0.26471826,-0.025206728,0.16812795,0.11309769,0.060015194,-0.2163296,-0.056974262,-0.08255181,0.3076459,0.5375023,0.4473699,-0.017666312,-0.05633817,2040501
0.47257084,-0.08502024,0.7387037,-0.0374251,0.05826523,0.8609499,-0.073928215,0.31001085,0.04923706,0.50823903,-0.1991439,0.3924977,-0.06357506,-0.062474187,-0.102939434,0.12816194,-0.17093617,0.39795238,-0.15123892,-0.08332646,0.25691175,-0.018660804,-0.02420045,-0.025270961,0.2191717,0.2986879,-0.027130239,-0.08329979,0.22713323,-0.153246,0.20712426,0.6274669,0.3977516,-0.22713798,0.3515243,0.7394658,0.27449527,0.6923882,-0.10385442,0.075428925,0.5778946,0.73225015,0.31964538,-0.14248243,0.40759268,-0.10027865,-0.06576036,-0.0006411655,0.045954317,0.13320826,0.630641,0.21857306,-0.041132394,0.21440217,0.23277466,-0.009543326,-0.2512092,-0.036163352,-0.12807958,0.3966047,0.5734687,0.44618526,-0.008079901,-0.08168677,2040502
0.5766867,-0.10881268,0.87349546,-0.04093237,0.09779369,0.9620441,-0.081495404,0.3482006,0.00013929466,0.51890606,-0.22910166,0.46400046,-0.07395868,-0.07165608,-0.10684102,0.14083241,-0.20643641,0.4437142,-0.1768092,-0.09657439,0.26315203,-0.027292604,-0.028646063,-0.03071177,0.17679963,0.3337945,-0.025902158,-0.09772346,0.24537118,-0.17055047,0.25087416,0.71865696,0.44865724,-0.2640294,0.378571,0.8175261,0.29796726,0.75949246,-0.104848,0.11316687,0.63382417,0.83448166,0.38091728,-0.16734327,0.43609288,-0.10851,-0.07055761,0.0062603224,0.057930555,0.1579695,0.7393633,0.24712935,-0.046182934,0.2447791,0.2281923,-0.000101567806,-0.29148903,-0.055015776,-0.13943833,0.4646754,0.64937174,0.47821498,-0.0051985383,-0.09785096,2040600
0.32421276,-0.10527218,0.84018975,0.02241409,0.18165949,0.87648743,-0.067322776,0.112151615,-0.040540244,0.619235,-0.22656316,0.4916386,-0.06197631,-0.08510709,-0.11261979,0.25946128,-0.15922512,0.39943326,-0.14066683,-0.060445298,0.31261975,-0.044057798,-0.0296488,-0.048014063,0.17590384,0.4403208,-0.009230023,-0.05891017,0.4784351,-0.1305766,0.22245891,0.7028556,0.5391109,-0.22916861,0.23972964,0.7310427,0.29637623,0.577321,-0.10637862,0.04202,0.4875843,0.76033473,0.46892488,-0.118517876,0.4727038,-0.1328175,-0.07141953,-0.0067417244,0.1298682,0.019360498,0.6645231,0.28096652,-0.022892622,0.15229379,0.18835334,0.036537096,-0.22674005,-0.063503444,-0.08347036,0.33396524,0.46052426,0.4044428,0.04657854,-0.06767493,2040701
0.30330223,-0.08765163,0.76419395,0.07170007,0.11709389,0.93858653,-0.06007832,0.19814618,-0.054947503,0.7295409,-0.27554882,0.4014767,-0.1076855,-0.13635159,-0.1218941,0.38729483,-0.18340527,0.52554923,-0.15392433,-0.07606441,0.3755478,-0.045738317,-0.0056733554,-0.042025473,0.3196794,0.41100273,-0.05464891,-0.056145705,0.537171,-0.16755861,0.3389703,0.6330332,0.5367337,-0.24712212,0.19779691,1.0092882,0.32875687,0.5486902,-0.12418909,0.10266894,0.7219631,0.7403603,0.6376242,-0.105976634,0.47789195,-0.14274755,-0.045568462,0.1676806,0.1622773,0.034009535,0.6184327,0.41692543,-0.029215023,0.2206565,0.09246199,0.0712914,-0.24038184,-0.059315022,-0.07539231,0.49139366,0.66995126,0.49584648,-0.010949382,-0.06817451,2040702
0.57145244,-0.08462933,0.6979233,-0.01699825,0.2814534,0.6509375,-0.0568813,0.29076105,0.05560462,0.11338754,-0.17541614,0.28157026,-0.02184886,-0.040511977,-0.068682194,-0.005206502,-0.24112256,0.54876596,-0.18435553,-0.06011579,0.19609821,-0.00909628,0.059353206,-0.03594218,-0.019832423,0.20605698,0.056350753,-0.095150605,-0.0027650273,-0.10979538,0.31789914,0.583224,0.54692346,-0.2163645,0.37793937,0.44857466,0.21308866,0.48258537,-0.0055397577,0.1453211,0.39413002,0.5755772,0.16097076,-0.15914987,0.39016002,-0.030017024,-0.05180068,-0.009219055,0.17921968,0.32143658,0.5849896,0.18764652,-0.0077356207,0.15268657,0.015454922,0.05727511,-0.26472417,-0.07520315,-0.13106428,0.56273556,0.35038063,0.15108371,-0.042877667,-0.09092485,2040800
0.29087153,-0.06839309,0.5620585,0.052608747,0.003134287,0.8055462,-0.0491848,0.32341492,-0.022170786,0.62001973,-0.2556814,0.3244857,-0.11095051,-0.12871112,-0.11159712,0.35894305,-0.1950441,0.58336556,-0.15623659,-0.07446658,0.37317905,-0.03628164,0.09669521,-0.029980324,0.35934436,0.34088925,-0.060970437,-0.06490269,0.37756512,-0.17399585,0.33958316,0.4745875,0.4908842,-0.22136962,0.15033823,1.0012612,0.29461697,0.48086295,-0.10102589,0.113405034,0.74423593,0.6215101,0.5911329,-0.11573751,0.3852418,-0.13479467,-0.04476258,0.16288963,0.16633044,0.1466626,0.50738245,0.39708877,-0.033924647,0.24530762,0.08289436,0.13760303,-0.23332335,-0.04169216,-0.070137404,0.5716959,0.63943464,0.4294609,-0.02690203,-0.07554125,2041500
0.3553287,-0.06918778,0.5690717,-0.02113078,-0.011081032,0.86070365,-0.056500938,0.32433954,-0.0040553883,0.66427636,-0.25385502,0.4489694,-0.09440813,-0.117050074,-0.1425383,0.29271775,-0.21209039,0.6594317,-0.18171369,-0.07907148,0.365149,-0.031858522,0.10975388,-0.02238397,0.35080373,0.37069696,-0.046837028,-0.083043516,0.36314455,-0.19739218,0.297588,0.5567572,0.54865146,-0.22297992,0.14443822,1.0345124,0.412264,0.5358653,-0.113248535,0.073765114,0.80554056,0.66892105,0.56188154,-0.13866028,0.38489047,-0.1696269,-0.07165347,0.07020024,0.1802444,0.32946712,0.5890129,0.48861122,-0.041880053,0.33904982,0.24936534,0.19607264,-0.26941636,-0.025211561,-0.0877652,0.6132681,0.5927267,0.42132607,-0.035851486,-0.09898893,2041900
0.47407514,-0.05076743,0.5442208,0.014535495,0.26422414,0.5026725,-0.03350237,0.17089365,0.029548552,0.08695266,-0.12139503,0.16893087,-0.01386644,-0.027084414,-0.058028962,-0.022208393,-0.18455276,0.43901485,-0.14804772,-0.024816582,0.14417142,-0.011464702,0.04182775,-0.03571352,-0.04161471,0.16493213,0.09682997,-0.08808857,-0.016203973,-0.06973965,0.24628504,0.48676088,0.432641,-0.16958438,0.34182468,0.23749942,0.23167661,0.3389246,0.043736994,0.05191305,0.25792015,0.49498415,0.019521277,-0.123681985,0.36108217,-0.005888511,-0.030222818,0.045587227,0.13433972,0.24767281,0.42404485,0.15420227,0.044669203,0.14636877,-0.004024592,-0.0011752535,-0.22305554,-0.06072901,-0.11811025,0.4655297,0.2358725,0.056909073,-0.051525693,-0.06051373,2042000
0.26317853,-0.066292964,0.5957903,-0.0054218275,0.033471234,0.8147158,-0.035592686,0.22682597,-0.018914374,0.62653947,-0.2510238,0.43564308,-0.055438064,-0.107532255,-0.13591044,0.32268545,-0.1959376,0.629204,-0.16662712,-0.046371806,0.30531806,-0.028958002,0.11878114,-0.03180692,0.263078,0.34211627,-0.031549454,-0.07784633,0.45441896,-0.17747432,0.33879694,0.54567945,0.57835895,-0.2260119,0.15535343,0.91854185,0.3498377,0.50206417,-0.108498156,0.08933212,0.6537832,0.63560736,0.50899094,-0.12813845,0.47769684,-0.1414361,-0.0730735,0.02597197,0.19252625,0.19881795,0.540075,0.45801926,-0.010648638,0.25908026,0.16387412,0.14199582,-0.2285782,-0.050846953,-0.05948686,0.5834764,0.4903115,0.3757275,-0.0072757043,-0.08138184,2042200
0.5268673,-0.10472432,0.6437689,-0.015135546,0.08975603,0.79110646,-0.075258166,0.35333067,0.043622024,0.27644342,-0.1788724,0.1840769,-0.043019567,-0.054059017,-0.041224826,-0.00059937924,-0.16762085,0.37476683,-0.15502526,-0.050366722,0.23988476,-0.015501438,-0.003320895,-0.018943068,0.04286503,0.1537679,0.039750874,-0.08263952,0.11396134,-0.10605958,0.18756965,0.58065647,0.40366364,-0.2007154,0.2422333,0.57103926,0.18970598,0.60065615,-0.055877097,0.11400089,0.46864006,0.72388965,0.20358872,-0.14001416,0.32622394,-0.05439512,-0.050704606,0.025607815,-0.019005202,0.13469437,0.50223696,0.054617707,-0.032672584,0.12377135,0.10627518,-0.023745075,-0.24311471,-0.033299487,-0.1316472,0.28517973,0.53560114,0.41827533,-0.006291926,-0.063761726,2042300
0.4284047,-0.0910217,0.885914,-0.020306502,0.072680086,1.1224202,-0.053074162,0.21401268,-0.011197141,0.7806633,-0.29197788,0.59664834,-0.057123467,-0.10867912,-0.15927754,0.31586403,-0.20208406,0.58121794,-0.1831341,-0.05244343,0.34341154,-0.042627484,-0.0040786606,-0.052047584,0.27681082,0.46848428,-0.025001353,-0.09984809,0.5655072,-0.20096748,0.28030574,0.77664244,0.64565426,-0.29271567,0.2781785,1.0235647,0.39438272,0.70235926,-0.1572126,0.037900656,0.6998606,0.96059406,0.5200774,-0.15600854,0.61873055,-0.1565303,-0.09770707,0.014558917,0.102625355,0.08702164,0.7409851,0.4368571,-0.002120702,0.3614443,0.276999,0.013854455,-0.29139963,-0.05218914,-0.10445635,0.5732813,0.58298093,0.5401487,0.045362122,-0.1021135,2042400
0.2966038,-0.07040952,0.58033997,-0.022603663,0.03013451,0.7320816,-0.050582435,0.20830455,-0.0060156854,0.5659158,-0.20121357,0.49404255,-0.041907594,-0.072380766,-0.13279277,0.22963515,-0.17312685,0.5242668,-0.15810308,-0.060592722,0.28004152,-0.029250285,0.056006912,-0.027715724,0.22877903,0.30971053,-0.010239719,-0.07001435,0.33186495,-0.1520048,0.23487489,0.5666629,0.5118943,-0.19828224,0.15507391,0.7677685,0.37248325,0.5361555,-0.09381158,0.06294317,0.57581073,0.6007436,0.40943456,-0.13858628,0.3836151,-0.15368997,-0.07767188,-0.014212306,0.14054066,0.2518757,0.55467397,0.39515245,-0.030223602,0.25382304,0.28198254,0.13589191,-0.22556539,-0.032036215,-0.07840408,0.4772655,0.42624873,0.32997662,-0.0066647707,-0.08253159,2042800
0.35262355,-0.06797502,0.6501158,-0.0287804,0.05556158,0.75287485,-0.041870378,0.17706214,0.015592074,0.49891472,-0.17527038,0.45730132,-0.02471294,-0.05352387,-0.10564874,0.17192884,-0.13274129,0.31665686,-0.12651782,-0.04649749,0.21937165,-0.03356124,-0.014791593,-0.038763575,0.13627397,0.28751227,-0.0051663104,-0.07100182,0.33236155,-0.127175,0.14857116,0.56812054,0.38520977,-0.20285909,0.22348881,0.6101907,0.24912514,0.5588118,-0.09944179,0.009016935,0.4325693,0.6577533,0.28421658,-0.123918526,0.4145324,-0.10443005,-0.06738913,-0.009244069,0.019734401,0.056773204,0.5377777,0.24718894,-0.008834712,0.24082088,0.23098695,-0.007313115,-0.2069411,-0.030420307,-0.08968334,0.37047225,0.4004793,0.35314086,0.06803001,-0.07406837,2042902
0.3925444,-0.08552731,0.7246078,-0.02628694,0.003456267,0.9136826,-0.059556607,0.2672683,0.0042804144,0.6682716,-0.23124175,0.57193476,-0.050311178,-0.0847803,-0.14273171,0.25570196,-0.19260935,0.54140747,-0.1786125,-0.07077974,0.32948253,-0.041455854,0.0053394283,-0.04070867,0.23981212,0.38969925,-0.0123533895,-0.090059705,0.3949955,-0.17135532,0.23628314,0.6811698,0.54186565,-0.24013968,0.20700431,0.872109,0.38728335,0.6515793,-0.11721942,0.028620534,0.6572708,0.77017826,0.4452837,-0.16064113,0.45405614,-0.16418277,-0.08706809,-0.008892801,0.10199213,0.21590625,0.6704201,0.39671868,-0.03130886,0.30603385,0.31571323,0.095405616,-0.27462593,-0.031055124,-0.104550555,0.52877915,0.5210106,0.41648024,-0.003947289,-0.095067695,2043000
0.33825508,-0.07044268,0.46536145,-0.024457706,-0.0064080716,0.63317966,-0.058728147,0.3353713,0.029286902,0.46140024,-0.1895811,0.38486055,-0.080326766,-0.08286391,-0.11031227,0.1866305,-0.18929867,0.5192842,-0.15674512,-0.08757346,0.32285082,-0.025215808,0.09049464,-0.014480531,0.267956,0.2847297,-0.029599693,-0.06585401,0.17218791,-0.15245283,0.2410624,0.4590992,0.434859,-0.17433499,0.13184112,0.78770494,0.32350323,0.47447497,-0.069133885,0.074110046,0.65711933,0.48263794,0.43497303,-0.13094215,0.24015543,-0.14326826,-0.058915813,-7.485919e-05,0.1622974,0.34727225,0.5101921,0.35417217,-0.0543349,0.23276284,0.21611916,0.2001591,-0.23280126,-0.021014292,-0.08807645,0.49877277,0.48043573,0.30292055,-0.03559356,-0.09028319,2043101
0.28851843,-0.064513534,0.30783716,0.06679825,0.01108741,0.40376624,-0.0440135,0.38935998,0.1195969,0.19987637,-0.15267529,0.19967848,-0.06435132,-0.064179644,-0.055387873,0.10816629,-0.1843809,0.48016158,-0.14567499,-0.08437132,0.29859015,-0.00443834,0.13392049,-0.007712347,0.12938182,0.15789892,0.015295533,-0.07427371,0.0088721635,-0.10246423,0.27598602,0.34011838,0.42961583,-0.14234929,0.16852528,0.49211463,0.14530823,0.44432092,-0.026828056,0.12731509,0.5156486,0.29114452,0.27075362,-0.10275783,0.25206128,-0.057917226,-0.03597482,-0.0013670423,0.11944814,0.29586256,0.37460113,0.1167219,-0.043884415,0.02066345,0.022493094,0.14351481,-0.20014626,-0.039682448,-0.075910345,0.4260601,0.34382102,0.2170273,-0.031582695,-0.07086317,2043400
0.3602054,-0.08368881,0.4814891,0.09694645,0.035747662,0.5588489,-0.040434223,0.39823207,0.14078,0.27397066,-0.1956866,0.27372506,-0.06502302,-0.0837707,-0.06977403,0.120233424,-0.2157744,0.52708244,-0.18398242,-0.09369743,0.3603387,-0.026251659,0.101644635,-0.016930925,0.13187289,0.22094345,0.052810296,-0.09049084,0.1019119,-0.11707931,0.30910146,0.51409274,0.50727916,-0.20113,0.22561345,0.59512746,0.20808841,0.5887709,-0.041878875,0.06555659,0.53996736,0.4627957,0.285847,-0.12837026,0.38459292,-0.068247646,-0.044079866,0.049827226,0.07363166,0.2877216,0.48304442,0.1263804,-0.042022068,0.08258237,0.038345776,0.09289197,-0.25099528,-0.05792535,-0.10701544,0.4922214,0.44472793,0.274432,-0.03421839,-0.07583395,2043600
0.31951433,-0.055957552,0.49079365,0.0079496205,0.026502913,0.63876224,-0.047708046,0.2217548,0.006872424,0.38434696,-0.17924933,0.2749678,-0.06803651,-0.07365292,-0.07727448,0.18586968,-0.17103197,0.43077806,-0.13520515,-0.061486296,0.27272874,-0.021620395,0.005409528,-0.01936417,0.15178125,0.2891097,-0.024143122,-0.06628957,0.207877,-0.12593722,0.20894457,0.44285962,0.443111,-0.17299671,0.20150739,0.5975356,0.23942451,0.4188936,-0.06356838,0.08547646,0.5193681,0.5176463,0.3612898,-0.093234494,0.33087906,-0.096338674,-0.050514042,0.03154415,0.13607901,0.21951915,0.46755406,0.23221187,-0.025574766,0.14784318,0.11605422,0.07728738,-0.2053878,-0.036766656,-0.073370226,0.39020345,0.40868798,0.30762193,-0.020063436,-0.066651754,2044200
0.36803284,-0.09655668,0.6114991,-0.0058464655,-0.007677286,0.724604,-0.076663874,0.38425353,0.0022258684,0.51499796,-0.20792359,0.4425145,-0.08137223,-0.08892352,-0.10901766,0.27792305,-0.20981088,0.54034764,-0.18206774,-0.10784345,0.37493318,-0.048382353,0.026237387,-0.02955091,0.30369443,0.30379763,-0.019954365,-0.070178926,0.21080287,-0.15202281,0.27850342,0.55727345,0.50294703,-0.21194288,0.1693993,0.8212789,0.30334553,0.61856556,-0.07139192,0.11473393,0.69492984,0.55755705,0.5038011,-0.15640873,0.32537085,-0.15728597,-0.05534812,-0.008729417,0.105959356,0.3175307,0.6152315,0.28255293,-0.07161666,0.1777043,0.22628044,0.17293352,-0.26719725,-0.027249532,-0.10941907,0.5032715,0.59730184,0.36589277,-0.018935421,-0.08223029,2044400
0.5361749,-0.09298331,0.6610047,0.029885156,0.15233558,0.57686716,-0.10867247,0.37196898,-0.0057853204,0.34419358,-0.19614947,0.49939543,-0.10333029,-0.06884161,-0.10338238,0.21636522,-0.25083616,0.5331882,-0.21071292,-0.16638823,0.48368666,-0.042583186,-0.024914734,-0.015624327,0.13863191,0.24127296,0.008628076,-0.052305516,0.039823536,-0.119499676,0.26454374,0.6141189,0.56332785,-0.19946182,0.2918941,0.5486104,0.3189116,0.72943574,-0.026604509,0.23147282,0.6667614,0.45631894,0.48475212,-0.16240752,0.34715882,-0.15711726,-0.044528853,-0.041938413,0.17826271,0.478557,0.74062216,0.17790082,-0.09784241,0.08529505,0.16800873,0.211462,-0.2921094,-0.043360937,-0.14567396,0.48490906,0.5239526,0.3000686,-0.020351112,-0.09938036,2044800
0.3360906,-0.06795314,0.457916,0.0018604932,0.11957117,0.38495216,-0.08651258,0.20254989,-0.011982961,0.28274077,-0.13063367,0.37028834,-0.07293028,-0.049006544,-0.07515672,0.17570189,-0.16383135,0.32204083,-0.14266767,-0.12685916,0.36572236,-0.03694958,-0.022998396,-0.006475453,0.13415991,0.15281972,-0.0018437372,-0.016828533,0.039533168,-0.0734213,0.16459396,0.42976567,0.38406762,-0.12636355,0.17721209,0.3836535,0.23815037,0.51175475,-0.012960798,0.16771986,0.4703609,0.27448326,0.35488817,-0.11355116,0.20631991,-0.124254346,-0.02518596,-0.03392998,0.10692771,0.33777064,0.5158098,0.13204423,-0.08938127,0.025770083,0.13853636,0.13861576,-0.1912291,-0.02704826,-0.10202523,0.27129045,0.39933214,0.23070033,-0.0066129575,-0.06524607,2044901
0.35897794,-0.055411786,0.4569337,0.011794405,0.12611872,0.43820903,-0.051161274,0.26786092,0.023989283,0.20090644,-0.1689001,0.28655896,-0.052465416,-0.055747107,-0.07260932,0.15679128,-0.1937347,0.45816663,-0.15093093,-0.094455495,0.2850331,-0.01688553,0.00048537925,-0.011984567,0.112621084,0.15683043,-0.008238476,-0.04728538,0.10202219,-0.10474168,0.22822002,0.39807224,0.47754556,-0.15666854,0.21545154,0.45870888,0.20114376,0.41868395,-0.025925707,0.15369928,0.47197092,0.32568753,0.37386405,-0.096393265,0.3130989,-0.07855438,-0.03686337,-0.014361089,0.15591317,0.31782663,0.48846644,0.1675204,-0.036156505,0.08791328,0.0390703,0.14979488,-0.20502579,-0.042327404,-0.087064445,0.4149829,0.31262058,0.21745886,-0.01704986,-0.075904235,2044902
0.4783902,-0.08009727,0.66058654,0.0004900604,0.0851888,0.76245207,-0.07165935,0.36324695,0.029104874,0.40900862,-0.23805314,0.38737231,-0.08897758,-0.09010646,-0.104194954,0.22851056,-0.24734093,0.5923858,-0.19646525,-0.11245986,0.387852,-0.02885021,-0.00049225235,-0.02184979,0.20988277,0.30489093,-0.023993418,-0.07498259,0.19235726,-0.16079488,0.29034096,0.58856213,0.6166916,-0.22620842,0.27293265,0.7562869,0.3107166,0.60224223,-0.067552455,0.15049872,0.699924,0.5999506,0.5116612,-0.1366544,0.42307597,-0.1284298,-0.060407303,-0.0038259863,0.18107659,0.38446024,0.655787,0.27489835,-0.047637578,0.17382628,0.13967313,0.15260412,-0.2838435,-0.049280602,-0.116408035,0.54767954,0.5238505,0.3643357,-0.026814645,-0.09801255,2045600
0.4068112,-0.079381965,0.60963744,-0.0069432785,0.03012109,0.7759945,-0.05971868,0.31413653,0.048396535,0.46328053,-0.22644219,0.39092162,-0.07583471,-0.0924224,-0.106915675,0.21630125,-0.22471653,0.5834257,-0.18110782,-0.08723944,0.33134344,-0.028667439,0.03343537,-0.024067009,0.23324896,0.37095532,-0.026522225,-0.08213183,0.23840944,-0.16659245,0.26614514,0.56582266,0.58682936,-0.21409157,0.23909692,0.7743357,0.30871174,0.536703,-0.079549946,0.09433559,0.669303,0.60162276,0.4600762,-0.12574308,0.39124063,-0.12233808,-0.06745179,0.009803645,0.13515028,0.3339979,0.60784703,0.2986763,-0.039580163,0.19818178,0.17871524,0.16045654,-0.27205148,-0.039206598,-0.10393476,0.51548547,0.481554,0.36576426,-0.030636717,-0.09309044,2045800
0.39752096,-0.09586249,0.58400166,-0.010587823,-0.0007606512,0.65018713,-0.08022195,0.34750566,0.06531124,0.41994038,-0.17064779,0.451568,-0.07353785,-0.06432806,-0.09845904,0.16167985,-0.19420587,0.47804832,-0.1701968,-0.100715674,0.3369096,-0.041760676,0.012193546,-0.028697763,0.22551517,0.3317526,-0.005115131,-0.06706591,0.09489047,-0.13043442,0.18805638,0.55316865,0.4821885,-0.18120933,0.18310286,0.6477418,0.28142494,0.5733389,-0.058733065,0.06233512,0.56390345,0.52649325,0.36770076,-0.14911714,0.25758362,-0.14210835,-0.06340647,-0.026641518,0.07581917,0.3498416,0.5930266,0.20237876,-0.06931514,0.15603702,0.27182728,0.18506077,-0.25601968,-0.019107781,-0.1168955,0.4217113,0.44905224,0.28437284,-0.026604464,-0.08603693,2046203
0.38693765,-0.07205494,0.5252865,0.037747152,0.071185574,0.5743597,-0.07028957,0.30849674,-0.00079861295,0.32294515,-0.18656571,0.35241115,-0.08882845,-0.07632001,-0.088542536,0.19058175,-0.20839502,0.48032328,-0.17001821,-0.11391616,0.3825261,-0.03304351,0.010950776,-0.015422066,0.17409857,0.24976093,-0.013003737,-0.053635992,0.10948306,-0.120275795,0.24774145,0.4970447,0.51981515,-0.18301588,0.21501459,0.61159945,0.2779474,0.5310569,-0.045547824,0.14239062,0.6093232,0.4422574,0.44262394,-0.11390755,0.3091968,-0.12445733,-0.040361125,-0.0066551934,0.16201548,0.37318143,0.570636,0.22493203,-0.058885995,0.11671106,0.12820074,0.16640933,-0.24361005,-0.03478459,-0.10501538,0.4550506,0.45714465,0.29610595,-0.030397754,-0.08067562,2046204
0.25077876,-0.03653412,0.39471698,0.012289506,-0.005589365,0.7003255,-0.03581227,0.17871012,-0.008315152,0.4804235,-0.20530324,0.21752776,-0.092238165,-0.11550088,-0.09328657,0.22967313,-0.16178897,0.45771,-0.13182807,-0.055970017,0.27959818,-0.024795078,0.11127574,-0.012717875,0.28995603,0.31071705,-0.060866144,-0.052817885,0.32440296,-0.15212618,0.24870685,0.38767686,0.43803853,-0.16876818,0.12397806,0.8384361,0.28184852,0.34154323,-0.09444397,0.028778607,0.65830374,0.49122846,0.4670605,-0.058929197,0.32957557,-0.10289612,-0.037737515,0.17349851,0.13527982,0.25055015,0.37873593,0.37908754,-0.019100577,0.23703828,0.10158071,0.11758609,-0.19288486,-0.02014182,-0.052259333,0.46475774,0.45598897,0.3676048,-0.03988098,-0.06835282,2046206
0.29334885,-0.028004132,0.44957814,0.01893921,-0.019229323,0.9912052,-0.02619775,0.22577931,-0.01835694,0.72335464,-0.29741737,0.2332137,-0.13495421,-0.17423317,-0.13473435,0.35044745,-0.20288712,0.6603779,-0.16291437,-0.05204247,0.3381783,-0.023082023,0.19699971,-0.014831105,0.43235072,0.40498438,-0.10581868,-0.07581499,0.5355162,-0.22987233,0.35345823,0.4435518,0.5513989,-0.2246477,0.1467249,1.2452471,0.3826267,0.3594058,-0.15297288,0.05161142,0.94946754,0.68869686,0.6734705,-0.05529557,0.4679027,-0.12508175,-0.044214163,0.35062298,0.1850723,0.2704043,0.44446203,0.60600996,-0.004657389,0.39961296,0.09748672,0.14938003,-0.24498405,-0.0238742,-0.047973532,0.6869011,0.6583478,0.5492237,-0.057572976,-0.0920392,2046207
