eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,BoroCT2020,GEOID,cell,geometry
700,0.043255724,0.4387664,0.1478689,1.3342346,1.0607867,0.49099588,0.7565208,-0.22034849,1.0938692,1.8672875,-0.359016,-0.3066389,-0.018533275,1.1901262,1.3999202,-0.35428607,-0.19200288,0.577804,0.33298612,0.9400311,2.1394174,0.71147156,0.108024366,0.6572523,-0.25335723,-0.24399917,1.4423237,1.8348843,0.36181948,-0.36306798,2.3087726,1.9952633,-0.632459,-0.40423805,-0.19105189,0.42397505,1.9683816,-0.70516753,0.5715122,4.199358,0.715502,1.0688932,-0.34540826,-0.086312704,0.82317495,0.015638057,0.7555492,0.8062002,0.074706584,-0.37000644,0.16454911,0.3864264,2.9392614,-0.095567144,1.8958554,-0.3001456,-0.14727113,-0.120575085,-0.25317195,-0.013366908,0.45173565,2.2816846,-0.38050622,1.1835763,-0.4566352,-0.20884542,1.5723263,-0.37551415,-0.033644393,1.5603528,0.78294444,-0.18804048,0.22535986,0.6494262,2.3704157,-0.3100691,2.6305847,0.8916031,-0.28210106,-0.4960782,1.04653,1.5363246,0.06701567,0.27954108,1.4643377,1.1513261,-0.01886119,-0.7511491,1.3209879,2.2178094,-0.10697708,-0.6061778,-0.22454542,1.370415,1.4259735,1.9884205,1.0638905,1.5781593,0.6230336,1.4419172,0.15368217,0.015830457,0.52942276,1.4315324,0.3450755,1.0631807,-0.25384194,0.21666911,-0.25045893,1.7548791,-0.22371978,0.022359587,-0.41422945,1.6161902,-0.62433314,-0.34256917,1.2276411,0.0171654,-0.21508178,-0.4459581,-0.67320144,2.329514,4.06998,0.4555116,-0.20365292,-0.018364325,-0.2119019,2.6676,5012806,36085012806,613229547092967423,"POLYGON ((-74.11083458427525 40.568640623147836, -74.11718708055666 40.567581771577686, -74.1191324941091 40.56312998986262, -74.11472631735705 40.55973738780055, -74.10837483678374 40.56079601739847, -74.1064285173647 40.565247471000504, -74.11083458427525 40.568640623147836))"
701,0.17076483,0.70558816,0.31769502,1.434694,0.57008994,0.01441431,0.8134661,-0.2602027,1.1331471,1.8247608,-0.3130536,-0.31655264,0.5997535,0.9400115,1.4221488,-0.3149193,-0.2212196,0.65117776,0.33741665,1.3516136,2.1598618,0.98448706,0.1025694,0.2071645,-0.23716179,-0.2826609,1.6834803,1.4626232,0.4327901,-0.39311838,2.9381797,2.0569081,-0.6455827,-0.36465603,-0.23406279,0.05174108,2.4184108,-0.8499986,0.50115186,4.265997,0.45206177,0.7359873,-0.2949025,-0.07727763,0.8917987,-0.056992024,0.057505757,0.79565054,0.035814077,-0.4080026,0.21456936,0.7578729,3.0286946,-0.1590066,1.8458618,-0.2777001,-0.25555038,-0.14871736,-0.009866804,-0.034799576,0.29615453,2.4543006,-0.43996197,1.4027538,-0.5487719,-0.18192205,1.7877294,-0.3892107,-0.17390108,1.7465929,0.56085277,-0.15817794,0.19244063,0.65555334,2.5556157,-0.3577576,2.1374152,0.82073575,-0.36339316,-0.36933112,1.1639544,1.5424938,-0.06540072,0.32321778,1.1917284,1.1409314,0.2929582,-0.81702447,1.2619836,2.3081262,-0.060376905,-0.68018854,-0.2562026,1.5062195,1.2865361,1.6552967,1.1194375,1.671074,0.7431321,1.1330245,0.06252003,-0.23221162,0.58148366,1.3670859,0.35518047,1.1515778,-0.087219074,0.17001686,-0.31052613,1.7541059,-0.20078911,0.02692587,-0.3746165,1.8336546,-0.5944064,-0.432138,1.4120767,-0.16154528,-0.30768284,-0.4630025,-0.6849958,2.1233556,3.9053125,0.57158726,-0.13182442,0.5167402,-0.12749557,2.539767,5012806,36085012806,613229547120230399,"POLYGON ((-74.1000761456872 40.566305703359404, -74.1064285173647 40.565247471000504, -74.10837483678374 40.56079601739847, -74.10396969015933 40.55740312441328, -74.09761833425581 40.5584611350209, -74.0956711093131 40.56291226033485, -74.1000761456872 40.566305703359404))"
702,0.24743822,0.7873944,0.37180594,1.4652032,0.5528669,-0.13948175,0.77400225,-0.2522181,1.1679779,1.7121205,-0.301084,-0.31952053,0.64419955,0.8919599,1.4436357,-0.29481775,-0.22841507,0.6630175,0.29808176,1.419174,2.1780143,0.9600606,0.12777743,0.12751353,-0.21903281,-0.2639996,1.6437508,1.3802586,0.39992225,-0.37384528,2.9957356,2.0177817,-0.6114148,-0.3685467,-0.23302779,-0.025846317,2.5752363,-0.8672086,0.47706166,4.208237,0.3170399,0.61578554,-0.28705567,-0.060091376,0.9103021,-0.075573355,-0.115291506,0.85651755,-0.029765427,-0.41080803,0.18851471,0.81597006,3.192072,-0.14818004,1.9147269,-0.28000695,-0.23504618,-0.14639561,0.052481353,-0.034365684,0.2937012,2.5268023,-0.42762423,1.4823427,-0.53612053,-0.14957842,1.7932516,-0.41099507,-0.14551577,1.6848892,0.457606,-0.11603065,0.114129186,0.64126897,2.6305242,-0.35995525,2.1473906,0.80793476,-0.38197398,-0.3230952,1.1594676,1.5406145,-0.064820714,0.31662646,1.0940934,1.1154532,0.30546898,-0.8441543,1.2807916,2.3472703,-0.04291659,-0.71364355,-0.27159962,1.5119952,1.2028913,1.528473,1.1552273,1.5779052,0.75918704,0.9977433,0.10258959,-0.31201738,0.6586305,1.397811,0.33103365,1.1400404,-0.026437953,0.12889019,-0.30908716,1.7875781,-0.18598056,0.06791945,-0.33550686,1.8755009,-0.59826815,-0.4514402,1.4144506,-0.19620438,-0.26797512,-0.5018542,-0.6811386,2.1326776,3.839736,0.63056904,-0.13882111,0.5425662,-0.063371986,2.5254657,5013301,36085013301,613229546965041151,"POLYGON ((-74.12223360238973 40.636940100164395, -74.12859512958298 40.63587986880169, -74.13054230595739 40.631424089259006, -74.12612886401985 40.62802886931942, -74.11976835531199 40.629088878282055, -74.11782027016703 40.633544329554105, -74.12223360238973 40.636940100164395))"
703,0.24170238,0.78876257,0.32938892,1.5124066,0.4971988,-0.1271603,0.7967636,-0.25763467,1.1560775,1.7331073,-0.29566586,-0.3219393,0.6937682,0.89677995,1.4349165,-0.28928345,-0.22173819,0.670351,0.31999695,1.3566679,2.2224386,0.9762506,0.13972937,0.109478176,-0.21694052,-0.28060696,1.6699607,1.3773057,0.42278376,-0.38249522,2.9931846,2.0279727,-0.6264117,-0.3698508,-0.23837939,0.04118392,2.5545483,-0.8685111,0.4873626,4.2505736,0.3327543,0.6227147,-0.28668427,-0.07136606,0.919829,-0.065655485,-0.12728031,0.8605828,-0.022229701,-0.41314334,0.20269778,0.8549304,3.1587052,-0.15469036,1.8732411,-0.26496515,-0.24286741,-0.13955986,0.039240986,-0.030066833,0.26058498,2.4291222,-0.44414526,1.4298756,-0.53754115,-0.16328365,1.8159211,-0.40890872,-0.17238271,1.7212,0.47834736,-0.1137652,0.13558194,0.6318806,2.609508,-0.37166238,2.1074655,0.8182417,-0.3758081,-0.33160442,1.1220202,1.5085756,-0.063538276,0.34478384,1.1503158,1.113873,0.330179,-0.8343587,1.2624936,2.3388553,-0.047416344,-0.7025652,-0.27976683,1.5190765,1.2183896,1.5576038,1.1375166,1.6258075,0.7812307,1.0605352,0.085233465,-0.3130929,0.65658796,1.3740444,0.33861122,1.1873295,-0.043888874,0.13012339,-0.32261372,1.7693918,-0.18540126,0.05188643,-0.34737176,1.8996631,-0.5899857,-0.45083833,1.400754,-0.19899338,-0.30954862,-0.48443854,-0.6866981,2.1407366,3.828025,0.631978,-0.1386535,0.58619285,-0.09579899,2.5267487,5013302,36085013302,613229546956652543,"POLYGON ((-74.13054230595739 40.631424089259006, -74.13690293873886 40.6303634593151, -74.13884911135504 40.62590783201123, -74.13443556005345 40.62251316271798, -74.12807594538903 40.62357357011253, -74.12612886401985 40.62802886931942, -74.13054230595739 40.631424089259006))"
704,0.25849998,0.78312457,0.28800064,1.4959927,0.6333411,-0.089463115,0.80802244,-0.2493996,1.1537017,1.6952795,-0.3019112,-0.3258494,0.5598294,0.91405416,1.4437897,-0.27823418,-0.21208116,0.6796748,0.37395817,1.3052332,2.2219956,0.89863396,0.14318037,0.1565822,-0.21161053,-0.28162843,1.5734079,1.4489863,0.4184248,-0.37272456,2.887728,2.014732,-0.60109,-0.38173628,-0.20491153,0.14748676,2.5577834,-0.8488172,0.4975434,4.248827,0.37361065,0.64271563,-0.30078298,-0.06895983,0.9138553,-0.06306684,-0.0027169585,0.81752455,-0.052907586,-0.40405595,0.18030882,0.8137512,3.2011833,-0.16069701,1.9105699,-0.2591739,-0.22238357,-0.16711801,-0.04460837,-0.03522925,0.2719069,2.4092135,-0.44126686,1.3868002,-0.5154275,-0.15137628,1.7962122,-0.42280257,-0.13178807,1.6554126,0.52569383,-0.08027412,0.12302852,0.6249193,2.5430727,-0.35396853,2.1998076,0.8189179,-0.37980792,-0.33395687,1.1171784,1.5122496,-0.05939661,0.341861,1.1592973,1.1017168,0.23634559,-0.83566976,1.2618351,2.330514,-0.07132594,-0.70175827,-0.27562228,1.497168,1.2415837,1.5517874,1.1483786,1.5796738,0.8031797,1.0953498,0.10567038,-0.26965412,0.70653975,1.392339,0.33320233,1.143762,-0.07782509,0.1338753,-0.31157583,1.797343,-0.18482633,0.039722696,-0.34521464,1.849611,-0.60293996,-0.44960275,1.4005493,-0.18194483,-0.2625777,-0.49940118,-0.70070064,2.2646792,3.8891847,0.6212536,-0.1652663,0.42220834,-0.10647418,2.4963062,5013302,36085013302,613229546969235455,"POLYGON ((-74.13300949499398 40.639275346525565, -74.13937114619416 40.638214493960014, -74.14131741345389 40.63375838632252, -74.13690293873886 40.6303634593151, -74.13054230595739 40.631424089259006, -74.12859512958298 40.63587986880169, -74.13300949499398 40.639275346525565))"
705,0.22453877,0.805262,0.37152085,1.4801826,0.47933844,-0.12187103,0.7852404,-0.2652967,1.1836326,1.7531484,-0.30203217,-0.31826282,0.73946774,0.87438667,1.4305047,-0.3148919,-0.21806541,0.648192,0.3275229,1.4873713,2.1639662,1.0578518,0.10436298,0.13244766,-0.23447442,-0.28866696,1.7496172,1.348755,0.44046187,-0.38861337,3.061529,2.0452476,-0.63464296,-0.35607496,-0.24332863,-0.017300665,2.5644395,-0.8808573,0.47022715,4.2762985,0.35920575,0.6461409,-0.28100738,-0.08018613,0.91564155,-0.08937223,-0.15887946,0.7642399,0.0062842965,-0.40703768,0.2053673,0.8611324,3.1064377,-0.1757661,1.8806328,-0.27816775,-0.25793877,-0.13899547,0.08482,-0.02875331,0.23879784,2.4518952,-0.434785,1.4581449,-0.5739001,-0.16559301,1.8199947,-0.40451953,-0.1909548,1.7341808,0.4548015,-0.14511198,0.13992557,0.64201427,2.6224122,-0.36698782,1.9983914,0.81174636,-0.3789343,-0.30987644,1.1741998,1.5201768,-0.06426298,0.37322718,1.0727437,1.1371138,0.34881377,-0.85236067,1.2793828,2.3579159,-0.054299798,-0.7085396,-0.26287284,1.5091931,1.1847088,1.5521166,1.1647818,1.6761079,0.7979727,1.0013944,0.09291804,-0.3047065,0.59833795,1.3832623,0.3580575,1.1485399,-0.015024066,0.11774549,-0.31500512,1.7452208,-0.18922937,0.066999316,-0.34278435,1.8593315,-0.5866555,-0.45835298,1.4471087,-0.20383935,-0.33362338,-0.4778673,-0.6828954,2.1213744,3.8330307,0.64046264,-0.12121349,0.6766074,-0.08762674,2.5253797,5013400,36085013400,613229547095064575,"POLYGON ((-74.12405668753364 40.5788200150638, -74.13041032390366 40.57776032192356, -74.13235492595496 40.57330773129089, -74.12794679831624 40.56991516170414, -74.12159417788882 40.570974632579066, -74.11964866926785 40.57542689527585, -74.12405668753364 40.5788200150638))"
706,0.10253734,0.5618131,0.22643028,1.383724,0.8278844,0.21592525,0.77455175,-0.26335979,1.1467805,1.8398421,-0.335768,-0.31271374,0.31043506,1.0109782,1.451895,-0.33100617,-0.20963468,0.6033702,0.3111078,1.1577059,2.1424139,0.84869325,0.118911885,0.3732983,-0.23237935,-0.25164685,1.5143898,1.6503861,0.40384692,-0.3842336,2.6602483,2.0502098,-0.6344787,-0.38350272,-0.22085229,0.22987379,2.2333632,-0.7827617,0.5293954,4.2304325,0.580607,0.8676199,-0.31059787,-0.059495818,0.85561705,-0.022358678,0.37175092,0.8258548,0.0311715,-0.3995552,0.21285245,0.6000204,3.0114663,-0.11814966,1.9054866,-0.29008695,-0.21755226,-0.13779816,-0.10269298,-0.011329308,0.36580724,2.3884938,-0.42088687,1.3251354,-0.50209427,-0.20270962,1.7155917,-0.3863299,-0.11890112,1.6690754,0.61477196,-0.17732273,0.15546983,0.62848175,2.4794135,-0.3287435,2.377148,0.8800607,-0.32272294,-0.42601386,1.0547565,1.5237708,0.000121079385,0.32210338,1.3501325,1.1482842,0.13356835,-0.7948479,1.2821892,2.3033679,-0.08676844,-0.6472146,-0.24180211,1.4476103,1.3610308,1.8348103,1.1026337,1.593724,0.6911945,1.2748681,0.12391859,-0.1286054,0.5836797,1.4115498,0.34155464,1.1434493,-0.19510289,0.17473212,-0.27965388,1.7358731,-0.20796499,0.04494512,-0.39759713,1.7611724,-0.6170725,-0.3872462,1.3397993,-0.10852757,-0.27068657,-0.45027828,-0.6792536,2.1883886,3.9698331,0.52421784,-0.16511673,0.25705105,-0.16727589,2.598627,5013400,36085013400,613229547097161727,"POLYGON ((-74.12159417788882 40.570974632579066, -74.12794679831624 40.56991516170414, -74.12989130565924 40.565463052051214, -74.12548409889455 40.562070741180875, -74.1191324941091 40.56312998986262, -74.11718708055666 40.567581771577686, -74.12159417788882 40.570974632579066))"
707,0.08277564,0.41985756,0.14515543,1.3575387,1.0656335,0.43939674,0.82480145,-0.22135003,1.0741912,1.9433684,-0.3485671,-0.2994996,0.013204083,1.1312823,1.4216317,-0.32464302,-0.21100453,0.60067356,0.34871662,0.9002941,2.0966396,0.757416,0.11783926,0.5963909,-0.23200867,-0.26244217,1.4031867,1.7789658,0.4098634,-0.38963228,2.3390093,2.067002,-0.6281135,-0.41606253,-0.20254172,0.39017606,1.9806879,-0.721272,0.58333814,4.2131276,0.6908677,1.0462272,-0.3427673,-0.065023474,0.8364435,0.048303407,0.7154957,0.82868093,0.070056766,-0.38623065,0.22304252,0.44655508,2.9158108,-0.09223537,1.8460402,-0.29104498,-0.2146945,-0.14350376,-0.2115277,0.017806113,0.48453462,2.3019314,-0.42154345,1.1559528,-0.45413208,-0.25409997,1.6909657,-0.36221516,-0.0555901,1.6819896,0.7826183,-0.19833852,0.1861704,0.6175696,2.4105427,-0.30264437,2.6194582,0.8892945,-0.3093215,-0.49729878,1.0408872,1.5558935,0.014007885,0.28895622,1.469493,1.1476675,0.058724046,-0.73397815,1.2500273,2.2361016,-0.10971376,-0.60231435,-0.20730793,1.438804,1.5173115,1.9357231,1.034439,1.5459795,0.6047473,1.4058492,0.09578982,-0.018710911,0.5545768,1.3791665,0.34225014,1.1267761,-0.31775448,0.23900205,-0.27811575,1.7594131,-0.20856036,-0.01871384,-0.43817183,1.6463006,-0.644575,-0.34301054,1.2499138,-0.050482385,-0.2423465,-0.43247977,-0.68483853,2.3005323,4.0937386,0.4230502,-0.16590847,-0.009368788,-0.20952252,2.6597712,5014607,36085014607,613229546438655999,"POLYGON ((-74.17046754273905 40.56694210879578, -74.1768187467071 40.56587998652179, -74.17875853189192 40.56142720199071, -74.17434802041956 40.55803686676836, -74.16799783115901 40.55909876588912, -74.16605713877337 40.56355122335514, -74.17046754273905 40.56694210879578))"
708,0.21580692,0.8158442,0.38472345,1.4719117,0.4052462,-0.15857178,0.8042123,-0.27361324,1.202077,1.7823188,-0.29888833,-0.3285159,0.80412865,0.83839905,1.4217272,-0.31524128,-0.21691264,0.6401463,0.33251163,1.4933628,2.2045147,1.0629747,0.105682984,0.07108554,-0.22800508,-0.2869894,1.7539269,1.3246113,0.440501,-0.3930624,3.1191394,2.0705135,-0.637635,-0.35338882,-0.24891877,-0.06409955,2.5906494,-0.8979373,0.45227298,4.281947,0.34224468,0.61074513,-0.26525164,-0.084006764,0.92256963,-0.09064779,-0.19374776,0.7608383,0.007118076,-0.41331625,0.22929102,0.8779603,3.080412,-0.17586105,1.8644147,-0.27052128,-0.26569647,-0.1456384,0.0804244,-0.008916378,0.2082296,2.4499035,-0.45025462,1.490091,-0.5736648,-0.16693449,1.8201268,-0.40403113,-0.21476454,1.7509141,0.42692247,-0.15189782,0.165028,0.6224652,2.6018991,-0.37239635,1.9618942,0.81853133,-0.38663635,-0.30880308,1.1989996,1.5014157,-0.08283199,0.3902955,1.085764,1.1332518,0.405936,-0.8567018,1.2708215,2.3633664,-0.053036217,-0.7082909,-0.2657266,1.5311477,1.2116807,1.5300474,1.176845,1.712327,0.7963254,1.009148,0.07791965,-0.32135558,0.5967132,1.3490976,0.36758804,1.173075,-0.0065901577,0.09875047,-0.32700157,1.7535545,-0.18879956,0.060434442,-0.349417,1.9073675,-0.58006775,-0.46230006,1.4966496,-0.21580316,-0.339414,-0.47541675,-0.6830887,2.0786195,3.8384473,0.64940894,-0.10193977,0.7188101,-0.08714846,2.495634,5014607,36085014607,613229546621108223,"POLYGON ((-74.15723828132941 40.5567694185915, -74.1635883485341 40.55570813857864, -74.16552894749255 40.551256162325885, -74.16112038585494 40.54786579329849, -74.1547713331251 40.54892685045127, -74.15282982766807 40.55337849946123, -74.15723828132941 40.5567694185915))"
709,0.21491446,0.7444353,0.32792553,1.4643892,0.62891245,0.0020029843,0.80861014,-0.24099143,1.1598005,1.7963321,-0.31991592,-0.3098917,0.54370546,0.9397748,1.4267212,-0.3182342,-0.21295622,0.6174255,0.3435915,1.2897674,2.2029042,0.972536,0.12435959,0.2803515,-0.2164168,-0.27593592,1.6316043,1.4809633,0.41641578,-0.38167575,2.8503528,2.0586076,-0.62247646,-0.38213998,-0.23959166,0.10216682,2.4235222,-0.8399614,0.49282002,4.2351995,0.44218332,0.732718,-0.29339245,-0.0726572,0.89231855,-0.0589373,0.073331475,0.73762274,0.024428993,-0.39822334,0.20636177,0.7299929,3.0430257,-0.15146014,1.8815734,-0.29150298,-0.24424955,-0.13062343,0.028445065,0.0004826188,0.29592285,2.388112,-0.43439353,1.3768283,-0.5312969,-0.19190398,1.7783821,-0.3848738,-0.14816532,1.7078798,0.49511263,-0.16464189,0.13133907,0.6210363,2.5678554,-0.35350257,2.1599653,0.8395215,-0.37373114,-0.35397273,1.1402249,1.5127071,-0.032209255,0.3945102,1.1808095,1.1376847,0.2759788,-0.82710624,1.268441,2.3378193,-0.06891802,-0.68111825,-0.25370175,1.4977162,1.2608783,1.6194147,1.1452208,1.6559905,0.7674973,1.0950838,0.106981695,-0.23118629,0.599985,1.3688134,0.35637283,1.1407027,-0.1190607,0.13010259,-0.31333143,1.7532182,-0.18559277,0.056995526,-0.36035556,1.8132241,-0.6111802,-0.43029344,1.4453616,-0.17893699,-0.2999231,-0.4691179,-0.68503463,2.163369,3.9103265,0.58701384,-0.11174483,0.47295028,-0.096903265,2.538924,5014607,36085014607,613229546625302527,"POLYGON ((-74.16799783115901 40.55909876588912, -74.17434802041956 40.55803686676836, -74.17628771253749 40.553584563448275, -74.1718781223454 40.550194486285996, -74.16552894749255 40.551256162325885, -74.1635883485341 40.55570813857864, -74.16799783115901 40.55909876588912))"
710,0.12271528,0.5058998,0.17773488,1.3996465,0.90505683,0.33714616,0.8289111,-0.23129264,1.0842988,1.8611425,-0.34174615,-0.2937709,0.21622504,1.0602233,1.4264972,-0.32218668,-0.21653698,0.62836635,0.30930007,1.0557102,2.1195447,0.82591635,0.11677343,0.4639449,-0.23443916,-0.27623865,1.5258002,1.6759951,0.42502663,-0.39482227,2.5117598,2.0622857,-0.63881636,-0.4042849,-0.21293226,0.3003608,2.1458814,-0.7648873,0.5429567,4.211364,0.615495,0.9433815,-0.33197564,-0.06994366,0.8410521,0.0015176721,0.46758828,0.83407223,0.08986491,-0.39253333,0.21542308,0.5313271,2.9867828,-0.115436256,1.8709929,-0.28901675,-0.22529837,-0.13908747,-0.1451582,-0.0035233945,0.40807372,2.3540926,-0.4229443,1.248174,-0.48799628,-0.22741012,1.7193304,-0.36752447,-0.10377011,1.6838361,0.736152,-0.19124144,0.16713029,0.6359225,2.4772844,-0.31966078,2.474263,0.85874426,-0.32854933,-0.45838845,1.0598154,1.5595652,0.0027137436,0.2892277,1.3862083,1.1469557,0.118138105,-0.7639494,1.2633538,2.2648015,-0.08630024,-0.6290867,-0.22827817,1.4675294,1.4266796,1.8793888,1.0615573,1.5527604,0.6412228,1.3142444,0.082386166,-0.09776602,0.5936996,1.3700867,0.36295658,1.134338,-0.24473277,0.20480163,-0.2836216,1.7548666,-0.2083462,-0.015738122,-0.4158653,1.7261618,-0.6261678,-0.37479985,1.2901827,-0.08221966,-0.27780342,-0.44390917,-0.68264824,2.2693617,4.0183783,0.46040648,-0.16232958,0.157694,-0.18754157,2.6341817,5014607,36085014607,613229546633691135,"POLYGON ((-74.15970605679395 40.56461272630038, -74.16605713877337 40.56355122335514, -74.16799783115901 40.55909876588912, -74.1635883485341 40.55570813857864, -74.15723828132941 40.5567694185915, -74.15529668208501 40.56122154881693, -74.15970605679395 40.56461272630038))"
711,0.23001224,0.806603,0.38308188,1.475213,0.44807577,-0.15476492,0.8043076,-0.2697616,1.1955613,1.7736348,-0.3004664,-0.32232806,0.7755932,0.8504964,1.429329,-0.31018382,-0.21963854,0.64859325,0.32424164,1.4531659,2.1868918,1.0522851,0.10623817,0.10006049,-0.2299783,-0.28467098,1.7432997,1.3217083,0.4280654,-0.38928744,3.0997634,2.062119,-0.63551944,-0.35797787,-0.24935588,-0.041890904,2.5991285,-0.8877034,0.45854798,4.282057,0.33753633,0.61417174,-0.27106297,-0.07175203,0.91734385,-0.08134247,-0.19003579,0.79029214,-0.0031054318,-0.4155476,0.22072634,0.87495697,3.103828,-0.17699179,1.877073,-0.27514014,-0.26391882,-0.1470067,0.092600346,-0.010538667,0.23116608,2.4541798,-0.4431518,1.479769,-0.5611696,-0.16452,1.8084981,-0.40460798,-0.20103322,1.7410194,0.43570867,-0.1473941,0.14311382,0.62800765,2.5998235,-0.36925936,1.9847693,0.817327,-0.38604042,-0.316246,1.1918536,1.5183524,-0.08550486,0.37966862,1.0842361,1.1355686,0.40412387,-0.84797335,1.2780372,2.3516173,-0.048742156,-0.7105671,-0.27238724,1.5308214,1.2065192,1.5447469,1.1732061,1.6913732,0.77435,0.9989873,0.06843403,-0.3174734,0.6070837,1.3491515,0.36605403,1.1667867,-0.021046504,0.09963648,-0.32643783,1.754921,-0.1858013,0.056850772,-0.34810174,1.9053638,-0.5850253,-0.45885336,1.4857763,-0.21511744,-0.33476818,-0.47478968,-0.6836025,2.0924363,3.8330207,0.63929546,-0.091350056,0.68316996,-0.07938373,2.502364,5014608,36085014608,613229546629496831,"POLYGON ((-74.1489457225525 40.56228243252634, -74.15529668208501 40.56122154881693, -74.15723828132941 40.5567694185915, -74.15282982766807 40.55337849946123, -74.14647988297727 40.554439160459104, -74.14453737721624 40.5588909632685, -74.1489457225525 40.56228243252634))"
712,0.2137774,0.8197784,0.3819235,1.4724917,0.4133839,-0.15733066,0.79687387,-0.2699103,1.1958493,1.7735993,-0.2988932,-0.32713643,0.80048305,0.84794205,1.4113467,-0.31559274,-0.21132863,0.6516672,0.33177757,1.4889206,2.1971934,1.0576574,0.10503868,0.07437208,-0.22969347,-0.28638598,1.7560726,1.3368467,0.41751018,-0.39022353,3.1252513,2.0574226,-0.6403153,-0.35427958,-0.24677971,-0.060218334,2.5951889,-0.89346343,0.45965073,4.2847776,0.34565187,0.6098333,-0.2696829,-0.08238942,0.9288432,-0.085477605,-0.19392246,0.7666557,0.007236272,-0.4131054,0.22426856,0.88024616,3.0900867,-0.17687032,1.8681076,-0.2729544,-0.25971735,-0.14638454,0.08040494,-0.007951915,0.20319195,2.4600701,-0.4470788,1.4867724,-0.56903535,-0.15655687,1.7851855,-0.4044674,-0.20391837,1.7317386,0.4295397,-0.14461517,0.16170892,0.6348084,2.6031482,-0.37237102,1.9698699,0.81502545,-0.38472223,-0.30917704,1.200166,1.504948,-0.08249447,0.38013366,1.0847225,1.1316649,0.40693703,-0.8537859,1.2803123,2.3406916,-0.05246326,-0.710037,-0.269517,1.5253103,1.1952379,1.5236259,1.1806245,1.7031789,0.7905508,1.0152154,0.06838682,-0.3188712,0.5978708,1.3495523,0.3688265,1.1672014,0.004891023,0.10138334,-0.32577962,1.7597964,-0.18729647,0.04947763,-0.34718812,1.904599,-0.57850933,-0.46297288,1.489661,-0.20097886,-0.338572,-0.47819495,-0.6833964,2.083643,3.8426244,0.64551514,-0.09441066,0.70681745,-0.08710543,2.5016744,5014608,36085014608,613229547130716159,"POLYGON ((-74.15141238914129 40.570126444153864, -74.1577643638156 40.56906533766066, -74.15970605679395 40.56461272630038, -74.15529668208501 40.56122154881693, -74.1489457225525 40.56228243252634, -74.14700312269727 40.56673471647273, -74.15141238914129 40.570126444153864))"
713,0.23516932,0.7966068,0.37702513,1.4851034,0.4992056,-0.15141286,0.7803528,-0.2568412,1.1889259,1.7527246,-0.30440497,-0.32184285,0.72218275,0.869352,1.4398879,-0.30763984,-0.22292762,0.6472881,0.3370482,1.3932219,2.1689796,1.0477604,0.10670173,0.12416425,-0.2256182,-0.28364515,1.7178822,1.3413713,0.428245,-0.38496774,3.073186,2.048396,-0.6301602,-0.36274606,-0.2545073,0.004539728,2.6004634,-0.8716471,0.4795862,4.2843533,0.32974005,0.6136287,-0.27383882,-0.061504256,0.91955304,-0.07283869,-0.16659915,0.7698983,-0.016142577,-0.4114346,0.2082231,0.87694275,3.115442,-0.17475078,1.8944856,-0.27760947,-0.25730327,-0.15258834,0.093405396,-0.016432613,0.27768275,2.4294987,-0.43998292,1.4662062,-0.5368144,-0.16960086,1.8244914,-0.40273654,-0.18742138,1.7393295,0.43581125,-0.13854878,0.11291292,0.6246851,2.5680008,-0.3702574,2.024831,0.8154832,-0.38666084,-0.32321024,1.1858642,1.5163128,-0.082436845,0.39915013,1.0953658,1.1426162,0.37021634,-0.8415494,1.2698442,2.3484344,-0.059899934,-0.709328,-0.26673198,1.515869,1.1883172,1.5386616,1.1561996,1.7017579,0.77347815,0.98966324,0.090182066,-0.30420947,0.6253626,1.3616189,0.35192358,1.1542677,-0.048721716,0.11829601,-0.31557333,1.7500162,-0.17707221,0.07733019,-0.34102762,1.8764199,-0.58954954,-0.46010628,1.4813694,-0.2241153,-0.3319227,-0.47685933,-0.68373024,2.0771487,3.8713808,0.6463473,-0.09294879,0.6240325,-0.057366498,2.505082,5015100,36085015100,613229546958749695,"POLYGON ((-74.12807594538903 40.62357357011253, -74.13443556005345 40.62251316271798, -74.13638163797275 40.61805801582903, -74.13196900972977 40.61466360440349, -74.12561041288085 40.61572378932092, -74.12366342657005 40.62017860811074, -74.12807594538903 40.62357357011253))"
