eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,TRACTCE,GEOID,cell,geometry
2101,2.8012028,-0.44607097,-0.0024578944,0.6000828,0.95177853,-0.25283548,-0.32672095,-0.46215993,0.57782733,0.7790297,2.6515777,-0.5622701,-0.21454802,0.62385595,2.8047733,0.16866589,1.5393307,-0.5025449,-0.17989147,0.50180346,1.012081,0.45165348,0.7436824,0.27072734,-0.326854,0.22483566,0.5985228,1.1515393,-0.07204838,-0.15753745,-0.19672227,1.5096436,0.07655223,0.048022047,-0.18582472,-0.35511166,0.27299792,-0.14446114,1.2954657,-0.16319486,0.8821947,-0.4001225,1.7802681,-0.34751236,-0.5939907,0.089853644,-0.5513657,-0.55645883,-0.27859285,1.6538482,0.43069026,-0.23217714,-0.25155434,1.4738958,0.275391,0.22696537,-0.2205509,1.6036338,0.4007981,2.1368527,-0.11155096,-0.3794584,1.6201844,0.8009787,-0.22230236,0.8216727,0.16881058,-0.36124277,1.5431277,1.7321006,-0.3781142,0.9102085,0.920168,-0.17672381,0.5841897,2.8055127,0.13553178,1.3950889,0.21208778,1.5249131,-0.3592696,0.53814244,0.24639836,0.07583314,3.0373464,-0.09068001,3.3823926,0.4785359,-0.2265115,1.3751824,2.8529625,0.5693474,0.7913131,0.09127468,3.566559,0.5645348,0.20963867,-0.41937032,0.17938331,-0.06434089,-0.14634886,1.1086847,1.9586298,0.55542237,-0.33003476,1.0235566,-0.0055615082,2.209837,1.455215,1.7311919,0.4001168,0.5140872,0.5266646,0.6279085,-0.68702745,-0.14608237,0.7544501,3.4237247,0.84842217,-0.42318398,-0.23960386,-0.5404627,2.7001758,0.29682687,1.1951878,-0.05263199,0.5229625,-0.123674676,62500,17031062500,613164976256843775,"POLYGON ((-87.66568166120312 41.94610148619323, -87.67172779689798 41.94429285895344, -87.6723729663648 41.93963771855481, -87.66697315790843 41.936791262315666, -87.6609277473747 41.93859943263908, -87.66028142016877 41.94325451606536, -87.66568166120312 41.94610148619323))"
2106,2.7457159,-0.39459342,-0.04685098,0.57627916,1.0441773,-0.20842093,-0.35496074,-0.4250726,0.43347394,0.65541995,2.5214195,-0.51481867,-0.18184558,0.66098773,2.9492104,0.21025658,1.5108032,-0.52921224,-0.1895181,0.4646901,1.0509458,0.49589488,0.83756447,0.21191415,-0.33493963,0.21883029,0.47143015,1.1731513,-0.032312635,-0.16444333,-0.22198062,1.620962,-0.04905318,-0.07935026,-0.14959574,-0.30878282,0.35723546,-0.06434907,1.3085897,-0.16256773,0.9290794,-0.3909559,1.742452,-0.3513686,-0.59311074,-0.009815663,-0.5187482,-0.54307705,-0.40933347,1.610308,0.43364772,-0.24153122,-0.23543434,1.3794968,0.2452794,0.20371373,-0.2164003,1.7256843,0.27978513,2.043776,-0.13272713,-0.36779168,1.6054375,0.6641929,-0.19558689,0.8027649,0.1903243,-0.37954652,1.5384771,1.7799995,-0.37485713,0.9326071,0.8461008,-0.24702097,0.6168019,2.9357085,0.21971945,1.2987831,0.23048072,1.6007129,-0.3812423,0.6314776,0.29202,0.021501966,2.9640443,-0.088441014,3.509968,0.4979155,-0.14148277,1.3284978,2.7878373,0.67584825,0.7249426,-0.052459504,3.7073255,0.58293027,0.29734433,-0.3615762,0.25564012,-0.045888186,-0.132025,1.1333932,1.8873471,0.73297924,-0.2970577,0.9379326,-0.09386806,2.144875,1.4178559,1.701938,0.44249174,0.66896003,0.61467,0.63588965,-0.6620615,-0.11834553,0.67118657,3.3900282,0.88227713,-0.4559154,-0.28259408,-0.5561612,2.6987329,0.35711247,1.1696601,0.017305821,0.5257051,-0.22282764,62700,17031062700,613164976191832063,"POLYGON ((-87.6609277473747 41.93859943263908, -87.66697315790843 41.936791262315666, -87.66761870943515 41.93213654463049, -87.66222000780775 41.92929005429618, -87.65617532236067 41.93109776781868, -87.6555286134869 41.93575242842375, -87.6609277473747 41.93859943263908))"
2116,2.4779356,-0.36424726,0.04957048,0.64449424,1.113025,-0.26603782,-0.31298622,-0.3562749,0.37021884,0.5074222,2.4840019,-0.56157225,-0.15216994,0.6606505,2.8187623,0.12635869,1.5109437,-0.36401528,-0.20345373,0.5080396,0.9658911,0.51720047,0.49959692,0.5448216,-0.31122357,0.30561155,0.5654753,1.1502502,-0.0083824955,-0.20113063,-0.24581115,1.8444903,-0.057800025,-0.0058700517,-0.061566412,-0.2700142,0.3396518,-0.16483818,1.463192,-0.15292579,0.96571046,-0.37806886,1.7955976,-0.30797917,-0.6139734,0.08515182,-0.50059634,-0.54186034,-0.35115504,1.5691652,0.2991782,-0.15356146,-0.3122231,1.2795355,0.26362967,0.23384233,-0.294995,1.4940966,0.23305055,2.0409327,-0.25061944,-0.3858021,1.6458434,0.68490356,-0.2109251,0.64758414,0.18492776,-0.40065283,1.5909139,1.3434318,-0.3867216,1.2272627,0.8285415,-0.17923845,0.6858434,2.8512275,0.2637723,1.3599117,0.0121133365,1.7073038,-0.3696175,0.37406728,0.3753613,0.04907028,3.0451477,-0.01589363,3.4827876,0.42822394,-0.058880523,1.2523336,2.8962607,0.5372921,0.70206034,-0.08807512,3.7506454,0.53763795,0.10272391,-0.41650042,0.019969292,-0.06434812,-0.18268007,1.1004552,1.9854742,0.62738246,-0.2943477,0.9317048,0.10340768,1.8011401,1.0985253,1.7682399,0.5710915,0.5079154,0.96936125,0.6677929,-0.67539346,-0.08082125,0.72686034,4.008822,0.953564,-0.4635585,-0.25295904,-0.63108504,2.7017217,0.37834778,1.215087,-0.29628015,0.58968353,-0.21314785,90300,17031090300,613181775331459071,"POLYGON ((-87.81360806290841 42.00891812161523, -87.81965439352648 42.00710023509662, -87.82028527095932 42.00244159126012, -87.81487097917807 41.99960088758309, -87.80882537065922 42.00141831485747, -87.80819333185397 42.0060769050003, -87.81360806290841 42.00891812161523))"
2125,2.6695354,-0.42184412,0.0877367,0.8582651,0.874588,-0.30266744,-0.3586234,-0.42134833,0.54206705,0.6354657,2.5359714,-0.552184,-0.23288016,0.59703946,2.9018457,0.19715169,1.6001024,-0.48512548,-0.1189836,0.4451096,1.056715,0.3935957,0.6438674,0.14523295,-0.348684,0.22710574,0.52764744,1.1837564,-0.04414414,-0.17041375,-0.22993244,1.5473543,0.0563208,-0.08230135,-0.21310952,-0.3428048,0.21044023,-0.13927582,1.2370007,-0.098476045,0.87756383,-0.39065516,1.7160631,-0.3171436,-0.55940074,0.13469064,-0.5394846,-0.53589416,-0.37605968,1.5984341,0.42292166,-0.24839145,-0.27056986,1.3596451,0.18950398,0.25382632,-0.27287763,1.621203,0.41544345,2.2293844,-0.19983982,-0.35591203,1.5706022,0.6764261,-0.2199993,0.83223164,0.06278403,-0.40957934,1.5747663,1.559175,-0.4080449,1.0670412,0.93211883,-0.20222926,0.53892314,2.812437,0.16853186,1.5300833,0.043802485,1.5596476,-0.2716916,0.5448009,0.2903997,0.0009211488,2.9946537,-0.1568019,3.3995204,0.34339514,-0.10791457,1.4626981,2.7490788,0.69236237,0.8907525,0.06261086,3.6882021,0.5999118,0.2912156,-0.43912414,0.22365576,0.026455015,-0.06726374,1.0508246,2.0056605,0.50933564,-0.3406979,1.0281053,0.038434558,2.0083046,1.2243943,1.8612541,0.50132465,0.49169332,0.7031355,0.57245874,-0.6626608,-0.17048544,0.8770487,3.5047724,0.9786588,-0.41782898,-0.28475404,-0.570245,2.645321,0.36008823,1.3893594,-0.008324146,0.4513233,-0.17211369,63400,17031063400,613164976162471935,"POLYGON ((-87.6427881340186 41.94402243665091, -87.64883523537392 41.94221501990183, -87.64948272022845 41.937559993699494, -87.6440842613182 41.934712441669134, -87.63803788583458 41.93651940180693, -87.63738924342222 41.94117437053373, -87.6427881340186 41.94402243665091))"
2137,2.1350389,-0.29906332,-0.043338586,0.8090044,1.025943,-0.18155684,-0.37060374,-0.45334285,-0.040312633,0.8693523,2.585214,-0.20006856,-0.11232825,0.55460954,2.5699325,0.2704713,1.3675675,-0.5061515,-0.33751985,0.33601865,0.87517285,0.5410664,0.65349424,0.060717076,-0.3480697,0.19272074,0.70260245,1.195967,-0.059119243,-0.0005187914,-0.16432486,1.723144,-0.18409741,-0.08902173,0.20239693,-0.21024343,0.5663967,-0.10677876,1.7684448,-0.30922553,0.8062141,-0.3773451,1.85386,-0.19368213,-0.63324237,-0.22818482,-0.49287647,-0.535182,-0.39924407,1.816759,0.20266446,-0.042909432,-0.28141618,1.2845623,0.33873016,0.06583215,-0.24070615,2.1253972,0.14309922,2.0505056,-0.231783,-0.22927025,1.8496953,0.46745372,-0.049607575,1.0588063,0.10682319,-0.27849478,1.6448585,1.2622404,-0.35843527,1.1266272,0.27595654,-0.5316669,0.5113017,3.242329,0.062778644,0.89323515,0.2282762,1.7921984,-0.41826543,0.73267853,0.24167247,0.19654197,2.5617933,0.13695616,3.8560214,0.85501194,-0.32323292,1.1982982,2.5374012,0.6373893,0.8800504,-0.13329248,3.5240614,0.3630352,0.033375844,-0.2947173,0.2712682,0.0007869862,-0.1636301,1.1458234,1.6269813,0.8512326,-0.40619886,0.6582874,-0.15322024,2.482607,1.4176538,1.698852,0.37723878,0.39132595,0.79858804,0.6565136,-0.62888336,0.019944156,0.62404794,4.076603,0.99951434,-0.42870438,-0.29697075,-0.5362865,2.6077898,0.53564036,1.3447334,-0.24947992,0.9502929,-0.1690203,100300,17031100300,613164982764306431,"POLYGON ((-87.79258628814058 41.99289396022124, -87.79863166449424 41.99107759712049, -87.79926447813342 41.98641984866345, -87.79385307595108 41.98357851741821, -87.78780842191196 41.98539442165725, -87.78717444777233 41.99005211595046, -87.79258628814058 41.99289396022124))"
2141,2.65385,-0.25554025,0.01239939,0.48552102,1.1209486,-0.045474887,-0.34707168,-0.3752199,0.43886286,0.53477216,2.4276614,-0.5446891,-0.033967093,0.9613017,2.8342,0.27174294,1.3831222,-0.52232623,-0.15819676,0.4680119,1.1906943,0.6346851,0.90632886,0.76003724,-0.19947074,0.21236329,0.58094126,1.0413854,0.102163665,-0.09627235,-0.08305822,1.9837475,-0.09158552,-0.001379475,-0.25966266,-0.2893918,0.5143389,-0.13649617,1.3246833,-0.09308079,0.6906812,-0.45943606,1.8051772,-0.46144703,-0.56855774,-0.07770741,-0.51639694,-0.64842665,-0.42696595,1.59847,0.11648679,-0.17597282,-0.26601735,1.3588897,0.5834542,-0.064136826,-0.2546657,1.6855526,0.118567854,2.0469499,-0.1341326,-0.36862814,1.9058701,0.76097727,-0.15010713,0.8807962,0.26562098,-0.44146472,1.6814245,1.5701787,-0.438916,0.94697046,0.8966776,-0.15692365,0.539383,2.8811662,-0.058574647,1.3570923,0.0012826417,1.7115096,-0.3387952,0.2384193,0.28228208,0.30490726,2.774084,0.1821605,3.4541535,0.7128483,-0.20606029,1.1674407,3.0143461,0.43084294,0.63166326,0.005996041,3.8722432,0.3895937,0.19203106,-0.36135113,0.062314264,-0.13383026,-0.10806789,1.2378743,1.7123741,0.8273917,-0.3168256,0.90744364,-0.0013280436,1.818481,1.2472992,1.3901913,0.29358903,0.54279244,0.87694967,0.753129,-0.6641823,-0.12456249,0.5566195,3.5907292,0.72215307,-0.47358227,-0.25685984,-0.61381936,2.7361832,0.5268909,0.74803823,-0.28877878,0.57188904,-0.15653852,100300,17031100300,613181775268544511,"POLYGON ((-87.80404417594644 41.99391889040947, -87.81008906243764 41.99210192226378, -87.810720715489 41.98744411989509, -87.80530864266859 41.98460333953095, -87.79926447813342 41.98641984866345, -87.79863166449424 41.99107759712049, -87.80404417594644 41.99391889040947))"
2145,2.5827608,-0.37473756,0.069028996,0.56141925,1.1494951,-0.22960135,-0.38956156,-0.36982834,0.5409508,0.6838789,2.471086,-0.58904386,-0.16334909,0.7867155,2.6779993,0.13731363,1.4410747,-0.45943344,-0.22886303,0.5373858,1.2552922,0.49312612,0.8271971,0.41106987,-0.15774035,0.28625405,0.53536963,1.1111631,0.044240445,-0.19569592,-0.20719504,1.9722387,0.023200925,0.21172485,-0.24572632,-0.30853996,0.36752516,-0.2094941,1.444383,-0.2047871,0.9163755,-0.3930569,1.752117,-0.42634472,-0.59732175,0.10579777,-0.5234392,-0.5144696,-0.3956149,1.55733,0.2869941,-0.18671592,-0.29917914,1.2547872,0.34503874,0.10237815,-0.27879688,1.506609,0.09239985,1.9060527,-0.22848633,-0.34910867,1.6689253,0.6009609,-0.17353997,0.92408836,0.14781636,-0.39719278,1.5694859,1.4466102,-0.34684598,0.96503955,0.83567494,-0.23001318,0.69948554,2.9079893,2.516061e-05,1.4965693,-0.08762878,1.893608,-0.45153186,0.465591,0.36134267,0.049126253,2.8115823,-0.0021767914,3.4748902,0.6214541,-0.17690602,1.2641238,2.843771,0.63357496,0.66505057,0.05261402,3.897268,0.54441094,0.108140215,-0.39031315,0.057716403,-0.08449532,-0.25293022,1.1117142,1.8613174,0.64013326,-0.2857942,0.8514498,0.08163088,2.0148506,1.2094775,1.6580219,0.48039794,0.52929056,1.1044874,0.6668701,-0.66356325,-0.069962226,0.6522205,3.9563236,0.91702455,-0.45286527,-0.2574974,-0.5887853,2.6983128,0.31763336,1.0980536,-0.31481493,0.70341873,-0.14261577,100300,17031100300,613181775333556223,"POLYGON ((-87.80882537065922 42.00141831485747, -87.81487097917807 41.99960088758309, -87.81550224456147 41.9949426644113, -87.81008906243764 41.99210192226378, -87.80404417594644 41.99391889040947, -87.803411749583 41.99857705977856, -87.80882537065922 42.00141831485747))"
2146,2.6815257,-0.35583326,0.023694307,0.97856665,0.8582877,-0.29945245,-0.314674,-0.52638006,0.44877082,0.88571393,2.4891176,-0.5645834,-0.1791664,0.7104233,2.85448,0.17152628,1.5845037,-0.46188417,-0.18272871,0.5122485,0.6252266,0.4349807,0.51255316,0.05829391,-0.1433399,0.32606226,0.48525566,1.1560545,-0.023788119,-0.10650836,-0.17805958,1.4080442,0.015509799,-0.08213252,-0.22168945,-0.3340529,0.1623288,-0.17378193,1.2534964,-0.1549343,0.88104457,-0.3779358,1.7537147,-0.29275513,-0.5812707,0.17920515,-0.56246936,-0.57020366,-0.28424066,1.7731,0.42791167,-0.21993482,-0.3297856,1.2247992,0.256851,0.3309857,-0.29637817,1.5115124,0.5903319,2.1671982,-0.24952684,-0.36891776,1.6452187,0.7019919,-0.21355529,0.81082857,0.19855627,-0.45663863,1.5586338,1.4150877,-0.38386098,1.1716255,0.90864587,-0.23369369,0.5713257,2.9452405,0.33315846,1.4792851,0.35225204,1.5098293,-0.22412294,0.4443695,0.35079262,0.037842803,3.0529094,-0.060891476,3.4084773,0.6062882,-0.28005427,1.4771252,2.7104838,0.69246215,0.70233965,0.002248969,3.5350199,0.61806303,0.24907707,-0.44893825,0.13310644,0.07455285,0.1137546,1.0605239,2.0522168,0.4909278,-0.30688787,0.8869271,0.01319588,2.2516322,1.2470522,1.8646598,0.56395614,0.4252,0.5187477,0.57740355,-0.6743618,-0.14582796,0.81490636,3.5372298,0.90277284,-0.44560176,-0.2936035,-0.57538486,2.6866465,0.37012693,1.3030376,-0.074944675,0.20615771,-0.1811105,140100,17031140100,613164978641305599,"POLYGON ((-87.70285763345561 41.97068145791521, -87.7089049752841 41.96887024819091, -87.70954667878874 41.96421372793343, -87.7041421995931 41.961368473492506, -87.69809558243597 41.96317922564929, -87.69745271983544 41.96783568976182, -87.70285763345561 41.97068145791521))"
2159,2.6461053,-0.3580923,0.13716769,0.57041013,1.079264,-0.18636237,-0.4157467,-0.44261807,0.40592718,0.75153345,2.5099587,-0.5479646,-0.12524319,0.83371997,2.70747,0.19672477,1.410808,-0.5147325,-0.20148176,0.5010492,1.0884886,0.5231782,0.8851876,0.38094014,-0.1601983,0.21348459,0.6131983,1.1065987,0.101777665,-0.17571151,-0.1372601,1.6809254,0.03397569,0.17646724,-0.2716379,-0.34145844,0.2962443,-0.18037526,1.2975719,-0.15732619,0.816272,-0.39788523,1.6802697,-0.4244191,-0.5949538,0.058108836,-0.5242024,-0.5835042,-0.37281436,1.6808503,0.2820831,-0.20218024,-0.24665028,1.3883196,0.35431722,0.06279157,-0.23462513,1.6205567,0.27407518,2.0828464,-0.15668228,-0.3021298,1.7168162,0.7069196,-0.16998069,0.9054146,0.15644094,-0.42267835,1.6308192,1.5293598,-0.3865972,0.835574,0.8131085,-0.22775741,0.63080674,2.8431246,0.07022901,1.3920972,-0.029117906,1.7917867,-0.40334293,0.5609775,0.27977848,0.14444038,2.9250987,0.008687466,3.4322844,0.6800202,-0.1997382,1.2850289,2.9678726,0.52958715,0.7160444,0.058887325,3.7863033,0.53962445,0.09988831,-0.3822052,0.17280897,-0.113371514,-0.15651295,1.1674281,1.8112403,0.6400104,-0.32021382,0.8592529,0.071465276,1.9627995,1.4746516,1.6254865,0.3650246,0.41809377,0.8175119,0.6676829,-0.6370177,-0.094682276,0.6592979,3.6326246,0.811527,-0.4543349,-0.22243963,-0.5375798,2.7666419,0.40405467,0.94174993,-0.20026813,0.54043937,-0.08744691,140500,17031140500,613164982749626367,"POLYGON ((-87.73721698407918 41.97378002046172, -87.74326286746374 41.97196699485789, -87.74390109314513 41.967310307676975, -87.73849459483742 41.96446670143639, -87.73244943505358 41.96627926901645, -87.73181005000879 41.97093590080813, -87.73721698407918 41.97378002046172))"
2161,2.7211285,-0.3765809,0.059229426,0.760165,0.9320473,-0.2679531,-0.32865724,-0.462234,0.48413932,0.7777232,2.6405735,-0.57412165,-0.21060821,0.69428426,2.6923177,0.19725415,1.5532054,-0.5339708,-0.20123097,0.51695514,0.99443775,0.4757482,0.61188537,0.07897055,-0.33956164,0.22676933,0.60111773,1.1589923,-0.06394703,-0.1394534,-0.19121313,1.5188112,-0.0003396049,-0.025431432,-0.24907392,-0.3581441,0.25030547,-0.1742376,1.2660071,-0.11712185,0.8966354,-0.3986022,1.7011771,-0.2835796,-0.590508,0.10436958,-0.5461885,-0.56886816,-0.33415684,1.6167874,0.4130712,-0.2187857,-0.2789848,1.4093417,0.2289365,0.21340661,-0.240298,1.5804639,0.5589379,2.1876936,-0.2052701,-0.35498148,1.6293813,0.713053,-0.26758495,0.6881977,0.11280492,-0.41377166,1.5603693,1.5284706,-0.44374722,1.0257226,1.0127971,-0.19714174,0.5838338,2.9661655,0.266947,1.6113881,0.1726645,1.5154364,-0.39402795,0.6910764,0.2736882,-0.004565075,3.0016582,-0.07802131,3.3752801,0.4884927,-0.18337977,1.4239275,2.8359537,0.5934834,0.6698804,0.05684391,3.6703954,0.61574614,0.1430418,-0.40618432,0.20465529,-0.033727344,-0.08870048,1.1100649,1.9669665,0.5106052,-0.33042085,0.95642865,0.062124602,2.0762837,1.4385567,1.7758499,0.58156914,0.4462536,0.6173909,0.5790594,-0.6479336,-0.15755825,0.75509876,3.5872264,0.90697074,-0.44423085,-0.26688552,-0.5596501,2.7375214,0.32731754,1.2545278,-0.10227205,0.55209476,-0.1607305,70200,17031070200,613164976154083327,"POLYGON ((-87.64948272022845 41.937559993699494, -87.6555286134869 41.93575242842375, -87.65617532236067 41.93109776781868, -87.65077729526512 41.92825072976837, -87.64473212744844 41.93005783839571, -87.6440842613182 41.934712441669134, -87.64948272022845 41.937559993699494))"
2166,2.7091277,-0.42020768,-0.02493304,0.799927,0.9615929,-0.26591575,-0.36588895,-0.44555238,0.4523697,0.7666252,2.5818057,-0.51721156,-0.2117896,0.5592071,2.8951728,0.18022606,1.5535842,-0.5327587,-0.20908172,0.4678462,0.799024,0.42285997,0.70995843,0.090675056,-0.27671626,0.2919976,0.39883602,1.1893005,-0.036072478,-0.12210025,-0.23301807,1.5993196,-0.0043267533,-0.10815222,-0.1366818,-0.3271144,0.30639166,-0.14768606,1.304169,-0.1624177,0.9311477,-0.37602115,1.7953726,-0.31367257,-0.5715784,0.09139639,-0.5510397,-0.5432651,-0.34628192,1.6158223,0.41815585,-0.21986432,-0.30159786,1.3185606,0.23193514,0.29154372,-0.25853977,1.6978207,0.4226706,2.0309794,-0.21722612,-0.37396097,1.6035148,0.6870416,-0.19852498,0.8058576,0.18494171,-0.36956757,1.5379634,1.6425186,-0.36437082,1.1088743,0.79629105,-0.2976733,0.5890399,2.9051297,0.22240971,1.4168338,0.29452896,1.6523613,-0.35099137,0.7548908,0.3118633,0.022190928,2.976176,-0.09027275,3.4682593,0.54257077,-0.24359927,1.3884372,2.6974707,0.70429355,0.83481306,-0.031621855,3.6471784,0.5854593,0.18697935,-0.40536767,0.24086192,-0.015680052,-0.08644386,1.0719062,1.9655648,0.590301,-0.31983888,0.8872453,-0.08230514,2.4213774,1.3461145,1.7992954,0.47984743,0.6468857,0.6156738,0.5913075,-0.67938447,-0.122111596,0.7363909,3.4332871,0.928952,-0.45645815,-0.2846043,-0.5507521,2.6652834,0.32400882,1.2927557,-0.033051148,0.48513833,-0.18396196,70500,17031070500,613164976183443455,"POLYGON ((-87.66761870943515 41.93213654463049, -87.67366291201338 41.930328226303175, -87.67430768827472 41.92567387453207, -87.66890941903583 41.92282789797201, -87.66286594111459 41.92463575946146, -87.66222000780775 41.92929005429618, -87.66761870943515 41.93213654463049))"
2177,2.8916073,-0.42635244,-0.07418859,0.43520263,1.0434322,-0.14354809,-0.37587827,-0.4225232,0.38434643,0.5912811,2.6818242,-0.4705462,-0.19441187,0.78093565,2.8519855,0.2132015,1.5504249,-0.53012156,-0.20894524,0.47976977,1.1102246,0.48676124,0.8612756,0.4043722,-0.33142057,0.26541778,0.63232136,1.1720767,-0.029072013,-0.13931876,-0.2286894,1.5620096,-0.05916752,-0.13478822,-0.07785857,-0.30844218,0.39306748,-0.07959447,1.2712247,-0.15648068,0.97572523,-0.38027447,1.6905925,-0.33032632,-0.6124557,0.010831684,-0.5310953,-0.54704165,-0.3871765,1.6016651,0.4189414,-0.17969686,-0.25647163,1.4074428,0.22994314,0.119595796,-0.18424281,1.5790976,0.19581632,2.0054007,-0.17751338,-0.38228288,1.7165251,0.7229397,-0.24855661,0.73577076,0.2092889,-0.35290885,1.5381305,1.6782502,-0.39241034,0.9311725,0.6790675,-0.23267749,0.6330851,2.848183,0.13415617,1.2923205,0.112439156,1.6281343,-0.41318196,0.6970893,0.24348891,0.110296965,2.9347577,-0.039914027,3.4565947,0.5009439,-0.011367157,1.3133658,2.8070414,0.598458,0.8288082,-0.036570262,3.7262459,0.5895462,0.14018989,-0.31774393,0.20798111,-0.11495635,-0.15616032,1.0936184,1.9090401,0.779309,-0.32453436,0.9764346,-0.078519955,2.0616255,1.441072,1.6851228,0.4522056,0.68266535,0.64837646,0.6443791,-0.67527163,-0.09145156,0.6834483,3.4876864,0.9137119,-0.458675,-0.25204715,-0.5718,2.7330308,0.27403745,1.121148,-0.13422306,0.6854816,-0.15370199,70600,17031070600,613164976196026367,"POLYGON ((-87.6723729663648 41.93963771855481, -87.67841789367436 41.937828943274205, -87.67906228776376 41.93317416876042, -87.67366291201338 41.930328226303175, -87.66761870943515 41.93213654463049, -87.66697315790843 41.936791262315666, -87.6723729663648 41.93963771855481))"
2181,2.4566023,-0.3074329,-0.0369026,0.37921014,1.3129318,-0.13244633,-0.29751956,-0.304602,0.37177044,0.42910215,2.523682,-0.47682995,-0.19246356,0.66486984,2.7612865,0.18073031,1.4937874,-0.44889107,-0.18712644,0.5050728,1.3481128,0.54505515,0.4208933,0.739046,-0.37683293,0.17526332,0.8821767,1.1221533,-0.085493855,-0.20109579,-0.24239936,1.9667434,-0.14641836,-0.038129926,0.005126059,-0.2772243,0.5403558,-0.14842692,1.580307,-0.19054519,1.0384578,-0.45534784,1.8036243,-0.29905632,-0.68520665,-0.06568462,-0.47139055,-0.48917302,-0.34253132,1.5396609,0.34890825,-0.115691714,-0.2851093,1.4961137,0.35420528,0.036999352,-0.22881958,1.6065567,0.064282775,1.9185375,-0.22394261,-0.38763762,1.7458968,0.69501996,-0.20085967,0.7408906,0.2280671,-0.36909342,1.5601472,1.406993,-0.37113017,1.1575593,0.9334591,-0.039507456,0.8179339,2.9037273,0.16298649,1.1715703,-0.13208166,1.8371518,-0.46137092,0.36631083,0.3639756,-0.030969456,3.1559238,-0.041845724,3.4380836,0.033082157,0.054136336,1.1723365,2.6862617,0.38353118,0.58541805,-0.15566486,3.8522606,0.4957713,0.066661954,-0.3657388,0.03668043,-0.17360497,-0.32489994,1.1681082,1.814754,0.78106827,-0.28795263,1.2348483,0.15730342,1.5381732,1.0127332,1.5523688,0.42479494,0.527911,1.0284777,0.7133384,-0.66721475,-0.04122331,0.6157491,4.0800943,0.909761,-0.44714338,-0.19934955,-0.6539763,2.75721,0.31249464,1.2539088,-0.22079171,0.7913485,-0.15781525,100400,17031100400,613181775272738815,"POLYGON ((-87.81550224456147 41.9949426644113, -87.82154664069051 41.9931250913133, -87.82217713306692 41.98846723528512, -87.81676439002074 41.985627005961646, -87.810720715489 41.98744411989509, -87.81008906243764 41.99210192226378, -87.81550224456147 41.9949426644113))"
2187,2.446873,-0.17615905,-0.0276217,0.46573198,1.2261542,-0.07222587,-0.31633985,-0.26851934,0.73467815,0.5981473,2.2104883,-0.6053538,0.0054044127,0.9270742,2.834365,0.24051562,1.3019546,-0.5568596,-0.052595712,0.501123,1.1657275,0.7029086,0.72743475,0.6884675,-0.25579846,0.16862059,0.4968628,0.9663471,0.08872627,-0.04949566,-0.0014457852,2.0480213,-0.09584039,-0.006585017,-0.39588594,-0.35749108,0.5931509,-0.19767922,1.3117543,-0.07351703,0.5904442,-0.52525985,1.7726651,-0.50474626,-0.5698092,-0.18981871,-0.53611857,-0.64173853,-0.3885095,1.5846591,0.043138117,-0.20914426,-0.2609887,1.3589271,0.9747695,-0.06783675,-0.22475989,1.7791629,0.1861777,2.1092281,-0.17260695,-0.3418924,1.9682697,0.83311456,-0.08827955,0.8925513,0.29884258,-0.4791726,1.7629615,1.6018319,-0.46715635,1.0437182,1.0796745,-0.111752465,0.68765473,2.9281707,-0.029751744,1.5695096,-0.07009466,1.5483192,-0.34726277,0.2698663,0.40679568,0.20203021,2.869463,0.25502855,3.2622533,0.40775463,-0.3723451,1.0338064,3.1704655,0.34203666,0.5078925,0.026756167,4.034494,0.3978644,0.3831836,-0.40086246,0.15677226,-0.14626649,-0.1315217,1.4617958,1.5414573,0.651598,-0.3100994,1.0776592,0.19763702,1.5977013,1.1184762,1.2449845,0.18233886,0.6237431,0.8376796,0.79582,-0.6275555,-0.17915913,0.34610012,3.4916186,0.6252583,-0.44916964,-0.27811632,-0.612329,2.7710714,0.62919706,0.76658,-0.2763832,0.6399847,-0.13540389,100600,17031100600,613181775270641663,"POLYGON ((-87.79926447813342 41.98641984866345, -87.80530864266859 41.98460333953095, -87.8059406831055 41.97994595810365, -87.80052971923462 41.97710513977663, -87.79448627658375 41.97892119001147, -87.79385307595108 41.98357851741821, -87.79926447813342 41.98641984866345))"
