GEOID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
17031241000,1.2160546,0.29685226,0.62041163,1.0704083,0.8506557,1.521826,1.1993618,1.0303184,2.1298137,-0.17816578,-0.460531,-0.3310941,-0.03492255,2.3213503,-0.35038602,0.8143163,2.9283419,0.84496045,0.17724986,-0.44467065,0.37884024,1.0317502,0.97778946,1.951165,0.5039393,-0.2389031,-0.53707254,-0.053231515,2.1022067,-0.20211756,-0.017217953,2.5925827,-0.33225766,0.006709449,0.17101593,-0.056643754,-0.18428797,-0.3187679,-0.32377765,-0.59056884,1.4794843,0.50643134,-0.34815624,2.255879,-0.58358824,0.032215044,0.003562063,0.959013,0.6956532,-0.5092326,1.2489138,0.42479753,0.81002045,1.0436001,2.6345348,1.024336,-0.45081803,2.5313003,0.89499664,0.16987932,0.41955033,1.5890882,-0.50898427,0.7456293,-0.036346573,-0.40197557,3.0312448,0.77191937,1.4145936,-0.43358812,0.30413467,-0.13484623,1.5254416,1.3245331,0.28796437,1.738052,-0.15498196,2.3893843,-0.36946762,2.1562994,-0.4240572,-0.03901217,-0.061963335,-0.08307236,-0.438523,1.5583273,1.0156013,-0.116833925,4.0531907,-0.18551327,1.2544516,1.9045931,0.43404645,0.5721276,-0.61264175,0.4554196,-0.45751393,-0.78906524,-0.2052656,1.6566652,1.6363909,-0.1529709,0.23444426,0.9055708,-0.278409,1.9441172,-0.7443175,1.3247257,0.5104754,-0.16060036,-0.23511955,4.0444617,-0.32518885,-0.07702166,-0.1902113,0.44628888,-0.23043075,1.8160905,-0.3546759,-0.39225167,1.9608629,-0.3258876,-0.47394508,1.8603666,0.32403228,-0.3119249,0.6065365,-0.28324908
17031241100,1.3144412,0.43979597,0.6947784,1.055422,0.7846379,1.4305549,1.1049107,1.085485,2.218626,-0.15910296,-0.42258167,-0.27572507,0.040603504,2.144301,-0.34714955,0.87578255,2.824705,0.88598484,0.04616063,-0.42621696,0.40620434,0.7945714,0.7536042,2.3308632,0.47671205,-0.29345155,-0.5184085,0.024473183,2.0234394,-0.11920564,0.27611366,2.5441122,-0.32890305,0.1101868,0.0726479,0.08725361,-0.13451153,-0.41763315,-0.21379697,-0.6341512,1.6501107,0.53324026,-0.279925,1.8222485,-0.58103555,-0.024434363,0.3347426,0.8793974,0.66051173,-0.4812469,1.217611,0.43884534,0.7435154,0.9321819,2.7932563,1.0631773,-0.44584963,2.5705853,0.80035794,0.05847912,0.3947162,1.5185792,-0.45153162,1.0405815,0.018026527,-0.3737986,2.9957733,0.72821677,1.3570989,-0.4084377,0.21797669,-0.047991052,1.4078722,1.119804,0.28369942,2.0498116,-0.15490213,2.0583596,-0.41053993,2.0607183,-0.48455238,-0.04307308,-0.12188297,0.1705306,-0.41605073,1.4968204,1.214505,-0.12035745,4.1870623,-0.26555413,1.2518945,1.9988492,0.50479674,0.56381285,-0.62008154,0.5340725,-0.4994408,-0.76938117,-0.16116922,1.410956,1.3886538,-0.022394456,0.23707859,1.1452748,-0.32651418,1.9045343,-0.65235806,1.4400241,0.5528144,-0.17945403,-0.1781232,4.028001,-0.40427345,-0.25554854,-0.06692478,0.44052455,0.052525952,1.729847,-0.31175512,-0.43933904,2.3210871,-0.42837948,-0.50987875,1.9339522,0.24683505,-0.42419028,0.534127,-0.31049067
17031241200,1.3569129,0.5327109,0.46177888,1.04203,0.8535397,1.5728073,1.3712478,1.0760186,2.2010217,-0.20480834,-0.36423728,-0.28535813,0.1704807,2.0219834,-0.37080592,0.7565738,2.86909,0.88561165,0.1372607,-0.4762165,0.2037268,0.86203825,0.9003804,2.2517202,0.5125725,-0.1802332,-0.52236867,0.089920074,1.9877994,-0.051559623,-0.049692873,2.3970966,-0.36457676,0.045280088,0.23759308,0.066161714,-0.12381907,-0.300805,-0.3044505,-0.59242797,1.4796857,0.55001587,-0.29021028,2.1083992,-0.6179832,0.051600393,0.123626806,1.2651268,0.8406956,-0.38529146,1.2836592,0.30353582,0.7380219,1.1096674,2.5775173,1.1271883,-0.36482257,2.4193573,0.7498299,0.27686486,0.52709645,1.5559915,-0.49566534,0.88006365,0.044303637,-0.32433087,2.939627,0.6092175,1.4184427,-0.36255714,0.37692973,-0.10195573,1.6049912,1.0756879,0.30632573,1.5891266,-0.13466327,2.1903517,-0.3303481,2.1050577,-0.42807338,-0.009355381,-0.047166273,0.0027360767,-0.50236726,1.5496316,1.024976,-0.18411735,3.9217753,-0.16793376,1.2489475,1.8118316,0.45555505,0.50830865,-0.59787095,0.6067078,-0.43735793,-0.8283569,-0.1680719,1.6457359,1.5272642,-0.009649619,0.22838727,0.83207405,-0.27838182,1.8834487,-0.73924434,1.175747,0.48297024,-0.23756175,-0.18711245,4.1054735,-0.3651174,-0.14314811,-0.27391097,0.41321635,0.016969502,1.8189342,-0.39012375,-0.48745543,2.0862617,-0.38774073,-0.41501594,1.8590004,0.20204459,-0.35545808,0.5060189,-0.28034008
17031241300,1.4105527,1.1017973,0.593698,1.0316087,0.7618214,1.3249345,1.4047506,0.8692997,2.1919823,-0.18976706,-0.30161107,-0.3001948,0.40451536,2.0426867,-0.3654305,0.8586718,3.0229666,0.80905753,0.1302674,-0.3901396,0.1321797,0.760039,0.7013761,2.3911533,0.69178945,-0.32149482,-0.38212416,0.1701364,1.9483099,0.021164142,0.25052527,2.8899934,-0.45277494,0.19687547,0.26513162,0.055038966,-0.08910672,-0.3915364,-0.1846914,-0.57913655,1.5571262,0.68167865,-0.25680253,1.7378836,-0.60334945,0.09349373,0.12945749,1.1614175,0.87103593,-0.40119886,1.3535857,0.22139268,0.75206435,1.1957594,2.4752598,0.7381375,-0.39688864,2.3470807,0.8256371,0.41446513,0.6483177,1.5646113,-0.49454978,1.3942102,0.019437455,-0.27739748,3.125274,0.68584037,1.4160078,-0.3941366,0.47644415,0.01609224,1.415227,1.1626645,0.345618,1.4330497,-0.19660898,2.5629008,-0.44628167,1.9718707,-0.50129896,-0.09594268,-0.10711333,0.11989868,-0.52169335,1.3861413,1.0525365,-0.21760792,3.8720315,-0.16456816,1.1661643,1.670184,0.5044538,0.5172221,-0.53558785,0.61869586,-0.44890642,-0.8758054,-0.301416,1.392395,1.2780036,0.10151196,0.113871396,0.8707253,-0.3238254,1.9518836,-0.74827164,1.392034,0.4699802,-0.19616166,-0.052441098,4.120165,-0.35771877,-0.27624643,-0.3402491,0.50919247,0.02896297,1.5150204,-0.25582135,-0.51049995,1.862929,-0.4112082,-0.42437452,1.6840379,0.06809257,-0.38738793,0.4513343,-0.33643043
17031241400,1.3148466,0.7632689,0.6701728,1.17016,0.7556283,1.4313413,1.2398733,1.0625206,1.9783039,-0.1745581,-0.39119172,-0.32948923,0.2039062,2.0700605,-0.39983726,0.72814274,3.023233,0.9133649,0.06366083,-0.32377222,0.3258487,0.8376502,0.7264216,2.0995615,0.65260136,-0.27391627,-0.4600368,0.17616728,1.9851766,-0.14902371,0.13744956,2.7621841,-0.41367704,0.25267947,0.28750288,0.15637437,-0.1714162,-0.3675361,-0.2585966,-0.6350249,1.5377113,0.6288491,-0.23608997,1.8501129,-0.5981,0.12726115,0.11138283,0.97092867,0.86470217,-0.37649333,1.3241731,0.32802686,0.8064791,1.0922207,2.5544271,1.002157,-0.34707907,2.370431,0.7339313,0.24388379,0.41893676,1.5941162,-0.48884243,1.2517062,0.022242727,-0.2726368,3.0029762,0.68766904,1.5136639,-0.36136517,0.44094065,-0.10067882,1.4727409,1.1565245,0.32724392,1.5345294,-0.13906036,2.5814776,-0.41342786,2.0832279,-0.43247935,-0.04855039,-0.028874658,0.04247193,-0.45561448,1.3978786,0.9430801,-0.1435288,3.7933977,-0.1880744,1.1834956,1.8404456,0.36197403,0.43929768,-0.5542382,0.4773338,-0.43613172,-0.8196238,-0.20324633,1.5490153,1.5547525,0.04331161,0.118681446,0.7541343,-0.31938654,1.927055,-0.76579976,1.4156344,0.44586447,-0.20451918,-0.15384555,4.0391965,-0.29221267,-0.22482549,-0.23860797,0.42746368,-0.033972397,1.6103417,-0.33277154,-0.45550302,2.1272035,-0.3070675,-0.40914595,1.7063015,0.20335828,-0.34514984,0.43338728,-0.3397392
17031241500,1.3442403,0.67501277,0.66084343,1.0397344,0.77915376,1.3968519,1.2922851,1.1487788,2.063985,-0.2007239,-0.42700356,-0.27096578,0.023236986,2.1897402,-0.3811887,0.8092706,2.9670055,1.132205,0.008441379,-0.35402125,0.27712607,0.7882873,0.84261537,2.1166456,0.64801854,-0.2504595,-0.5113728,0.24497959,2.1109767,-0.14436363,0.07542877,2.421283,-0.32577604,0.08062686,0.28761426,0.16067186,-0.15886948,-0.34268752,-0.30348617,-0.6593444,1.6162673,0.51505744,-0.26895946,2.0265613,-0.6272576,0.015434928,0.03918606,0.9217451,0.800223,-0.4031778,1.2087438,0.30015174,0.7516954,1.1744324,2.518151,1.052353,-0.4027,2.6194901,0.8228706,0.12345042,0.38260368,1.5426859,-0.47478303,1.2062842,0.056373037,-0.32624125,2.9500158,0.67296994,1.3003976,-0.37569496,0.27341163,-0.14855272,1.4883734,1.074202,0.27228725,1.5392203,-0.12053832,2.234971,-0.33374703,2.051153,-0.42041516,-0.036350444,-0.06554499,0.032879278,-0.41156942,1.5240949,1.0129611,-0.068679854,3.7883995,-0.19793111,1.3056315,1.8369471,0.473206,0.559665,-0.59472615,0.5281653,-0.4458282,-0.7964854,-0.20457625,1.5913006,1.570484,0.064525135,0.2620202,0.87878895,-0.3191607,1.7925111,-0.76152694,1.4470801,0.5243236,-0.23045027,-0.15515405,4.1431923,-0.35872298,-0.18514767,-0.28459,0.4612392,-0.09473249,1.6085155,-0.34729332,-0.46575925,2.2115753,-0.31232107,-0.42116717,1.8165362,0.2809278,-0.31640893,0.5258346,-0.30681133
17031241600,1.2285458,0.71116525,0.6600906,1.1553096,0.83621573,1.6791139,1.2189766,0.9264048,1.8893192,-0.15395053,-0.391461,-0.2496459,0.0647051,2.0381973,-0.3735696,0.69686925,2.674975,0.97895414,0.058160458,-0.38164318,0.45407087,0.65660465,0.8079223,2.311294,0.54762673,-0.21355915,-0.51206744,0.110378325,2.0634975,-0.16576454,0.39851162,2.5456269,-0.4669199,0.20595294,0.32771224,0.12984784,-0.17801748,-0.3917071,-0.26167437,-0.62529504,1.6821702,0.5744993,-0.1824401,1.9090044,-0.5938263,0.08867611,0.219535,0.9548005,0.8419686,-0.34762394,1.3092536,0.486162,0.6781506,0.84398675,2.5893764,0.73266196,-0.3651666,2.5115826,0.6150588,0.17109928,0.26463994,1.5736747,-0.41973191,0.9376112,0.21348308,-0.32960075,2.8050046,0.5621111,1.4746157,-0.31887153,0.37694556,-0.10408129,1.3184588,1.0298679,0.29723814,1.6617194,-0.011902882,1.9533131,-0.3944848,2.2106452,-0.46177295,-0.0021860823,-0.14333402,0.20026182,-0.39993903,1.4739443,0.9334488,-0.109059826,4.1212173,-0.19713923,1.23594,1.9507071,0.4258442,0.49747503,-0.64013624,0.33505195,-0.47366494,-0.81453675,-0.19156359,1.6200364,1.439023,0.31528634,0.13767067,0.7614396,-0.25914702,2.0357327,-0.6320759,1.5429127,0.38783112,-0.17128524,-0.118308306,4.213121,-0.2900096,-0.19311926,-0.2687747,0.4150278,-0.0044503957,1.9791908,-0.3335132,-0.49667662,2.2365935,-0.40240782,-0.39177436,1.732124,0.31897753,-0.4901113,0.45657608,-0.31883034
17031242000,1.1721187,0.5995569,0.71966463,1.1415097,0.80973977,1.6498181,1.2412192,1.090371,2.07138,-0.16160965,-0.418104,-0.31120467,0.07598609,2.0931208,-0.4272731,0.72540665,3.0123808,0.81797785,0.08078565,-0.37287536,0.31953228,0.9249946,0.81995475,2.0380416,0.59409755,-0.26498204,-0.5091339,0.23486362,2.0063043,-0.16036618,0.07747155,2.603572,-0.33648562,0.10152127,0.32707354,0.08161115,-0.16350938,-0.32134113,-0.25308692,-0.65207285,1.7501383,0.5641167,-0.22166643,2.1324809,-0.59917843,0.087059155,0.019638501,0.99864113,0.88337463,-0.3877028,1.3278556,0.38718772,0.7452383,1.0741463,2.58214,0.9520243,-0.37635317,2.4494734,0.7849319,0.17923737,0.49130303,1.560059,-0.4875337,0.9273374,0.041891083,-0.3157791,2.9340389,0.6815851,1.5161023,-0.37311572,0.41121164,-0.21164232,1.554619,1.2008456,0.095769286,1.5167677,-0.14071065,2.536406,-0.3522523,2.1503577,-0.43023807,-0.0096035,-0.0030795634,-0.03169108,-0.47442815,1.4779042,0.99407333,-0.09460669,3.9655795,-0.18152662,1.2628686,2.020834,0.37998906,0.46728364,-0.6083268,0.457166,-0.4167831,-0.8486538,-0.17901467,1.4671811,1.5401821,0.12147713,0.18856493,0.76040256,-0.3228721,2.00537,-0.7282746,1.4667892,0.42539078,-0.19561477,-0.17666975,3.9124236,-0.3450825,-0.20849359,-0.30570376,0.40122798,-0.178358,1.6549137,-0.37407088,-0.43010423,2.1026726,-0.30616537,-0.459509,1.7485814,0.26959753,-0.35558343,0.4556172,-0.2749608
17031242100,1.2706829,0.5619304,0.5335517,1.1232965,0.7872654,1.5454602,1.2895547,1.1127629,2.095765,-0.17681323,-0.4251727,-0.31105387,0.060401585,2.271801,-0.40844393,0.75305283,2.8921795,0.89063114,0.02442266,-0.34583533,0.2815503,0.7659613,0.81790376,2.0864549,0.5926502,-0.26564735,-0.5175924,0.20494992,2.0553532,-0.13634849,0.035757013,2.5176437,-0.3612885,0.12636244,0.19143027,0.090376005,-0.13920715,-0.34565198,-0.316613,-0.6669735,1.7044451,0.5490361,-0.26946184,1.9970059,-0.6019696,0.07741418,0.13404374,0.97490484,0.855461,-0.36477128,1.3236563,0.32128102,0.7790351,1.1297754,2.6243384,1.0643172,-0.4034906,2.5935965,0.8460697,0.16601765,0.5041284,1.5942599,-0.50301456,1.027226,0.035,-0.31933165,2.9307036,0.69670105,1.4840705,-0.38967195,0.38275278,-0.20123385,1.5972023,1.2121866,0.14266258,1.6875197,-0.12583067,2.376484,-0.3639179,2.090619,-0.4377753,0.015185006,0.00565809,0.053987175,-0.43633497,1.5058635,1.0196124,-0.08286166,3.885609,-0.2278299,1.2922583,1.9836403,0.39880484,0.4977731,-0.5790197,0.524583,-0.42749482,-0.82340735,-0.17176925,1.4772457,1.5444521,-0.010630459,0.1933884,0.79270685,-0.3415745,1.8517067,-0.7298157,1.3612146,0.44527555,-0.23344252,-0.174802,4.010685,-0.35892344,-0.24427682,-0.2954481,0.41834596,-0.13117407,1.638852,-0.36640722,-0.45775786,2.2551553,-0.2943845,-0.42567736,1.813128,0.25405952,-0.29000846,0.48373216,-0.2860275
17031242200,1.2367887,0.61240995,0.5480786,1.1088465,0.8132029,1.5549679,1.2741036,1.1101768,2.1095662,-0.1811013,-0.40106732,-0.32829902,0.23979366,2.0249329,-0.37651283,0.7847456,2.8744237,0.85779524,0.16727877,-0.42479163,0.3976617,0.93052757,0.77131575,2.3193572,0.5045441,-0.2688562,-0.48618832,0.13988093,1.9944321,-0.085079506,0.054775786,2.5284092,-0.3894871,0.2229786,0.19035104,0.13803366,-0.15255652,-0.39371905,-0.2878328,-0.6045501,1.6253506,0.5668756,-0.25273266,1.9382116,-0.6144888,0.0559471,0.14621392,1.0904355,0.8156539,-0.4281305,1.344239,0.29191265,0.80816466,1.0186963,2.6881633,1.1299986,-0.38046175,2.4250934,0.6557192,0.25489712,0.49769756,1.5982168,-0.5063842,0.9653332,0.01983914,-0.32242188,2.9533634,0.68764454,1.4871899,-0.39563513,0.45921773,-0.07412852,1.5028473,1.1138105,0.26784474,1.6560019,-0.13258581,2.4305468,-0.35973173,2.1128871,-0.45724154,-0.054852866,0.00066307187,0.01185976,-0.48282003,1.4782044,0.94446206,-0.12563068,4.0119495,-0.20972165,1.182913,1.8599938,0.40716568,0.5220138,-0.60523945,0.48886746,-0.46746027,-0.818634,-0.16531828,1.5277393,1.5853804,0.000874795,0.22585271,0.8012058,-0.32329914,1.8723347,-0.75221825,1.2505293,0.45930973,-0.22370216,-0.16309187,4.050628,-0.35156408,-0.23279779,-0.22946432,0.4264377,0.05132912,1.6327583,-0.35156068,-0.4734864,2.1463766,-0.37674335,-0.41007316,1.8620638,0.15197611,-0.37819064,0.5130225,-0.31280494
17031242300,1.3097811,0.6482498,0.69516134,1.1642379,0.7890947,1.3058358,1.2805811,1.0603484,2.1441367,-0.1621303,-0.4406711,-0.37704492,0.17335102,2.2357163,-0.31912,0.77427816,2.8165026,0.84403163,0.15446474,-0.34866306,0.4352044,0.93373954,0.774362,2.0435498,0.56304365,-0.2694853,-0.45263657,0.040972963,2.0939815,-0.17361228,0.07620169,2.6550565,-0.44388163,0.2394945,0.061275333,0.04424335,-0.18281376,-0.44174618,-0.30862117,-0.58402634,1.5883842,0.6214737,-0.2894983,1.8543527,-0.6101963,0.041063473,0.10313366,0.90055776,0.7749663,-0.4640752,1.3284642,0.3245848,0.8794895,1.1398572,2.6489325,0.9704946,-0.39407706,2.415154,0.7069292,0.20936644,0.44238874,1.6342584,-0.51699394,1.0569783,-0.027046181,-0.32243168,2.9528522,0.7323896,1.5023305,-0.4159581,0.42233586,-0.032997757,1.3430467,1.2074137,0.29003054,1.7050487,-0.094240464,2.5102878,-0.40790606,2.0141773,-0.4909807,-0.054628126,0.05198054,0.0035967678,-0.42166525,1.4521002,0.93652093,-0.16130462,3.930279,-0.24011914,1.1698438,1.8282384,0.37133387,0.508366,-0.6022019,0.4814046,-0.45961392,-0.8175846,-0.18377857,1.5787883,1.5594591,-0.10951792,0.15304528,0.8264511,-0.349689,1.9991686,-0.77623785,1.3976514,0.4798771,-0.1803997,-0.18536875,4.191372,-0.27798882,-0.18710156,-0.11557463,0.46988356,-0.05772622,1.7736683,-0.32570297,-0.4375972,2.1744897,-0.31148425,-0.4061951,1.7738862,0.20067856,-0.33865982,0.52849776,-0.33428538
17031242400,1.3322022,0.83514065,0.6385638,1.1071855,0.8129671,1.3586415,1.3469927,1.0825248,1.978643,-0.18875094,-0.41369903,-0.30798262,0.07493046,2.2238572,-0.39260268,0.7478527,2.8084784,1.1296668,-0.04488161,-0.28242737,0.32139713,0.72132397,0.79189295,2.1494431,0.6112219,-0.2756833,-0.49645182,0.14586224,2.1469254,-0.1605297,0.19378419,2.4999142,-0.45617533,0.23988147,0.15611644,0.07524288,-0.15960224,-0.3599019,-0.30058765,-0.64714205,1.7263122,0.57738954,-0.21753411,1.835212,-0.6146294,0.09840864,0.09670109,0.8759651,0.7671221,-0.35871294,1.3152705,0.35234088,0.7361088,1.0675955,2.5755963,0.96134835,-0.37701473,2.4995432,0.6723615,0.11632109,0.39489818,1.6208036,-0.46653736,1.2921842,0.005375184,-0.30330905,2.9294214,0.6228522,1.4348514,-0.39684543,0.38545486,-0.107735485,1.4531883,1.1502382,0.35295013,1.5538588,-0.06783695,2.3221707,-0.37554163,2.0385132,-0.4712544,-0.044399068,-0.071117125,0.18800223,-0.38979703,1.45394,0.95433086,-0.09598458,3.7860618,-0.19595581,1.2416995,1.8660759,0.4341079,0.48762923,-0.54908496,0.38438353,-0.45721865,-0.7949751,-0.20321727,1.5983715,1.4515328,0.057314306,0.17785993,0.78020954,-0.3338375,1.9500558,-0.73695326,1.4906478,0.44020745,-0.19917208,-0.11011807,4.2617087,-0.28773546,-0.23064871,-0.2812577,0.4559535,-0.05768697,1.6837356,-0.3184172,-0.49109474,2.246959,-0.29176855,-0.3978533,1.7357752,0.31047845,-0.3077283,0.45927688,-0.3363638
17031242500,1.2875255,0.7866465,0.63805836,1.0792478,0.80972147,1.5140309,1.2440674,0.94428873,1.9730562,-0.14474127,-0.41116267,-0.26706558,0.07060094,2.0746508,-0.38067806,0.77732146,2.8636012,1.0120417,0.04359222,-0.39072362,0.354764,0.79571223,0.7921778,2.1999671,0.6054156,-0.2557215,-0.45704874,0.28287297,1.9393071,-0.16206685,0.29889134,2.4977746,-0.43163007,0.16109148,0.26567945,0.06809447,-0.16814154,-0.36775556,-0.24490492,-0.606336,1.7929215,0.5557791,-0.24654791,1.793415,-0.5826428,0.06440934,0.10085178,0.8288199,0.8421614,-0.42956448,1.2619642,0.4247977,0.6892736,1.0592897,2.5126595,0.79847854,-0.41941264,2.6070132,0.80376565,0.11536594,0.384608,1.5683495,-0.45982584,1.0777221,0.074940026,-0.36068392,2.9298263,0.6493109,1.3516653,-0.34309402,0.3217616,-0.03343533,1.4174758,0.9915764,0.26595062,1.6311905,-0.08276531,2.2886198,-0.3756423,2.1179852,-0.4737876,-0.057332106,-0.15040253,0.17520368,-0.42805696,1.4837056,1.0003558,-0.09028008,4.0553455,-0.22596538,1.2801243,1.8434896,0.4691567,0.5172737,-0.58222514,0.41770232,-0.46325457,-0.8163308,-0.21132119,1.5998173,1.333012,0.21463081,0.19884312,0.85051084,-0.2744034,1.9772532,-0.728734,1.5703568,0.44555032,-0.18298733,-0.12898855,4.271335,-0.36256012,-0.19149572,-0.31811586,0.45488656,0.04019414,1.6799719,-0.29450807,-0.46062684,2.2301817,-0.37252858,-0.41330212,1.7764181,0.29457957,-0.416035,0.485574,-0.318332
17031242600,1.1945888,0.5432271,0.6687689,1.1170999,0.7676275,1.3462678,1.0700237,1.1374061,2.170943,-0.17088395,-0.40766096,-0.2861228,0.030575087,2.2057004,-0.3778516,0.80282164,2.7760508,0.894846,0.15619549,-0.39166325,0.4346141,0.70091426,0.67349774,2.346569,0.41789582,-0.34378684,-0.5672779,-0.04685481,2.1891446,-0.14166288,0.2893431,2.7403684,-0.34085628,0.26742354,0.06347075,0.26436645,-0.12902881,-0.4356668,-0.30299544,-0.6309944,1.5479211,0.55332965,-0.27430692,1.8720955,-0.60751903,0.08543111,0.10627145,1.0759819,0.7508658,-0.4721213,1.3251529,0.4481743,0.81628436,0.88302606,2.860641,1.1486982,-0.39376885,2.3941057,0.6470875,0.28832248,0.3488972,1.5676029,-0.49246287,1.030312,0.044443104,-0.30116042,2.9949934,0.6954597,1.5119317,-0.41989475,0.3877604,-0.056222916,1.3595182,1.1939492,0.32821974,1.786561,-0.1654349,2.4068203,-0.42153275,2.0184476,-0.38471755,-0.06795081,-0.07295648,0.27779222,-0.46440828,1.4407294,1.0001912,-0.08059089,4.241706,-0.22362691,1.121084,1.9578276,0.39863393,0.49898517,-0.6350467,0.51730275,-0.51201934,-0.7966309,-0.17610407,1.471107,1.748925,-0.022295974,0.18511185,0.98625255,-0.33900374,1.8115102,-0.67809343,1.3054105,0.4552925,-0.17759031,-0.20410001,3.9752603,-0.2965395,-0.2024284,-0.15287302,0.42961138,-0.022038579,1.7005644,-0.3227148,-0.45375782,2.3410425,-0.40695247,-0.4499762,1.8759261,0.20710513,-0.42080587,0.53173363,-0.35215446
17031242700,1.2498102,0.36894372,0.5883655,1.1554936,0.81418085,1.4194951,1.2475228,1.1747942,2.2102084,-0.19733134,-0.48884064,-0.3640214,-0.0028751735,2.4218147,-0.35192713,0.7766178,2.9271,0.84706455,0.093340755,-0.4048376,0.3426252,0.9544221,0.8910466,1.9246883,0.44199818,-0.25458115,-0.5334537,0.059447497,2.1398735,-0.19357619,-0.07696243,2.564085,-0.36069924,0.17072473,-0.010081679,-0.057446525,-0.20206408,-0.35180238,-0.36966646,-0.606442,1.5165349,0.51167434,-0.33340406,2.1413753,-0.5850637,0.050692156,0.06258499,0.91041136,0.72382224,-0.49479815,1.3385915,0.3199766,0.9265972,1.0426557,2.6792548,1.1372143,-0.39249462,2.4696858,0.8050592,0.19880381,0.3614726,1.6333636,-0.53437495,0.83256394,-0.041940637,-0.3446853,2.9177563,0.753305,1.5337124,-0.45211616,0.3819034,-0.108840704,1.4749823,1.3298113,0.33868024,1.8907775,-0.12212666,2.4484215,-0.39285886,2.157797,-0.44409132,-0.018667653,0.038085192,-0.047492392,-0.44248503,1.5196939,0.9149243,-0.06334699,4.0038447,-0.25803822,1.185042,1.977721,0.33588618,0.5399864,-0.63394845,0.50430095,-0.45999068,-0.78629434,-0.16765594,1.5933884,1.7348611,-0.20932762,0.19744612,0.81497467,-0.33272797,1.883539,-0.7798116,1.331064,0.4688574,-0.15128034,-0.22584067,4.0164223,-0.2814591,-0.1280075,-0.15736365,0.3954061,-0.17756437,1.7618626,-0.3573778,-0.3636951,2.1155312,-0.33644265,-0.4175495,1.8304731,0.29454592,-0.26474637,0.5683451,-0.3030014
17031242800,1.4146762,0.6318509,0.3563186,1.1368644,0.83085227,1.5775986,1.2420473,1.0133789,2.1226633,-0.18066905,-0.37826744,-0.25680175,0.24816315,2.1021888,-0.36338937,0.6925231,2.7113812,0.82839954,0.17301962,-0.42493528,0.29439858,0.75207216,0.82170093,2.4265065,0.46851686,-0.21383272,-0.48571682,0.041936412,1.9232668,-0.06198427,0.037294254,2.4026394,-0.42875177,0.18731105,0.118542925,0.22801307,-0.11543502,-0.38766146,-0.3354473,-0.6174029,1.5497468,0.5892193,-0.23625942,1.9433057,-0.5840058,0.060410194,0.1735282,1.2685547,0.7646281,-0.31490168,1.3201754,0.38964152,0.75399804,1.0363582,2.6542628,1.0941333,-0.2974733,2.3939028,0.6869496,0.28412342,0.61107534,1.5584372,-0.47431365,0.956,0.045705527,-0.25349742,2.904361,0.58984774,1.4731271,-0.32738528,0.41468078,-0.0576746,1.5916078,1.0557075,0.2390382,1.7050409,-0.11032869,2.269156,-0.37993103,2.0597186,-0.44243073,0.03275667,0.028508931,0.121787146,-0.46825325,1.4836857,0.9358845,-0.20032364,3.9389281,-0.19646908,1.1954734,1.7652413,0.41979247,0.42881915,-0.6172264,0.5937382,-0.4665194,-0.8248323,-0.1560069,1.6106749,1.4854325,0.049961478,0.19832194,0.7793326,-0.2715633,1.9114923,-0.70249355,1.1400218,0.42688757,-0.25645494,-0.19961074,4.127703,-0.30954093,-0.25889066,-0.27859485,0.3884493,0.12768483,1.7940323,-0.38680834,-0.48839906,2.2541687,-0.36818683,-0.40289992,1.8984767,0.2020328,-0.36291355,0.46647364,-0.33110374
