BoroCT2020,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
3046202,1.1171863,0.6986537,-0.048640236,3.4680612,-0.44106892,-0.40313348,-0.22126982,0.012243595,-0.145276,-0.15720744,-0.4793521,2.1275315,0.27278435,0.12727326,0.9806666,-0.30965525,-0.23193438,-0.23379755,1.1664393,-0.4671316,-0.2223424,1.1174834,1.67457,-0.54148936,1.8614762,-0.2956574,0.08536449,0.9012149,-0.48130253,0.25291687,-0.43063998,1.7290398,3.2614558,3.0340629,-0.65675527,-0.18795784,0.7822468,0.2618525,0.7617949,-0.1996097,-0.24563932,-0.04873115,-0.38226086,0.4809506,2.1736467,0.41752368,2.1364608,1.6260408,-0.091122165,-0.36650848,-0.36464787,0.2285034,-0.31057435,1.9237986,0.35457456,1.7642632,-0.14507718,-0.11345825,-0.16543204,-0.18021607,4.2996483,-0.30658185,0.20471555,2.0291305,0.042897075,0.9769589,-0.45061788,-0.16150627,0.7860483,2.9264317,1.670738,-0.56721705,-0.2000701,-0.40981966,0.11054282,0.0054160245,0.022873305,-0.24037856,0.97487354,-0.40880668,0.6708605,1.6219106,-0.26742083,-0.2792191,0.58157617,0.70882785,0.35421672,2.8648655,-0.18735881,-0.22385648,-0.06841855,2.877109,1.2292423,0.8093123,0.6618319,0.23441464,-0.66889894,-0.39217472,-0.21275029,-0.06722933,-0.39093643,0.6668724,3.7671137,2.5301888,0.40412533,0.9727703,1.1695514,-0.32701445,1.8512838,0.249201,0.28434128,3.470301,0.3608785,-0.26167393,1.0914152,-0.34462532,0.99923867,-0.56898975,2.3120153,-0.2464324,1.0189736,0.097739875,2.6250868,3.1497326,1.9430947,-0.47876155,-0.044273622,-0.27364978
3046400,0.6220593,0.50490105,-0.14350565,3.215867,-0.39374846,-0.45909178,-0.3623816,0.31404954,-0.12479168,-0.17909221,-0.4002378,1.6951203,-0.034266837,0.07425365,1.081313,-0.4806196,-0.26803282,-0.18549332,1.6357367,-0.27224964,-0.26391914,1.122275,1.5949552,-0.42432672,2.1850886,-0.41770747,-0.013238417,0.9625977,-0.32339114,0.111233376,-0.42588446,2.016283,3.4261937,2.5535328,-0.61003613,-0.19741084,0.7174067,0.22552127,0.18996844,-0.34041572,-0.24079622,-0.05613841,-0.3988325,0.88689375,2.2625117,0.46099678,2.3542333,1.1151435,-0.09124605,-0.19673711,-0.24340063,0.46583042,-0.19248855,1.9412699,0.7652857,1.8245877,-0.27132306,-0.04485287,-0.21339783,0.06433937,3.667101,-0.26569054,0.4464591,2.6398692,0.05207655,1.2759216,-0.45656067,-0.22675937,0.7301611,2.5412369,1.7640766,-0.5947342,-0.27882904,-0.46066505,-0.113272995,-0.10486875,-0.02530697,-0.25574663,0.98197675,-0.46338302,0.40860555,1.6610576,-0.35702676,-0.28447694,0.75225586,0.5113143,0.8823557,2.4635272,-0.16246913,-0.30969894,-0.1889395,2.9082847,1.3351018,0.49736223,0.64269423,0.28228027,-0.56839377,-0.3221803,-0.33316553,-0.046961933,-0.41976166,0.66596097,4.470252,2.8235416,0.24179548,0.8602988,1.6936574,-0.38438776,1.8042254,-0.033178195,-0.028766338,3.3211157,0.31516156,-0.21949448,1.1212457,-0.3717494,1.0879347,-0.55457675,2.6049614,-0.18118474,0.71959084,0.17457283,2.5670314,3.031597,1.8253232,-0.566674,-0.055699907,-0.13558853
3046800,0.48708194,0.557091,-0.098089956,3.3672576,-0.4155944,-0.4885242,-0.34048325,0.28299993,-0.21690495,-0.14545853,-0.42641565,1.8843133,0.0011651292,0.27840322,1.0289615,-0.52434367,-0.19152547,-0.095375955,1.8750031,-0.2881779,-0.38942158,0.98185223,1.5812062,-0.3675415,1.808155,-0.4769247,-0.07995114,0.946484,-0.3227567,0.13326721,-0.42130747,1.8575804,3.337201,2.6928406,-0.613466,-0.21579903,0.634796,0.2653402,0.2892255,-0.34509647,-0.25074703,-0.0035701692,-0.38443825,0.77093494,2.2513115,0.36981374,2.2614093,0.9986786,-0.13869858,-0.17029172,-0.24533764,0.27274516,-0.067315914,1.9014568,0.905059,1.8111886,-0.22104545,-0.048649967,-0.15870446,-0.17044649,3.9369304,-0.32935566,0.2985802,2.6438155,0.043158025,1.2088362,-0.48093992,-0.19572315,0.7949101,2.7933486,1.7121906,-0.5724793,-0.30965775,-0.49315268,-0.08453393,-0.12812841,0.03645246,-0.30650142,0.98167056,-0.43192017,0.43138388,1.7956314,-0.26531374,-0.2763036,0.77284503,0.51801026,0.82410467,2.535528,-0.14182606,-0.310893,-0.1783256,2.9240978,1.1640712,0.52011365,0.59752846,0.30040282,-0.5182884,-0.24842863,-0.25691277,-0.022190094,-0.44681114,0.6091665,4.3559885,2.8462725,0.25563428,0.9511876,1.3216777,-0.3742592,1.8364073,-0.025230095,-0.119246095,3.340727,0.2588809,-0.25299093,1.2088652,-0.30959094,1.0596976,-0.55384123,2.5900006,-0.1530309,0.63683784,0.11533475,2.7905939,3.115655,1.8927819,-0.52642506,-0.15852675,-0.144485
3047000,0.51899445,0.29473752,-0.17655104,3.4872348,-0.4350695,-0.41031563,-0.31952584,0.07438163,-0.28600696,-0.1873686,-0.30825067,1.7333878,0.020748816,0.01828964,0.9682317,-0.48776275,-0.25794733,-0.22158305,1.3381879,-0.15216687,-0.30262405,1.1134881,1.6176891,-0.24993853,2.0116212,-0.3686637,0.15889908,0.76861966,-0.2307013,0.13626054,-0.3789089,2.2475076,3.4842591,2.7817194,-0.5692006,-0.32706547,0.58924776,0.18234542,0.15469825,-0.33179063,-0.19024652,-0.22763585,-0.3581794,0.47920343,2.2304544,0.39152682,2.0610101,1.1105686,-0.03208666,-0.14007558,-0.17788729,0.25900814,-0.22525138,2.0379727,0.8313751,1.8895023,-0.20542762,-0.08923445,-0.27353477,-0.10680185,3.7646198,-0.3398353,0.58458996,3.0004752,0.09811434,1.7429327,-0.41422695,-0.2063093,0.7763067,2.235428,1.721199,-0.54959273,-0.28929868,-0.30253127,0.15274695,-0.17512521,-0.09334895,-0.23262006,1.0427212,-0.38398063,-0.13021597,1.384273,-0.36498713,-0.29841802,0.72823256,0.37861434,0.8513968,2.521343,-0.15446398,-0.29368812,-0.14339778,3.0404387,1.2313186,0.108830266,0.6865515,0.311776,-0.4857441,-0.24821909,-0.15173942,0.2958994,-0.40533718,0.69722843,4.2800426,2.5064025,0.27445424,0.9065032,1.2497525,-0.34916422,1.8759491,-0.09910092,-0.17181152,3.4194608,0.19045776,-0.20338796,1.250984,-0.31019688,0.9847442,-0.5446648,2.7194777,-0.1298043,1.0763634,0.19492623,2.7764702,2.3801525,1.8057518,-0.49547318,-0.045764938,-0.126826
3047200,0.6752632,0.46910095,-0.06385111,3.0598032,-0.48570698,-0.5037329,-0.28702602,0.22266671,-0.13206264,-0.15237273,-0.52503854,1.7422642,0.015445463,0.2985221,1.0811424,-0.49086636,-0.26254994,-0.17876586,1.9733617,-0.35504207,-0.3179316,0.8486101,1.5976901,-0.34565789,1.8431826,-0.44519565,-0.046275448,1.0007329,-0.29758483,-0.029877655,-0.4050392,1.8581153,3.394488,2.642358,-0.5853097,-0.27363184,0.6183995,0.2299583,0.3950654,-0.33797884,-0.2641394,-0.21984486,-0.41065797,0.99743927,2.4737594,0.3483434,2.284833,0.9458029,-0.16023092,-0.21074602,-0.24580456,0.011776179,-0.21626702,1.9327447,1.1191113,1.862213,-0.20650728,-0.00050377846,-0.17425138,-0.1610498,3.9268007,-0.2945571,0.31469288,2.5490136,0.07919076,1.3966811,-0.3815506,-0.15564173,0.737513,2.7266567,1.7044832,-0.5604495,-0.29808614,-0.4754171,-0.22463654,-0.118651375,0.017250512,-0.35731408,0.9839331,-0.40041775,0.2631913,1.6100285,-0.32064134,-0.2249732,0.73247224,0.40639442,0.91130996,2.5788922,-0.17875095,-0.24011469,-0.2629234,2.9337716,1.2991853,0.7129291,0.6001766,0.24940284,-0.5163303,-0.22617254,-0.29613486,-0.00524123,-0.44599444,0.5675019,4.386181,2.7348099,0.24852319,0.92596364,1.4833347,-0.3619744,1.8251389,0.20324872,-0.22611868,3.4170856,0.30212775,-0.16271639,1.138556,-0.40571997,1.0873812,-0.62197375,2.4870536,-0.14783984,0.6099067,0.19179142,2.7721016,3.2611775,1.8530248,-0.48265415,-0.12192034,-0.16599238
3047600,1.1296593,0.75347704,-0.1542643,3.1389818,-0.3110805,-0.55619836,-0.27347094,0.018984247,-0.21742843,-0.25823653,-0.34499198,1.9754965,0.14046828,0.26133537,0.9454143,-0.407584,-0.2971618,-0.30880824,1.5180695,-0.36246526,-0.0010804534,1.2381307,1.7579741,-0.526339,2.4130669,-0.37275645,-0.010535145,0.8188249,-0.25038928,0.042767197,-0.4540666,2.4812825,3.0173376,2.6697369,-0.66260326,-0.2558031,0.801356,0.35157627,0.18168971,-0.3836309,-0.2028893,-0.072742656,-0.40056553,0.7808313,2.1322415,0.43905526,2.546749,1.4242389,-0.11932099,-0.19690219,-0.37367007,0.18719533,-0.33280563,1.9617213,0.6021888,1.993139,-0.20943712,-0.1098113,-0.2274451,-0.18252996,3.8874798,-0.2539206,0.19881463,2.602547,0.06774235,1.4335412,-0.39227423,-0.24134451,0.83781946,2.1598575,1.708029,-0.5711614,-0.18519521,-0.14372924,-0.15477797,-0.09255284,-0.121554404,-0.05703959,1.0308882,-0.3880928,0.66595644,1.8428593,-0.2491807,-0.27277464,0.72254217,0.5717577,0.39554462,2.6475472,-0.1382541,-0.26767394,-0.3399707,2.324902,1.5794919,0.39446983,0.58918023,0.36965507,-0.7082963,-0.31349057,-0.22937185,-0.21321106,-0.4047711,0.51904577,4.481412,2.9347398,0.29331827,0.8308181,1.2394862,-0.43130663,1.8101941,0.47903478,-0.1271607,3.128045,0.4929431,-0.22325304,0.9952534,-0.31747255,1.0447444,-0.5585433,2.759252,-0.055855766,0.5253917,0.2786392,2.2048852,3.0592723,1.829305,-0.553187,0.021425135,-0.18151899
3047700,0.777779,0.57532823,-0.09295588,3.2224169,-0.40693444,-0.44284356,-0.41386378,0.117548876,-0.18166678,-0.12794326,-0.34648275,1.6820817,-0.0038553476,0.3837962,0.91873217,-0.4084199,-0.21889293,-0.22139762,1.5016268,-0.282426,-0.314138,1.1989489,1.6395215,-0.32696214,1.922853,-0.3141402,0.041292164,1.2534438,-0.23416534,0.051522464,-0.40264028,2.1787736,3.379415,2.824412,-0.59514374,-0.2166504,0.7893189,0.33128405,0.24257636,-0.30475268,-0.18358754,0.14537764,-0.34070742,0.59832454,2.1196327,0.4321103,2.325492,1.0873622,-0.11658812,-0.3788405,-0.31802318,0.23619846,-0.25318116,2.0032928,0.6904366,1.8190937,-0.11844025,-0.1378601,-0.2909845,-0.14078917,4.0365763,-0.34425503,0.27727607,2.8705876,0.020468175,1.547042,-0.44597048,-0.17645344,0.89923793,2.1659913,1.7292894,-0.58056253,-0.23173413,-0.4277518,0.16935304,-0.17218055,-0.04161802,-0.20124313,0.8745792,-0.41154146,0.384179,1.6697842,-0.3738593,-0.3387147,0.71283436,0.84824455,1.0153011,2.6596112,-0.2256032,-0.30741146,-0.26938283,2.9124737,1.2174666,0.29695392,0.6822278,0.2084027,-0.6145048,-0.3252467,-0.3100174,-0.18050231,-0.36012554,0.5235541,4.232553,2.7143521,0.22452211,1.0259529,1.3174086,-0.3912354,1.9188465,0.43034306,-0.12212302,3.3189235,0.20944534,-0.144783,1.1308893,-0.3863837,1.0669609,-0.5284311,2.3945508,-0.14825809,0.8449803,0.13059631,2.5950363,2.992889,1.8407893,-0.5364853,-0.123483054,-0.20248796
3047800,1.0910627,0.5644066,-0.1324297,3.0636058,-0.36289632,-0.5058446,-0.30981502,0.076704115,-0.21641941,-0.2632652,-0.3777812,1.9581103,0.117790505,0.31122375,0.9169525,-0.39894128,-0.32293302,-0.32840654,1.3795846,-0.32582158,0.3062909,1.3221333,1.6645865,-0.45561767,2.395403,-0.3774622,0.048398282,0.9200366,-0.15811001,0.05601068,-0.36013255,2.2157485,2.8644881,2.7896402,-0.5357132,-0.30000776,0.9191903,0.31827012,0.18910351,-0.3631312,-0.28118813,-0.2465457,-0.33335245,0.8924194,1.9527131,0.37726647,2.5022554,1.6308696,-0.123241335,-0.23113668,-0.3413524,0.18738998,-0.36782867,1.9470066,0.5319347,1.9465038,-0.20040527,-0.09899699,-0.22526924,-0.16111615,3.6012526,-0.25985098,0.28524867,2.608911,0.08121261,1.5602527,-0.29846895,-0.1875236,0.8398829,2.5350335,1.806943,-0.6135489,-0.23599559,-0.025313556,-0.22793809,-0.097667836,-0.07792057,-0.07530542,0.95649517,-0.3894234,0.59277123,1.2899373,-0.32334656,-0.25279266,0.7018479,0.4343029,0.49262604,2.6148539,-0.15988868,-0.33679557,-0.25820288,2.4524488,1.598202,0.097929224,0.74558914,0.4663451,-0.61044514,-0.27511057,-0.22504424,-0.086104564,-0.4703952,0.7139397,4.4562283,2.9388819,0.1925712,1.035105,1.3704085,-0.398437,1.7721945,0.34487033,-0.20004147,3.2628486,0.5595006,-0.1664277,0.98771966,-0.35161412,1.0681682,-0.57681155,2.3421078,-0.18709196,0.6770629,0.27009982,2.384475,3.014015,1.8442384,-0.51762843,-0.0285516,-0.2024585
3048000,0.8245188,0.76904684,0.0884373,3.3510394,-0.47009373,-0.4841374,-0.3469773,0.045646876,-0.2254603,-0.17945388,-0.38788572,1.8832754,0.16501379,0.22748867,0.9656859,-0.4029385,-0.22277112,-0.2851885,1.5523853,-0.2892892,-0.19948217,0.9692505,1.601826,-0.39077067,2.1310258,-0.34033698,0.039207615,0.9524079,-0.3291115,0.04047686,-0.38878328,2.1684916,3.3542209,3.1487663,-0.6308144,-0.2456261,0.70619255,0.24143173,0.49744618,-0.23555835,-0.2626831,-0.2166997,-0.44530022,0.51039135,2.0918949,0.37576705,2.342691,1.3148745,-0.0357301,-0.35020897,-0.32023907,0.26527053,-0.30604607,2.047308,0.52428836,1.7862667,-0.23135051,-0.15622534,-0.22954364,-0.13068788,4.00493,-0.2032072,0.32995307,2.587808,0.0359174,1.5141037,-0.36225092,-0.20034629,0.8504564,2.41526,1.6743476,-0.5709145,-0.28325313,-0.34544396,-0.084460616,0.03325498,0.010038741,-0.23174636,0.94040054,-0.37270457,0.6327447,1.699999,-0.27101344,-0.077075616,0.6903912,0.38758594,0.54130864,2.8204613,-0.20187134,-0.20927745,-0.1869469,2.6556668,1.2997425,0.41595805,0.7021914,0.22096437,-0.57043046,-0.34968632,-0.20495111,-0.12852156,-0.35308647,0.33622408,4.278761,2.5173693,0.16121118,0.99932766,1.0853982,-0.36170715,1.8660917,0.35422635,0.44879872,3.3376622,0.33688676,-0.14679031,1.0931227,-0.35280412,1.0853573,-0.61137426,2.425198,-0.2076079,0.82998574,0.22955737,2.376054,2.768631,1.8743842,-0.47910067,-0.060345814,-0.21714485
3048100,0.7506032,0.8523336,-0.07355134,3.315258,-0.4459989,-0.51357436,-0.3379066,0.3320287,-0.13355309,-0.21192594,-0.37550068,1.6225326,-0.004625596,0.115586184,0.9920583,-0.37781906,-0.29110417,-0.2778468,1.422179,-0.32760417,-0.1148479,0.97567517,1.6002895,-0.40500385,2.1199446,-0.3342448,0.07695069,1.3778671,-0.24183588,0.11179395,-0.4432721,2.1478353,3.3022003,2.7643008,-0.39724636,-0.24586225,0.67982346,0.34672785,0.3272335,-0.27119327,-0.22260758,-0.061775535,-0.39613265,0.4972768,2.1708179,0.36903322,2.4235084,1.2165364,-0.046056494,-0.33371025,-0.33298102,0.22518402,-0.2403417,2.025903,0.62385076,1.8359909,-0.2004203,-0.1605367,-0.2096507,-0.078980796,4.146175,-0.26975998,0.36334604,2.3809273,0.049710214,1.4340726,-0.41033003,-0.16460907,0.782206,2.4228458,1.6641383,-0.5587557,-0.29399455,-0.32604238,-0.110262215,-0.124734774,0.024142377,-0.26893055,0.91216415,-0.41396552,0.40369564,1.5411873,-0.32119244,-0.31952423,0.7143004,0.49871588,0.70615554,2.6826665,-0.19688773,-0.2982506,-0.22121865,2.6310477,1.5252461,0.36648977,0.8576671,0.24782033,-0.5626985,-0.3154857,-0.29152676,-0.14391845,-0.35673916,0.63134915,4.264642,2.810893,0.26502565,1.0436097,1.3272724,-0.41763625,1.8626935,0.38137767,-0.09618594,3.2473104,0.34104723,-0.14924735,1.0947696,-0.3846432,1.1363149,-0.58263034,2.1901317,-0.19110978,0.81751037,0.17256007,2.5289137,2.9559734,1.8872308,-0.48260754,-0.07703071,-0.2028041
3048200,0.7509588,0.43713596,-0.09333791,3.4766853,-0.3312204,-0.45352167,-0.40548488,0.26165587,-0.07007156,-0.16183925,-0.29054505,1.5961614,-0.033540934,0.3376843,1.0174263,-0.43762946,-0.2201764,-0.24964254,1.4142314,-0.28634408,-0.088893875,1.2030536,1.6222332,-0.4420307,1.8425758,-0.39536092,0.21880326,1.2215745,-0.10417887,0.10491477,-0.47219366,2.17027,3.4677758,2.5152652,-0.59561694,-0.20823368,0.9209261,0.36023414,-0.037596017,-0.36093146,-0.20288335,0.14305499,-0.3408351,0.7243084,2.2890694,0.430565,2.1458974,1.4067515,-0.13676068,-0.2796528,-0.28054604,0.00861498,-0.26725322,1.9992712,0.66200316,1.8311468,-0.20849812,-0.1279333,-0.27442774,-0.12315926,3.8999143,-0.34416068,0.32376367,2.7337565,0.042848825,1.5815779,-0.48640752,-0.2742105,0.8673751,2.0354729,1.6900945,-0.5849618,-0.22089708,-0.47009945,-0.007764578,-0.06399763,-0.080392756,-0.19172122,0.96604407,-0.4061969,0.63542116,1.8586217,-0.32380944,-0.32760495,0.7021023,0.83294666,1.0788447,2.8484325,-0.1447051,-0.42137688,-0.27376604,2.8942573,1.2272284,0.4718702,0.5644726,0.24524167,-0.64264053,-0.28299665,-0.27394316,-0.21291333,-0.3976757,0.5110017,4.5869207,2.646439,0.23993346,1.0389719,1.408042,-0.4166901,1.8735143,-0.036852017,-0.108781725,3.1840694,0.24171138,-0.2267397,1.1149489,-0.34308127,1.0291547,-0.48246324,2.288209,-0.20252423,0.8175086,0.05996892,2.4890869,3.0318303,1.9192362,-0.6185351,-0.04875294,-0.17296734
3048400,0.7407123,0.38997376,-0.08444219,3.8280678,-0.2837861,-0.4369924,-0.33530965,0.32642686,-0.10843173,-0.22258557,-0.20294255,1.6359429,0.062228754,0.45403147,1.0546603,-0.40698344,-0.23484865,-0.2672857,1.2959011,-0.29131848,0.050276875,1.0678266,1.669157,-0.477458,1.8639518,-0.48405683,0.20722449,1.1910758,-0.16649768,0.10086081,-0.5171031,2.1592956,3.3842225,2.4657104,-0.60541296,-0.2559067,0.83152205,0.31484926,-0.31165218,-0.3868085,-0.14248627,-0.10964783,-0.34949076,0.6832637,2.231708,0.40189195,2.1072776,1.3679426,-0.17863369,-0.24992977,-0.28850812,-0.14733313,-0.2868417,1.9577453,0.6460384,1.8636885,-0.18665333,-0.08674517,-0.23122488,-0.18125334,3.9623034,-0.3778288,0.23810112,2.6937263,0.053991675,1.7694377,-0.5107187,-0.25524303,0.933111,2.0337198,1.6068307,-0.5426956,-0.25822297,-0.47206315,-0.1447297,-0.028834857,-0.11570366,-0.16487737,0.9513035,-0.4160151,0.5115177,2.001072,-0.30421713,-0.3233925,0.6760946,0.8159488,0.98078275,3.0435452,-0.14063458,-0.4177397,-0.31465235,2.886038,1.1931114,0.5950629,0.4979127,0.25334522,-0.6325041,-0.21979177,-0.20027883,0.091935694,-0.46480268,0.4673854,4.627459,2.715263,0.5103365,0.886069,1.280634,-0.37148878,1.9581769,-0.004987374,-0.2443698,3.0829716,0.27989715,-0.23225012,1.1064703,-0.3206907,1.0116619,-0.48312876,2.4395561,-0.17991407,0.8203494,0.11637059,2.4010975,3.2422385,1.9258792,-0.5556741,-0.06753265,-0.17527848
3048500,0.9853669,0.46096575,-0.13950624,3.2034187,-0.33936182,-0.48412114,-0.3683236,0.18990755,-0.08145742,-0.21491027,-0.29668128,1.6905859,0.009032693,0.31548837,0.964324,-0.381664,-0.23670582,-0.30476946,1.4150689,-0.27391496,0.09431553,1.254114,1.6588602,-0.4500352,2.291963,-0.38391504,0.07732993,1.0778533,-0.09888212,0.09380035,-0.43885338,2.2372167,3.1443157,2.5690937,-0.6188578,-0.1871486,0.7792486,0.31660122,0.07590392,-0.34400687,-0.2672581,-0.07501157,-0.32119092,0.72118217,2.2292595,0.41529918,2.315518,1.5170285,-0.09144896,-0.23055845,-0.3199688,0.2198859,-0.31863928,1.9551613,0.5640353,1.8602446,-0.24342752,-0.058122173,-0.2575351,-0.09217882,3.6119928,-0.28326675,0.4119647,2.7314448,0.003467828,1.5739353,-0.390664,-0.290168,0.8272269,2.0965428,1.7092319,-0.56850535,-0.1887726,-0.2531132,-0.09790473,-0.02416975,-0.17875665,-0.118930526,0.98131764,-0.44106683,0.4971386,1.6270404,-0.2727887,-0.25464612,0.68223333,0.60419536,0.64122474,2.8061283,-0.14607617,-0.3431444,-0.2781055,2.6781554,1.4412532,0.2677322,0.56031585,0.32616833,-0.6343186,-0.30634448,-0.22755216,-0.17124107,-0.39924848,0.55181766,4.595358,2.7096634,0.18611832,0.9404123,1.4472481,-0.4029702,1.8634101,0.06460485,-0.12168375,3.2306123,0.46706268,-0.22960727,1.1084454,-0.2925813,1.0554814,-0.5592368,2.384399,-0.17368521,0.85683376,0.17078102,2.3712626,3.0078878,1.8884231,-0.5935733,0.023947187,-0.15072156
3048600,1.0004393,0.62248874,-0.06874144,3.176699,-0.43580997,-0.5067039,-0.37964413,0.1695287,-0.055736836,-0.18757415,-0.40772307,1.594512,0.124486744,0.22004218,1.0241747,-0.3648731,-0.30091363,-0.27031198,1.559556,-0.35842508,-0.023158893,1.0404601,1.6594098,-0.39827704,2.0959651,-0.38643855,0.018881116,1.4156804,-0.26421863,0.083064705,-0.43955237,2.0022054,3.2045503,2.6596122,-0.5858447,-0.27946314,0.79881036,0.30531046,0.44033292,-0.30096117,-0.24689901,-0.17652234,-0.35296512,0.8204341,2.2973323,0.42368326,2.4005897,1.4034117,-0.08559625,-0.284437,-0.33177117,0.3745831,-0.25260204,1.9900367,0.3699248,1.846387,-0.24368593,-0.13371259,-0.1711393,-0.07266697,3.8870025,-0.24443024,0.46217114,2.369541,0.06243369,1.3504442,-0.39577222,-0.20660377,0.83347446,2.2272696,1.7339025,-0.59685,-0.25398025,-0.42147788,-0.08428213,-0.056062996,0.027796961,-0.28877696,0.92042613,-0.4176722,0.5134714,1.5186633,-0.32441813,-0.12740585,0.63930106,0.43991268,0.64200443,2.7134712,-0.16043177,-0.29217517,-0.28022027,2.6780984,1.5809239,0.50934696,0.75226486,0.2952524,-0.606761,-0.35207283,-0.30353108,-0.22766617,-0.39826006,0.5015732,4.590823,2.708991,0.23120159,0.90999305,1.5110047,-0.3790679,1.8095548,0.28491113,-0.014888424,3.2831795,0.36519915,-0.17940685,0.9922918,-0.37126464,1.1087496,-0.5892724,2.174816,-0.20686796,0.83634984,0.21481302,2.479476,3.1656382,1.9177111,-0.5358533,-0.04484477,-0.23296578
3048800,0.6801322,0.92645335,-0.096931,3.0817199,-0.41511825,-0.42478552,-0.3041422,0.20787778,-0.16629499,-0.2029362,-0.47187567,1.9825696,0.090974,0.34224316,0.95138913,-0.40772226,-0.23318806,-0.2479252,1.3849828,-0.3756215,-0.25279343,1.4073627,1.601642,-0.3386691,1.8561313,-0.30868834,0.20949604,0.97572917,-0.35641596,-0.00858026,-0.41265622,2.05299,3.2894516,3.009237,-0.5317531,-0.19792159,0.663666,0.369846,0.49458373,-0.32536668,-0.2206862,0.37186703,-0.37605825,0.5578517,2.4678376,0.4449228,2.399232,1.3500736,-0.0048584677,-0.3329298,-0.33329505,0.10224461,-0.32269114,2.0071006,0.92170894,1.802291,-0.048168518,-0.06829042,-0.2641754,-0.16850545,3.9040997,-0.39552832,0.30351865,2.617971,0.06999403,1.1013846,-0.3703453,-0.18940802,0.7408227,2.5879452,1.7495477,-0.59738165,-0.21026161,-0.3836816,0.055727854,-0.18246704,-0.109121434,-0.23386057,0.9961653,-0.37785974,0.6370316,1.7470347,-0.3356641,-0.23590799,0.7360315,0.70326126,0.6048334,2.6950893,-0.17420578,-0.27409253,-0.24155582,2.6260283,1.2130839,0.40489596,0.59932864,0.15528506,-0.6853518,-0.35731518,-0.2628847,-0.23131388,-0.38607818,0.6306192,3.8606844,2.625013,0.3787157,1.4533279,0.9127368,-0.43528593,1.8067356,0.33773768,-0.1218718,3.485803,0.22183476,-0.21921393,1.2168298,-0.29984897,1.097947,-0.53091854,2.706316,-0.179445,0.7693331,0.11254737,2.4190993,2.8540297,1.9087197,-0.5237815,-0.029749691,-0.21058315
3048900,1.1060992,0.34529498,-0.13829786,3.2211728,-0.37107587,-0.4345132,-0.34540534,0.39150918,-0.020920329,-0.23667541,-0.23123857,1.5706542,-0.0926693,0.30364525,1.0525913,-0.38050854,-0.109552205,-0.29434538,1.5278698,-0.23046803,0.1289658,1.147526,1.6855875,-0.42538738,2.2542424,-0.46296495,0.13194938,1.2743315,-0.07782844,0.16112265,-0.4620348,2.176457,3.2097886,2.36492,-0.6272386,-0.12937412,0.60736173,0.2862515,-0.20723909,-0.2821445,-0.32110783,-0.046355292,-0.30102304,0.6421859,2.338385,0.416373,2.222543,1.4201502,-0.11623414,-0.18554057,-0.3119619,0.13661635,-0.26839268,2.1120815,0.6663366,1.7951932,-0.3243243,0.0076567084,-0.2188689,-0.01070324,3.4146879,-0.27918512,0.6161831,2.6478674,-0.026174068,1.5919915,-0.40922508,-0.3346485,0.704303,1.9449084,1.6682113,-0.58128774,-0.21595429,-0.407358,-0.16189188,-0.008456636,-0.22836208,-0.17593062,1.0480363,-0.51488245,0.3876801,1.6913033,-0.26052302,-0.2604593,0.6759408,0.57046354,0.7980304,2.7783585,-0.22152597,-0.35476053,-0.2653442,2.8706238,1.4421394,0.39223695,0.5355437,0.40164337,-0.5836691,-0.3161074,-0.25710672,-0.13078004,-0.3846115,0.6043396,4.8793,2.6353495,0.06846432,0.85855216,1.6920116,-0.39615282,1.8777667,-0.098328255,-0.15189639,3.187734,0.4852602,-0.20411739,1.0319884,-0.317148,1.0745006,-0.5863763,2.1739454,-0.19706875,0.9270712,0.24133861,2.505896,2.9993343,1.8539863,-0.63937014,0.106626056,-0.07769255
