GEOID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
17031320400,0.9086813,0.877491,0.94507134,0.61016846,0.72349316,1.1052084,0.9830189,1.0383679,0.80337864,0.38823995,0.63155544,0.5069013,0.7153054,0.9030087,0.4322502,0.6512694,0.68118465,0.5263277,0.8783839,0.91166455,0.40974566,0.8828684,0.9949689,0.9511336,0.66820407,0.86262214,0.9892928,0.7647135,0.66658026,1.0611646,0.6355971,0.56523585,0.45612884,0.89369494,0.78299063,0.84608185,0.66026306,0.9009983,0.5963314,0.54621196,0.94355214,0.46080354,0.5695026,0.63173264,0.52455235,0.6056403,0.6717745,0.87584996,0.5775299,0.55295753,0.96904236,0.8074288,0.9493333,0.7500082,0.58186024,0.52867556,0.8680002,0.4171449,0.49159598,1.2812488,1.0318117,0.70641816,1.1717095,0.7092001
17031320600,0.93341583,0.90713716,0.92600036,0.6285628,0.67486286,1.1043643,0.99956775,1.0432782,0.81887746,0.38560927,0.6152842,0.49952558,0.7412294,0.8929308,0.4420581,0.61930037,0.6685343,0.47980323,0.8762507,0.86062574,0.41207337,0.8258921,0.99273634,0.88139284,0.66955614,0.85918313,0.9854929,0.77525604,0.68058145,1.0562975,0.64711285,0.53494614,0.42151237,0.89981556,0.78413147,0.83277273,0.5917665,0.89772844,0.52473426,0.54281276,0.9389703,0.46196932,0.5313746,0.6250583,0.53957415,0.5572077,0.6536467,0.8747619,0.6105586,0.5614601,0.85766244,0.7180824,0.94340086,0.6782893,0.5221511,0.5592756,0.87336606,0.4091959,0.49575686,1.292854,0.9492965,0.6846651,1.1548293,0.6865006
17031330101,0.9379516,0.9107841,0.94606405,0.6371286,0.7556592,1.1476554,1.0286292,1.0256618,0.8026144,0.3904562,0.633981,0.5067173,0.73558706,0.9341642,0.45672318,0.62440497,0.66084206,0.4889101,0.91934794,0.89049435,0.41059512,0.8274703,1.0435236,0.8899404,0.7217698,0.8657338,1.0257447,0.8057632,0.6986828,1.1258872,0.6340507,0.5574138,0.44690713,0.8551485,0.83157337,0.8954408,0.6386936,0.9296613,0.51608074,0.5193156,0.9949751,0.47130728,0.5713087,0.63525534,0.5268937,0.5991399,0.6614238,0.8639777,0.6070014,0.58393586,0.9149611,0.8130218,0.9852638,0.72669065,0.5687951,0.50324947,0.90116763,0.42590794,0.46802002,1.3366444,0.97376704,0.64689803,1.2111803,0.67633986
17031330102,0.9317346,0.8901371,0.9659283,0.60863435,0.68696654,0.9835383,1.0809376,1.0859509,0.8030318,0.4329371,0.5672835,0.5384321,0.7197031,0.85149354,0.4831307,0.635553,0.63259387,0.51544106,0.9572254,0.8859171,0.36754453,0.8542411,0.86584735,0.9536298,0.57833153,0.81237715,1.08043,0.8297505,0.6885158,1.1162187,0.67755026,0.55669993,0.5212451,0.8895323,0.70437026,0.92900026,0.6348691,0.796427,0.54847425,0.5223784,0.94513893,0.4599024,0.60304385,0.70738435,0.53416574,0.59042376,0.66324925,0.8648055,0.658929,0.6048822,0.9499693,0.8296343,0.8787694,0.6541259,0.5589327,0.5673294,0.9365741,0.43841082,0.4862188,1.3477272,0.99349797,0.7252649,1.0207846,0.7599472
17031330103,0.9310396,0.86075765,0.9179616,0.5742626,0.6652432,1.0457656,1.0131804,1.0641356,0.776877,0.4096902,0.58754754,0.51331943,0.7193619,0.8155875,0.4738595,0.61831224,0.67676544,0.48857632,0.91795087,0.8863951,0.40376222,0.8686931,0.8881504,0.99993527,0.6151779,0.7701324,0.99991196,0.8036808,0.7044461,1.1199688,0.65718627,0.55441797,0.46340814,0.92868996,0.7042109,0.90956926,0.72166353,0.8543076,0.5518515,0.5636385,0.9685329,0.4484806,0.5407077,0.6863991,0.5472206,0.5749272,0.69093335,0.84468555,0.61897016,0.5991418,0.98984706,0.8730675,0.87713426,0.6607417,0.59757286,0.56013674,0.90291405,0.43183196,0.5153084,1.3217905,1.0702666,0.71244586,1.0842879,0.6904079
17031330200,0.83141637,0.81484616,0.91279835,0.7156904,0.7383565,1.0980613,0.88491905,1.1154976,0.86550987,0.40559143,0.6321857,0.5192105,0.70334595,0.8486001,0.51754344,0.6025238,0.6686957,0.5776594,0.7982837,0.82023036,0.39360964,0.91714513,0.9993305,0.9941973,0.64967173,0.9794779,0.8869394,0.725887,0.6949514,0.93128824,0.70326346,0.58025336,0.44807938,0.98092675,0.7351796,0.79914975,0.7142757,0.8621533,0.55668616,0.5756085,0.8071468,0.47751242,0.6722414,0.5525226,0.54401076,0.5830673,0.73190624,0.9074866,0.55699587,0.5088057,1.0225377,0.8956753,0.8943115,0.788098,0.6185719,0.5640464,0.83550894,0.3858347,0.5020954,1.1942,1.1416692,0.7777496,1.1597264,0.69461244
17031340300,0.9081515,0.8891001,0.89586323,0.8184833,0.8245748,1.1192101,0.9586483,1.0773511,0.9162326,0.4247772,0.67118526,0.40460497,0.86893976,0.93936586,0.5338245,0.74108297,0.6360749,0.5941039,0.8794773,0.85077983,0.42310712,0.87307644,0.9583354,1.0194743,0.68962234,0.85629916,0.9896386,0.7267209,0.7610342,1.0824943,0.69902754,0.62393856,0.5315294,0.90860605,0.82125413,0.82704234,0.68507594,0.95530653,0.5933447,0.5691014,0.9386785,0.50059205,0.5785933,0.5475678,0.5627584,0.60882396,0.69869494,0.89740366,0.5286391,0.54143584,1.0459666,0.8483224,0.9740225,0.83832854,0.65121174,0.58192295,0.8304529,0.41496336,0.49295977,1.2098472,1.0406239,0.7901063,1.1346247,0.79066265
17031340400,0.8570075,0.92615473,0.91820925,0.5289013,0.7582539,1.0670981,1.0290182,1.0949215,0.91149443,0.38728717,0.536195,0.6367538,0.7405871,1.0095801,0.55580974,0.718336,0.69416785,0.5999906,0.9107915,0.97776234,0.42073837,0.897341,0.9444082,1.0765024,0.5934674,0.7325182,1.0228198,0.7723973,0.7187443,0.96873504,0.749743,0.63039625,0.44559973,0.9946624,0.74244124,0.7691839,0.663771,0.8570089,0.553523,0.60361993,0.8507552,0.47139826,0.6700326,0.5638595,0.46744472,0.61163217,0.7382492,0.9443003,0.6392901,0.51830494,1.1027871,0.9134511,0.9464543,0.7047777,0.6608615,0.6141798,0.9011347,0.35964036,0.4155575,1.1992922,1.0947783,0.7870613,1.0966051,0.8186809
17031340500,0.8867847,0.91175306,0.97429717,0.642944,0.77757335,1.1340408,0.9750458,1.1463648,0.8898723,0.40754342,0.6452212,0.4292475,0.7313873,0.90393233,0.50843537,0.65632963,0.6090827,0.54277307,0.9392357,0.78280073,0.41147768,0.9713191,0.92583513,1.1639384,0.60495865,0.98841417,0.961915,0.8105055,0.71715,1.1830187,0.75027215,0.55012196,0.4252422,0.9936081,0.729926,0.8105252,0.8028083,0.8162357,0.5790854,0.55428255,1.0222987,0.4332416,0.5704181,0.6457938,0.5580084,0.5740083,0.75258267,0.9598192,0.5504806,0.5599028,1.1639625,0.99531484,0.89379305,0.69044995,0.7072009,0.6177455,0.93208736,0.4492468,0.5500325,1.3424892,1.2779825,0.812915,1.1724933,0.70910454
17031340600,0.97878337,0.82377815,1.0238357,0.82895064,0.70708907,1.1254079,0.95918036,1.2716115,0.9046178,0.40460896,0.6403415,0.49945223,0.82701224,0.7796662,0.49185416,0.64040685,0.7336287,0.52789056,0.90461594,0.89919996,0.39216006,1.0245112,0.9498804,1.0229396,0.55908644,0.97901094,0.9615692,0.84150326,0.73042405,1.0682223,0.7724385,0.55237836,0.46365398,1.1036581,0.6858132,0.86181295,0.7127703,0.81909317,0.6044735,0.6114557,0.8994242,0.410726,0.6279117,0.72764206,0.5690937,0.6099577,0.76764387,0.9591557,0.5708013,0.5504874,0.97678834,0.8927747,0.85984373,0.6635457,0.5970075,0.5916341,0.94480115,0.43674242,0.5050291,1.388099,1.1896333,0.7760651,1.1421937,0.67151254
17031350100,0.92751896,1.0951942,1.0361307,0.6974139,0.60597086,1.2070848,1.0038071,1.0734435,0.91147536,0.4056666,0.67636037,0.49609292,0.68478835,0.9984424,0.48361015,0.61151403,0.5917741,0.3861017,0.8116732,0.75733066,0.359805,0.98497295,1.1806278,0.9212613,0.69688547,0.9706279,1.0022471,0.77268595,0.63957804,0.9964269,0.6810925,0.6147368,0.4824303,0.76910347,0.9044002,0.8126315,0.626632,0.98498577,0.72017133,0.61406934,0.84186316,0.40082765,0.5537278,0.6826495,0.57737976,0.5853234,0.8346975,0.98185265,0.6114456,0.5486166,0.78413534,0.6755846,1.04463,0.9826707,0.5212622,0.63935894,0.89141375,0.5212578,0.53906834,1.2759911,1.0030427,0.64594644,1.2983224,0.8397721
17031350400,0.749836,0.9425657,0.7975079,0.7566218,0.782936,1.1627747,0.8871528,1.0370061,0.8562055,0.35597503,0.65975094,0.47480613,0.87503624,1.0514098,0.53883916,0.6692548,0.61684084,0.46328124,0.80426216,0.92806864,0.50920403,0.7996733,1.0839244,1.0999944,0.78692025,0.91028166,0.88175744,0.65059614,0.7048753,0.94339764,0.58324784,0.58167624,0.42640418,0.7984824,0.86786246,0.71004313,0.73383915,0.994813,0.5305367,0.5236128,0.83474636,0.54147696,0.6268199,0.5870136,0.53919905,0.58979535,0.67136395,0.8082309,0.5851647,0.46926132,1.069624,0.9660009,1.0603967,0.61498356,0.6796297,0.6452248,0.7417071,0.42580956,0.509043,1.1241581,1.059598,0.84477985,1.2560943,0.7557345
17031351000,0.9023969,0.79135627,0.8591759,0.6963633,0.63849807,0.9927677,1.0107595,1.0357312,0.75756335,0.40167278,0.55867875,0.46701068,0.79530627,0.87842727,0.50133216,0.6657077,0.61958027,0.5192131,0.88697875,0.85828626,0.4303792,0.8889532,0.8640338,0.993423,0.60802245,0.7943828,1.0282778,0.76465034,0.704753,1.024892,0.63597804,0.5962451,0.4921844,0.8857871,0.6623632,0.859716,0.6819391,0.8149766,0.59503627,0.6078069,0.8994035,0.4701707,0.53362525,0.5378566,0.518716,0.59652555,0.73531175,0.7951179,0.57710594,0.55930495,0.952219,0.8161203,0.892473,0.7142146,0.5929872,0.5639253,0.85919374,0.38920802,0.5195935,1.2438173,1.0186625,0.7773115,1.0462391,0.75808924
17031351100,0.897291,1.0254375,1.0366951,0.5817089,0.7391515,1.2069327,1.0590776,1.2830942,0.983076,0.29419723,0.6325485,0.56567657,0.72954255,0.93210673,0.44713986,0.63353586,0.68624854,0.43184412,0.9242186,0.9594445,0.43690592,1.0658132,0.997312,1.0825133,0.6259146,0.95612603,1.0762625,0.8899811,0.65608907,1.1813549,0.8172424,0.62846625,0.44230023,1.0314488,0.81008214,0.8380418,0.7373369,0.90752333,0.6275506,0.635271,1.0184708,0.29955795,0.5409919,0.73318636,0.5469633,0.58614504,0.73722064,1.0209874,0.5866126,0.5541833,1.0110517,0.936492,1.0098615,0.64348245,0.6366615,0.47623765,1.0172107,0.41753906,0.609665,1.4912748,1.21105,0.8606484,1.2435961,0.79378587
17031351400,0.9558181,1.0101044,0.9715687,0.7082137,0.758144,1.0392911,1.0009689,1.0531408,0.84141505,0.45361954,0.6029401,0.43409857,0.78781235,0.9286517,0.5152248,0.70019275,0.6899462,0.6653717,0.95557225,0.88613796,0.41189218,0.85453534,0.99782765,1.0753845,0.6012037,0.83560777,0.99233675,0.76356924,0.7263359,1.125138,0.6505807,0.5793693,0.47567302,0.86565673,0.75876975,0.79149806,0.73349214,0.83234733,0.5090707,0.53279334,0.98333347,0.40303254,0.5447221,0.69830227,0.49271595,0.5775472,0.70648,0.8724395,0.6269187,0.5724053,1.1143043,0.9011011,0.9111477,0.7868496,0.6307157,0.6789025,0.88363135,0.46396136,0.4645905,1.2453507,1.1039014,0.76108444,1.1177541,0.7522683
17031351500,0.9022615,0.83508587,0.9211723,0.7481718,0.7582051,0.98684216,1.0614371,1.2108796,0.8682518,0.33738214,0.6074082,0.50308657,0.6435962,0.7706193,0.45983246,0.44269812,0.6613101,0.49682665,1.0108063,0.866035,0.4302701,0.91460603,0.89863694,0.93332756,0.6335068,0.9753825,1.0764735,0.8396652,0.7116423,1.2115892,0.65632373,0.59756935,0.40431222,0.9609412,0.68602717,1.0002251,0.6788486,0.7908981,0.51097745,0.6404428,0.9957864,0.45446146,0.71949744,0.68677676,0.48382622,0.56312686,0.73161626,0.87151766,0.6410183,0.6229491,1.0985607,0.93367803,0.8218168,0.61880386,0.61003906,0.56509835,0.9873976,0.37097186,0.49253756,1.447575,1.1054804,0.9629163,1.017166,0.74144113
17031360200,0.9701401,0.85680044,1.0090021,0.702409,0.71665955,1.1453595,1.1054977,1.1365612,0.8936887,0.3475383,0.6770854,0.43595305,0.7606163,0.99232256,0.5114807,0.6866372,0.70581895,0.4134247,0.9600429,0.992526,0.36989903,0.9522828,1.0240525,0.95118785,0.60054296,0.9811857,1.1479697,0.85939896,0.6718769,1.2383094,0.7328955,0.61293525,0.4257133,0.97058415,0.73844683,0.8313249,0.7548871,0.92472076,0.5627073,0.6220212,1.0665936,0.37122184,0.52661806,0.64230496,0.57204044,0.596606,0.7286561,0.9409456,0.54715323,0.6177778,1.059146,0.90580183,0.99687743,0.67247254,0.6567636,0.504287,0.9343238,0.44094583,0.5455155,1.4087853,1.2216208,0.7094373,1.189246,0.877907
17031380100,0.90905535,0.90208673,0.9863479,0.7683319,0.6647151,1.1250155,1.0298043,1.1373341,0.88387334,0.40080598,0.6425506,0.45633584,0.74871206,0.8954319,0.44812286,0.70264614,0.6465805,0.51875263,0.871084,0.86281335,0.40244675,0.99043465,0.96275127,1.0172398,0.5971708,0.9429949,1.0210415,0.8012341,0.71210706,1.1380985,0.7609936,0.6053327,0.43185383,1.0002741,0.7348361,0.85178053,0.7086748,0.8377421,0.5983863,0.58931017,0.98625684,0.44492215,0.5696269,0.60769606,0.55601925,0.6196985,0.76054895,0.93906885,0.55618685,0.5885068,0.9195415,0.7829133,0.9101447,0.7298727,0.6087129,0.52485305,0.92251587,0.41051668,0.55628055,1.3412315,1.1270342,0.70723975,1.1450622,0.76405114
17031380200,0.91680586,0.867929,0.93758804,0.58613217,0.6582421,1.1471906,1.0040627,1.1251996,0.84024704,0.40531218,0.6345922,0.45835972,0.7327934,0.91181874,0.38159436,0.7316985,0.62999207,0.5414992,0.93468916,0.8475002,0.42079777,0.9335753,0.9362477,1.0382489,0.6223577,0.8497457,1.0252143,0.79294974,0.6298371,1.0773042,0.71518743,0.6077851,0.4750947,0.98184216,0.7319081,0.79069316,0.71465325,0.9153608,0.58025116,0.5794344,0.9214725,0.44813353,0.5224141,0.53143936,0.5760908,0.6033536,0.68984747,0.952178,0.57564247,0.55501205,1.0102652,0.7809998,0.9294987,0.82533586,0.6044807,0.59092367,0.8844687,0.42591482,0.5140946,1.2978079,1.1556932,0.77811503,1.1739477,0.7843592
17031380600,0.8584287,0.90223646,0.9332913,0.68545437,0.7175981,1.1255496,1.0163548,1.0987095,0.8422012,0.3808194,0.66760993,0.482939,0.7104995,0.9670451,0.42719245,0.71121365,0.6717566,0.5253762,0.837216,0.88088435,0.39764723,0.9256431,1.0335428,0.9379402,0.6317167,0.96157,1.0059319,0.7796192,0.70682454,1.029942,0.6922804,0.6377473,0.44298014,0.9766716,0.7637948,0.8161378,0.67515314,0.92713696,0.6129421,0.5960332,0.88868994,0.47496217,0.5902054,0.5848073,0.54261136,0.6242695,0.7398002,0.8957337,0.5524249,0.54314333,0.9263394,0.7860207,0.98977554,0.77258873,0.5841767,0.55172074,0.87320256,0.39371616,0.50302476,1.2498145,1.0996535,0.73340464,1.1776028,0.79727745
17031381200,0.8720814,0.818848,1.0014901,0.80348694,0.67967206,1.1512268,0.93896043,1.1989455,0.92178977,0.31310987,0.7112625,0.44225785,0.7933259,0.9367048,0.45098603,0.7094462,0.68230104,0.44037092,0.8599242,0.7885436,0.50802755,1.0194174,1.0652525,1.1280284,0.7274749,1.1821104,0.95840055,0.8120222,0.66046226,1.038394,0.7500748,0.5736816,0.4255064,1.0039989,0.78499603,0.89133453,0.77960974,0.8971004,0.5977213,0.6134296,0.8938484,0.5506835,0.6639713,0.509452,0.5819458,0.5625912,0.7454287,0.9906415,0.5483602,0.5096891,1.0996404,0.96566963,0.9006547,0.8243232,0.6817025,0.5442598,0.8862556,0.3622312,0.4753546,1.3155653,1.2739315,0.90589416,1.2312803,0.7370932
17031381400,0.7652934,0.95236504,0.9899531,0.5953872,0.7436799,1.1391151,0.98711765,1.2856015,0.9531335,0.3378554,0.6177275,0.5007936,0.70653546,0.9251596,0.5633898,0.65378296,0.67051923,0.46051946,0.8811401,0.92425996,0.36872837,0.98575354,0.9714529,0.928472,0.5992125,0.9781486,1.0269305,0.798177,0.6739552,1.0795623,0.76099175,0.6732304,0.45829767,1.0453176,0.75861657,0.7432103,0.72541416,0.9143132,0.5915879,0.5791132,0.9038615,0.44020173,0.5171033,0.76920617,0.5218439,0.5948653,0.6606786,1.0186087,0.59131277,0.5068728,1.0437741,0.9752121,0.9642564,0.6277058,0.5923482,0.5682174,0.92620057,0.39839065,0.46462768,1.3276179,1.1963092,0.82712007,1.1595968,0.8080032
17031381500,1.0383706,1.0890772,0.8813746,0.698807,0.94254124,1.1853641,1.123951,1.0272875,0.83292973,0.3288481,0.67780435,0.5009751,0.8855289,1.0173024,0.55057037,0.81352973,0.73015636,0.57992476,1.0382988,0.97412384,0.5006246,0.8505694,1.0604943,0.80517256,0.7619709,0.8788123,1.0853776,0.8211211,0.6238359,1.1731455,0.63756657,0.62241435,0.3859827,0.84978986,0.8595843,0.93219745,0.47576845,1.1102362,0.67071855,0.6503668,1.0625346,0.4877697,0.56288135,0.7792784,0.5571021,0.63531643,0.7344923,0.74460065,0.64887697,0.54466134,0.7784724,0.7255132,1.0860593,0.732653,0.45409,0.607078,0.883838,0.35833013,0.5081738,1.2801999,0.80015874,0.8461995,1.2653853,0.763524
17031381700,1.0622659,0.939442,1.1722262,0.46660796,0.6456407,1.0851976,1.175234,1.2045958,0.99156106,0.44072384,0.65996385,0.5714003,0.4992189,0.91391623,0.5241713,0.6591815,0.7070715,0.40884984,1.2090995,0.99714625,0.33247808,1.0442063,1.0440178,0.78085124,0.60988617,1.1381216,1.2444154,1.0176618,0.9518236,1.4419749,0.7297278,0.61496484,0.43609536,0.93218136,0.7180494,1.0018216,0.58295107,0.8691524,0.6689713,0.54823726,1.2082698,0.5229584,0.4826885,0.874916,0.47040695,0.56907,0.72960967,1.0555527,0.76160955,0.66977274,0.83333313,0.7224858,0.93111134,0.90740854,0.4773655,0.48055273,1.0711125,0.4058637,0.52745414,1.7065551,1.097352,0.8065917,1.1898015,0.8608719
17031381800,0.923362,1.024945,1.0349514,0.6915691,0.7646022,1.2099214,1.0592729,1.2504718,0.952554,0.44773033,0.67816067,0.45056155,0.73661554,0.9648378,0.46655065,0.68135107,0.7247081,0.45031166,0.9364097,0.88730294,0.371131,1.0047548,1.0605961,0.80588126,0.64852643,0.9574176,1.0703137,0.87739736,0.6876953,1.2140342,0.7773851,0.632089,0.45374975,1.0789483,0.819212,0.8532646,0.62187564,0.91906977,0.60124516,0.6100357,0.9783696,0.4455338,0.52981216,0.70864695,0.5907182,0.5889398,0.7885909,0.96659255,0.6298728,0.583117,0.81066585,0.7439352,0.9796525,0.7557112,0.50061333,0.617048,0.9803779,0.5046246,0.5784122,1.4329238,1.0651284,0.78616977,1.2653496,0.762549
17031381900,0.7868271,0.9585613,0.95113266,0.56647474,0.7042899,1.176688,0.98313314,1.1709145,0.9759171,0.3704337,0.6177199,0.482042,0.5997956,1.0889575,0.5354809,0.6671245,0.68194973,0.4573417,0.8641759,0.89336354,0.40215647,1.0157533,1.0176755,0.9668821,0.70631593,1.018012,1.0924659,0.8138078,0.5823627,0.95531785,0.7626481,0.6892195,0.4239707,1.043298,0.8527148,0.82971597,0.7930248,1.030173,0.6387236,0.6150402,0.7497866,0.4923025,0.6072515,0.57160413,0.5850897,0.6581668,0.73179984,1.0498391,0.613332,0.5391818,1.0986793,0.9861404,1.0589466,0.6396239,0.6176139,0.6336258,0.90793645,0.443924,0.50716317,1.2804897,1.2392383,0.8624664,1.2981458,0.8893142
17031390100,0.79929984,0.8622378,0.81775427,0.65156615,0.7594467,1.0334442,0.9903205,0.97632813,0.7858797,0.36266327,0.62680614,0.4898522,0.79684937,1.0235329,0.37369877,0.66778374,0.5646945,0.48418552,0.8684404,0.9972286,0.44891912,0.8233477,0.93307835,1.1363251,0.649322,0.8593596,1.0596299,0.6785658,0.649331,1.0627155,0.61347175,0.68139553,0.47384754,0.81964123,0.7604171,0.7656511,0.6591742,0.88585246,0.5513872,0.5161692,0.91496706,0.47136462,0.5731255,0.5636262,0.5155195,0.63365567,0.678866,0.84107786,0.48667255,0.5313759,1.0195122,0.88474464,1.0202582,0.67622197,0.6126139,0.5339789,0.7959546,0.4336822,0.49844933,1.1463333,1.0105839,0.8062142,1.1041378,0.84197736
17031390200,0.84132314,0.9074559,1.0240463,0.6327082,0.7217989,1.1841908,0.9590363,1.2670183,0.934165,0.3982095,0.65807974,0.41010326,0.6720896,0.838089,0.556879,0.64945453,0.67345655,0.47227097,0.926137,0.78633463,0.35504395,1.0816315,0.906939,0.90032005,0.5620265,0.9599328,0.96112347,0.84036136,0.72044665,1.2304296,0.8036989,0.58106256,0.4222978,1.1288306,0.7069658,0.7540328,0.7913028,0.8094959,0.6453923,0.6143729,1.0328337,0.4452146,0.44978377,0.6721686,0.6013403,0.57960224,0.8096171,1.0258749,0.58313227,0.5815995,1.0261303,0.89798224,0.8694587,0.67441267,0.61860543,0.61776936,0.9546215,0.45193878,0.61634326,1.4047401,1.2656499,0.8561435,1.1859784,0.73458385
17031390300,0.94047105,0.7826884,0.97670317,0.74018705,0.72708416,0.98556304,1.0107727,1.0527136,0.6913761,0.45018885,0.54945856,0.44857192,0.8835178,0.8410361,0.50713646,0.72707486,0.64749,0.56118405,0.96303266,0.85423136,0.3950031,0.81316495,0.92066956,0.9171008,0.5792758,0.838741,0.99820924,0.78376794,0.74219006,1.1275772,0.59321654,0.59007025,0.499439,0.87164295,0.6650078,0.84065634,0.61432344,0.8272276,0.5294986,0.50228965,1.0328763,0.46977752,0.5486612,0.5638347,0.53499764,0.61618483,0.64405507,0.80719966,0.5899697,0.55302143,0.95524436,0.75358033,0.8378508,0.6782434,0.5779858,0.5591117,0.8545859,0.40804055,0.46783113,1.2383672,1.0019412,0.68719923,1.0580046,0.71623135
17031390400,0.8673275,0.82677186,0.79925954,0.6865386,0.64332664,0.95986295,1.0047683,1.0147382,0.7623712,0.42605132,0.5734967,0.46754318,0.7807786,0.81387246,0.5729599,0.6236322,0.65857744,0.47504517,0.8802429,0.86888504,0.4349909,0.82328737,0.85707,1.0216848,0.65361106,0.7736283,1.0241199,0.74096465,0.7493243,1.0000355,0.5670154,0.57707673,0.54910576,0.85886127,0.72206104,0.9438533,0.63996065,0.89304113,0.5932165,0.5991275,0.86767757,0.4794875,0.56802607,0.63948333,0.524019,0.60842276,0.66179836,0.70655763,0.5842581,0.55751634,0.9817547,0.93189526,0.89130765,0.6106796,0.5884319,0.5362283,0.82689583,0.3962132,0.4267258,1.1995633,0.9956552,0.77629596,1.0435624,0.73701566
17031390600,0.8742877,0.91238713,0.9805126,0.6535574,0.61331296,1.1109531,0.9734594,1.2072524,0.9452903,0.34658122,0.6703665,0.4394182,0.70550287,0.91328406,0.49438232,0.67264056,0.6986419,0.42956233,0.9035189,0.857339,0.40155584,0.9709487,0.96385366,1.0610766,0.601351,0.99699336,0.9753902,0.79783404,0.7306591,1.1223682,0.749905,0.5869199,0.4314078,1.0156838,0.72281116,0.7129173,0.7797209,0.8506033,0.5433197,0.5772941,0.9323064,0.4338113,0.5090352,0.6408292,0.545396,0.568805,0.70652103,0.9942287,0.58443415,0.5362531,1.0892706,0.93424606,0.90802246,0.7846199,0.66662836,0.566097,0.9176316,0.43635783,0.51074904,1.3377464,1.2317703,0.8461206,1.1411717,0.7578235
17031390700,0.91042155,0.9387987,0.96257466,0.7128439,0.7427809,1.1490183,1.0223438,1.1498641,0.8400916,0.4045763,0.6647198,0.4581493,0.76017654,0.8806741,0.5432986,0.6227051,0.6699022,0.43831843,0.8725872,0.8351174,0.3943487,0.95206964,0.9742683,0.8830149,0.6543497,0.9884712,1.0043167,0.8301642,0.66635936,1.1679307,0.703655,0.5814694,0.49467707,0.94238424,0.7569371,0.8889826,0.65990543,0.89466524,0.59580004,0.6357473,1.0046312,0.42784694,0.58027685,0.6593764,0.5805306,0.56580746,0.7506595,0.9224327,0.6285246,0.59189,0.8517785,0.8307855,0.91764337,0.75093764,0.5552736,0.55051976,0.92906904,0.4276446,0.55471003,1.3677678,1.1063471,0.7563504,1.2045187,0.72755265
17031400300,0.9337617,0.8801595,0.9428506,0.70631707,0.6424731,1.075422,1.0032411,1.0526955,0.79722977,0.41068822,0.5947042,0.4576734,0.71575654,0.8545362,0.46280426,0.6331874,0.62610936,0.48559618,0.8490038,0.80350924,0.37852243,0.92918587,0.937513,0.9363992,0.6459276,0.887799,0.9923075,0.7759182,0.6044916,1.0971954,0.6541482,0.557773,0.46663767,0.91128784,0.7322922,0.8658082,0.69056785,0.85598046,0.58735,0.5592708,0.94317347,0.44462362,0.565122,0.6350931,0.5294394,0.6202023,0.68094337,0.87074023,0.596771,0.58594835,0.92197526,0.81454,0.90235907,0.74245,0.5565836,0.5796126,0.87692326,0.42282367,0.5357479,1.3016093,1.0498891,0.7250198,1.1304578,0.7137958
17031400400,0.9089349,1.0328884,1.0561842,0.7125483,0.6961914,1.2328558,0.93634343,1.3147426,0.9965422,0.37630025,0.6515076,0.48228243,0.71732503,0.9060889,0.46080464,0.6166708,0.68515396,0.49029404,0.8868806,0.7636448,0.38563782,1.0066121,1.1054206,0.8718756,0.74008715,1.0069393,0.91534853,0.83951676,0.6182942,1.1155944,0.7642327,0.53021204,0.36677763,1.0838437,0.858003,0.7981427,0.6508431,0.9039886,0.5763169,0.559929,0.97178674,0.47989553,0.6028336,0.64675534,0.54516447,0.53166175,0.7444738,1.045243,0.62241864,0.5727645,0.89025617,0.7607124,0.9036852,0.78256476,0.5188942,0.6620594,0.95027745,0.48536563,0.5098108,1.3862894,1.1204926,0.8326428,1.2822213,0.64666253
17031400500,0.8229469,0.97155786,0.92179966,0.76239264,0.7117027,1.1623602,0.97311205,1.1597278,0.8861284,0.39512068,0.6580649,0.50182515,0.6719974,0.9083265,0.47218174,0.6450529,0.6788281,0.4563274,0.8408065,0.81765634,0.3793037,0.96634257,1.0744042,0.83920896,0.7027206,1.000529,0.99982405,0.7972474,0.7145753,1.0400189,0.7153599,0.6160097,0.43570763,1.0000842,0.7922629,0.91640484,0.68932146,0.95033646,0.5955359,0.6074861,0.881544,0.5375602,0.70802206,0.5987526,0.57215345,0.6067817,0.76066387,0.93765527,0.51540214,0.51812476,0.87337387,0.80307484,1.0009356,0.7096983,0.549697,0.50584596,0.8978797,0.4130028,0.53221905,1.2567999,1.113129,0.80369055,1.2481256,0.75369287
17031400800,0.9195473,0.94967926,0.94083726,0.6716764,0.7035045,1.0700729,1.0586214,1.1392245,0.83428615,0.35829878,0.6539767,0.526509,0.72518265,0.84539247,0.59006006,0.6333554,0.6619178,0.5329688,0.8925549,0.8145281,0.3769281,0.90829444,0.94832563,0.9947213,0.615412,0.89871186,1.0271082,0.8433485,0.7370582,1.0576938,0.7045576,0.61811215,0.4615261,0.97696656,0.7088457,0.8180569,0.6986232,0.9153694,0.59461915,0.59402394,0.9044054,0.46879956,0.5414454,0.7583318,0.5499102,0.6328591,0.6897156,0.87972856,0.67731535,0.5232286,0.989694,0.9166684,0.9365909,0.6758252,0.574623,0.61040306,0.89296,0.3918854,0.4988793,1.342685,1.12517,0.72161067,1.0944972,0.7885375
