BoroCT2020,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1007600,0.20828652,0.65628827,1.3160955,0.86627054,0.35172027,1.375178,0.76084685,1.3804209,1.3059118,0.29790577,1.1166245,1.7217708,0.24355224,1.8123009,0.2978995,0.46322832,0.32549238,1.6892993,1.0806509,0.50329167,2.207887,0.34829158,0.27114767,0.8633754,0.5637945,0.8478048,0.31305563,1.3224846,1.3910707,0.6519958,1.1285266,1.236932,1.19577,0.81848574,0.7248384,0.55137336,0.53819937,0.659103,0.50415653,0.34863746,0.94991034,1.4795425,0.79856616,0.7318881,1.022896,0.5738288,1.3968228,0.31590366,0.7160024,0.52969754,1.6595203,1.0406873,0.67768085,0.6809481,0.4946911,1.1812859,1.33732,0.7045817,1.4443722,0.8349459,1.0252603,1.3880428,0.7581912,0.6650246
1007700,0.18439507,0.571506,1.3877122,0.82602715,0.33423078,1.3911967,0.70128965,1.3960029,1.2144676,0.325746,1.0775688,1.6174713,0.20648427,1.8415048,0.31081697,0.4186467,0.33038884,1.756561,1.0068674,0.48754564,2.2629623,0.31504554,0.23667067,0.8859553,0.548384,0.8046076,0.32300594,1.3580334,1.4142585,0.57082945,0.9839188,1.2305689,1.0475484,0.81092954,0.65634835,0.523408,0.48682436,0.66076034,0.5044863,0.3482675,0.9189924,1.496264,0.7920338,0.6332234,1.0211349,0.5797274,1.3066872,0.33063206,0.7096503,0.5153521,1.6890216,1.063257,0.63603336,0.6320059,0.4978555,1.1934321,1.3872355,0.6824758,1.490525,0.7577654,0.88988197,1.3739884,0.67610395,0.6623693
1007800,0.20285413,0.6512512,1.514643,0.8435446,0.3377088,1.5610507,0.67079407,1.5395402,1.2881217,0.26851863,1.1232586,1.6397763,0.24206586,2.0516496,0.27863508,0.50068796,0.3092544,1.9255594,0.9631597,0.5330751,2.4121273,0.38037688,0.27792245,0.8967595,0.57571745,0.91895854,0.34824955,1.4520133,1.4729133,0.64838105,1.1586792,1.3447195,1.1842467,0.861589,0.79086435,0.60982794,0.5307283,0.63858724,0.5401332,0.36319795,0.97854066,1.5996964,0.81474364,0.6711473,1.0779502,0.54390067,1.2705894,0.2989043,0.75230926,0.54209816,1.7531946,1.0702746,0.6572368,0.6359476,0.5365417,1.2778498,1.5225348,0.73655325,1.6390634,0.78979313,0.9796311,1.4548633,0.64413,0.67931414
1007900,0.18558466,0.5956142,1.4323785,0.80144286,0.3310046,1.4958556,0.71135056,1.4772149,1.321566,0.29417145,1.1623521,1.7009604,0.26640487,1.9092293,0.34410283,0.4465279,0.34488404,1.7924844,1.0529987,0.5149965,2.3925338,0.3783921,0.22242787,0.8420297,0.5900955,0.73502326,0.3845682,1.4392167,1.524591,0.62023014,1.0677941,1.2632841,1.1527278,0.82945824,0.74754953,0.5467861,0.51176554,0.60747784,0.4953744,0.37929386,0.8932394,1.5683821,0.824427,0.6928597,1.0146664,0.5725286,1.3348215,0.29612553,0.8008003,0.5241605,1.8014464,1.1110064,0.66680115,0.6729547,0.47344908,1.2333801,1.4489815,0.726707,1.5728583,0.79904187,0.96075624,1.4619905,0.7058462,0.6026895
1008000,0.20565423,0.5758861,1.3814704,0.8448055,0.34659553,1.4137921,0.708541,1.4140445,1.301595,0.30409232,1.1531878,1.7093805,0.2395611,1.813524,0.30020875,0.4316547,0.3317616,1.731217,1.0268703,0.5461775,2.3479652,0.36145514,0.24032749,0.846962,0.5857084,0.7473082,0.36789638,1.3664597,1.5241479,0.6442059,1.0142375,1.2183915,1.1156915,0.83518946,0.6843401,0.52103126,0.516203,0.6080233,0.5083531,0.39322722,0.9251129,1.5022943,0.85036206,0.66120434,1.019278,0.5620973,1.3164308,0.30050868,0.81311697,0.53563595,1.8201164,1.1209726,0.6350266,0.6309759,0.4628815,1.1882688,1.3890256,0.7601806,1.5126108,0.7806601,0.915501,1.4894811,0.7039123,0.5916844
1008100,0.20222281,0.5998158,1.3224969,0.8290001,0.28228408,1.3585714,0.75094473,1.3593698,1.3017548,0.28646183,1.1226449,1.7138054,0.24127257,1.7737081,0.32027406,0.4505086,0.34765568,1.6727381,1.116873,0.44940573,2.2728095,0.3550858,0.17312801,0.88277435,0.5548384,0.8768448,0.32773796,1.3024799,1.5113568,0.60837275,1.0569916,1.1481836,1.1364832,0.9326887,0.7889467,0.538887,0.47862387,0.6624207,0.48686942,0.33585423,0.87557846,1.4428635,0.82808113,0.68632066,1.1657745,0.5820938,1.371531,0.32594496,0.7206371,0.5077649,1.7380555,1.1118319,0.60786664,0.6524966,0.4442695,1.1271727,1.3307252,0.7060537,1.4228562,0.80274475,0.96584177,1.4320602,0.70866317,0.647899
1008200,0.17712358,0.6503509,1.4380704,0.78472567,0.35866416,1.4425374,0.72478485,1.5010136,1.3186944,0.34287047,1.1016765,1.6682348,0.24234459,1.935552,0.3670719,0.45272714,0.39213312,1.8076024,1.0558331,0.5381528,2.359129,0.3448189,0.34698343,0.88697433,0.5713926,0.9301932,0.41177738,1.4519804,1.4958255,0.5193627,1.1210687,1.3163993,1.1999865,0.8505475,0.71058035,0.5453524,0.55999523,0.667052,0.47758922,0.32119623,0.8526331,1.5942185,0.8660812,0.73905104,1.0626109,0.6081437,1.3169409,0.36826047,0.6745431,0.5595231,1.7507149,1.0977621,0.63740164,0.58074045,0.5316242,1.2649342,1.4459137,0.76185626,1.5642693,0.84772754,1.0012653,1.4593688,0.7074603,0.6768401
1008300,0.2264694,0.66173023,1.2149414,0.9811084,0.3235114,1.281445,0.7198622,1.2582562,1.4434986,0.31745014,1.1995131,1.7778523,0.26946923,1.6659799,0.36531907,0.44621268,0.41325706,1.5674477,0.9974885,0.5596589,2.2489126,0.3966529,0.27773696,0.8087206,0.60352993,0.84857345,0.4138757,1.2093813,1.6545607,0.6831122,1.1245302,1.0849732,1.2443191,0.905576,0.77021223,0.50091857,0.50177586,0.61044323,0.50145334,0.3912067,0.9156784,1.3130392,0.8909308,0.76772046,1.1175721,0.55185926,1.3502723,0.3067691,0.8176203,0.52284217,1.9534594,1.2073021,0.56040174,0.52000844,0.4520328,1.0410026,1.2330706,0.79450095,1.3578463,0.8838419,1.0428267,1.5576992,0.68450236,0.6197871
1008400,0.2019769,0.58673865,1.4894092,0.8947935,0.38870758,1.5196762,0.70097804,1.5064567,1.2720748,0.29003248,1.1005434,1.6581403,0.28467873,1.9772983,0.31036526,0.46489388,0.36274636,1.8680098,1.0183477,0.59106517,2.413494,0.38894188,0.26949793,0.9000002,0.594025,0.76176536,0.3850819,1.4834871,1.5030943,0.6805768,1.0222101,1.3513638,1.109241,0.8000046,0.6743022,0.5534999,0.5794234,0.67324185,0.5143836,0.3604194,0.9973475,1.6285136,0.8451065,0.66139674,0.98233676,0.59289753,1.2717266,0.33867955,0.74723035,0.5697632,1.7648919,1.0943063,0.67322767,0.62949723,0.51953983,1.3025014,1.4949957,0.77184045,1.6475334,0.7762088,0.89612424,1.4734386,0.65716803,0.6400605
1008601,0.17455891,0.66199034,1.6556484,0.5232843,0.3648223,1.6527922,0.8529,1.6731668,1.3061271,0.31725094,1.1995225,1.8696448,0.2831669,2.0722792,0.25562173,0.49692905,0.29899865,2.008119,1.1192374,0.64742625,2.5733476,0.45168918,0.2605269,0.96852124,0.59794056,0.8570764,0.5142316,1.5726159,1.6547334,0.49736655,1.0727487,1.3939825,1.1888572,0.8166975,0.7139667,0.5489939,0.5987595,0.7002014,0.5435146,0.32999086,0.8484477,1.6647598,0.8780333,0.75017667,1.0403075,0.5880238,1.5163213,0.37411767,0.78634614,0.5889008,1.9749954,1.1734306,0.6152842,0.5357653,0.5438298,1.3839374,1.6552926,0.85252994,1.8095727,0.8637854,0.96905184,1.5610433,0.7373506,0.65130657
1008602,0.24085978,0.63404435,1.4878438,0.9146724,0.52145696,1.4876666,0.5339271,1.4369173,1.263729,0.29375643,1.116015,1.4693135,0.2180529,2.0496545,0.31004962,0.37747175,0.33623332,1.8643137,0.89512444,0.5446573,2.3994255,0.37403414,0.30036902,0.8263801,0.6607565,0.70870644,0.35415423,1.4642639,1.4863461,0.6902299,1.1576564,1.324694,1.185621,0.75742024,0.6320484,0.75410897,0.6125928,0.59021986,0.5191667,0.39388597,1.0741872,1.6143434,0.8196774,0.694687,1.0020641,0.510479,1.06709,0.29742914,0.7656172,0.5475466,1.8165027,1.1330101,0.6841147,0.7578431,0.50720054,1.2682091,1.4932599,0.76584595,1.6261253,0.8314618,0.96844465,1.4620764,0.57056093,0.6225637
1008603,0.22850633,0.5690809,1.4319642,0.81328404,0.3701983,1.4780484,0.70871454,1.4792334,1.2513103,0.24771208,1.0557489,1.6840155,0.22136049,1.8216355,0.320155,0.3341896,0.3583245,1.8572079,1.0375841,0.45606458,2.3516796,0.36479864,0.28645486,0.79097867,0.61788124,0.73710775,0.32844973,1.4185039,1.4518508,0.6644375,0.9732125,1.33751,1.132492,0.7896023,0.58754647,0.53228045,0.4142511,0.59914875,0.4825731,0.37061647,0.8011688,1.5708172,0.80746055,0.66979903,0.9181243,0.60815215,1.3728571,0.32341886,0.76456714,0.57278764,1.7657866,1.0793658,0.66093445,0.6501806,0.5040604,1.2512738,1.4216805,0.63896453,1.5990707,0.78782725,0.91743124,1.372072,0.69960797,0.6018818
1008700,0.20102373,0.5776952,1.385425,0.88582987,0.3169967,1.4086324,0.7293331,1.4376059,1.2824795,0.3133423,1.1449584,1.7143205,0.24553922,1.9268286,0.3341155,0.46413904,0.3595207,1.7592446,1.0919502,0.55577815,2.358352,0.36365038,0.23394307,0.90507567,0.5763428,0.7602595,0.3793983,1.4089239,1.5327902,0.65268123,1.0451127,1.2512528,1.0630049,0.8164016,0.72727346,0.5597075,0.44868457,0.66710865,0.45184124,0.3976495,0.98829186,1.5455854,0.8539585,0.637273,1.0071943,0.60068977,1.3668753,0.31946748,0.766156,0.5226294,1.8276093,1.1360807,0.65776837,0.61504555,0.492585,1.2317631,1.3969359,0.7322699,1.5085294,0.7516109,0.90434337,1.4809761,0.72653574,0.68205893
1008800,0.18219873,0.6765169,1.395001,0.79133976,0.43402973,1.4055942,0.6638103,1.4361417,1.3347807,0.27326965,1.1065578,1.6101105,0.21968918,1.8552256,0.31437796,0.3571716,0.35976985,1.7059427,1.020913,0.518768,2.2851768,0.38528335,0.3046205,0.79952025,0.5779615,0.72325575,0.41616905,1.3942966,1.4685625,0.59729457,1.1647671,1.2590024,1.2910572,0.77704,0.6360065,0.6442374,0.48956454,0.5790184,0.4528749,0.37344664,0.8921268,1.5493386,0.7929666,0.80099833,0.9533243,0.57030755,1.2670996,0.2825797,0.78364956,0.52185357,1.7739741,1.0902318,0.6660791,0.6977285,0.4267415,1.2241576,1.4278156,0.71521163,1.5177953,0.90725034,1.0867286,1.3727293,0.6701741,0.62073684
1008900,0.19558337,0.64467114,1.3861554,0.7777232,0.31615832,1.3988656,0.72051,1.4247516,1.2639004,0.36049858,1.0666889,1.6479497,0.19449209,1.8087524,0.30075368,0.44457388,0.3113097,1.7775284,1.0957503,0.49240017,2.258463,0.35968286,0.2600389,0.8998676,0.57065904,0.7680407,0.35788542,1.3803551,1.4273734,0.62295806,1.0704356,1.2463274,1.2522305,0.8117289,0.7353455,0.5088949,0.50665665,0.67576385,0.4869731,0.42697716,0.8668361,1.5577966,0.80797946,0.7242416,0.9869743,0.6119374,1.3722725,0.34990746,0.8496717,0.5821124,1.6820674,1.0550833,0.62623584,0.6171189,0.52523166,1.2064941,1.35644,0.6851646,1.4823484,0.8437065,1.0093373,1.3626163,0.7060273,0.7090311
1009000,0.19963159,0.68294346,1.3943652,0.7838207,0.36591572,1.431351,0.617232,1.397375,1.3975556,0.28805977,1.1951476,1.6020272,0.24587764,1.8545418,0.35555935,0.41106683,0.4065017,1.7638705,0.96194196,0.5783232,2.3750882,0.37985986,0.23833103,0.8416144,0.6134005,0.7064503,0.39161614,1.3996243,1.5754166,0.57613194,1.1501861,1.2526684,1.2142907,0.8252003,0.6487303,0.6102767,0.5448642,0.63317335,0.5389051,0.3363999,0.8182167,1.5333745,0.882334,0.7425957,1.014814,0.5923177,1.1897138,0.30578506,0.7248141,0.5509287,1.8706375,1.1510327,0.671993,0.70911926,0.4919756,1.2364683,1.4050817,0.77908826,1.5210983,0.8682683,1.052283,1.5122505,0.6596339,0.66158587
1009100,0.21445681,0.630197,1.4588617,0.9075477,0.33078548,1.4802402,0.6722621,1.4840508,1.2882339,0.36043915,1.1444963,1.6378942,0.22910002,1.9854542,0.37212494,0.46673337,0.38953766,1.8456061,0.9973983,0.50719714,2.3915868,0.36414793,0.20853087,0.84591615,0.5835566,0.89452964,0.35783714,1.4254332,1.5002831,0.6621287,1.1123832,1.3068335,1.1692228,0.88597155,0.7746991,0.5958113,0.5458085,0.63651156,0.50480986,0.40727937,0.99044085,1.5643742,0.87231123,0.6604244,1.1183716,0.61694914,1.2980442,0.34682703,0.8274946,0.571332,1.7708406,1.0980654,0.6493292,0.64412826,0.5490298,1.2679672,1.4524672,0.73996586,1.590343,0.8048291,0.9413426,1.446641,0.6868018,0.64339536
1009200,0.19245055,0.5516478,1.3734585,0.7643863,0.37257677,1.4444653,0.6892968,1.3574067,1.248994,0.22498968,1.1360598,1.7206068,0.23642848,1.9118648,0.30496734,0.39224362,0.32657987,1.7574402,1.0434008,0.46559355,2.322338,0.38924763,0.23075527,0.8194821,0.6302866,1.0703416,0.28700316,1.3509718,1.4963177,0.6046603,1.0155029,1.235178,0.98770666,0.96956164,0.90552807,0.6353075,0.43924445,0.60280377,0.47076464,0.35177034,0.9068055,1.4967169,0.8467184,0.59574866,1.2868813,0.5488082,1.3525642,0.27109388,0.7238425,0.5031234,1.8343589,1.1443042,0.62360936,0.69619,0.45289883,1.1864412,1.4015648,0.7281757,1.505571,0.7346332,0.8354223,1.4603078,0.71316737,0.6081921
1009300,0.2107039,0.688469,1.3337849,0.8611231,0.29125935,1.3849669,0.6354341,1.3774827,1.4012938,0.2778925,1.1880652,1.7180781,0.22822106,1.8577696,0.27191252,0.43366984,0.33929908,1.7425,1.0624368,0.48030454,2.350601,0.35796568,0.2760852,0.7964989,0.5468788,0.9405118,0.29215288,1.3725272,1.5429962,0.6816881,1.1657095,1.2500119,1.2846884,0.91789335,0.8122749,0.58687586,0.37691504,0.5734309,0.5004652,0.43603712,0.99432355,1.5205951,0.9015413,0.7315725,1.1693213,0.52204406,1.2457902,0.2810475,0.87732184,0.53175867,1.8325762,1.1502637,0.6057606,0.60718197,0.4751625,1.201756,1.3414367,0.7559146,1.4862949,0.8644347,1.0492789,1.5135559,0.6763694,0.64204603
1009400,0.1932508,0.7114279,1.6015968,0.87210214,0.4672237,1.6162528,0.6549694,1.6288648,1.4480057,0.2971964,1.2353654,1.6223524,0.2684243,2.0666683,0.32895657,0.49118173,0.3399521,1.9620022,0.9732884,0.59113985,2.5671277,0.38903844,0.31055102,0.91503835,0.6269537,0.7974339,0.3804975,1.5617065,1.5853152,0.6363684,1.2426604,1.4014359,1.2776985,0.8125809,0.6884333,0.62575436,0.64986336,0.63748455,0.5715127,0.3059722,0.9259552,1.7115661,0.8642969,0.8095311,1.0415874,0.5861166,1.2229555,0.31036776,0.70959544,0.5519495,1.851313,1.1619289,0.772917,0.7433284,0.52913857,1.3945972,1.6119714,0.83455014,1.7193589,0.91504365,1.1088485,1.5681275,0.6358029,0.6802378
1009500,0.18282035,0.54113185,1.4745606,0.8595254,0.3467909,1.4949759,0.7162898,1.4856032,1.2445441,0.29701003,1.1294883,1.7286018,0.2174033,1.9425533,0.35881856,0.4093668,0.3649992,1.8504843,1.1181964,0.5308363,2.4282422,0.31937757,0.23924369,0.8627062,0.58819103,0.8470414,0.3254865,1.5051172,1.499772,0.626515,0.9459491,1.354749,0.98524207,0.86254907,0.767572,0.5164718,0.4748342,0.6624337,0.4806595,0.375768,0.8946227,1.6745805,0.86233807,0.5822958,1.0796406,0.62112415,1.4004511,0.32457408,0.7229477,0.545984,1.7209258,1.1048478,0.6243485,0.6380373,0.4985307,1.3211432,1.4505744,0.75016403,1.5998822,0.7368808,0.83730096,1.4662123,0.7423542,0.65524304
1009600,0.19365719,0.63855296,1.382244,0.7293899,0.36284956,1.427189,0.66411585,1.4104264,1.3787916,0.29093412,1.1839184,1.6590765,0.24311265,1.825459,0.29780608,0.4102912,0.30275667,1.7400867,1.0207741,0.5003064,2.3638554,0.3473849,0.2767678,0.8480042,0.5947934,0.7627152,0.34842485,1.3737152,1.5372292,0.6183103,1.0981493,1.2115796,1.197178,0.8464974,0.75568163,0.57693374,0.5071885,0.64126724,0.48317933,0.40979275,0.87107897,1.5008079,0.84112203,0.7363447,1.0447161,0.578429,1.271808,0.32267,0.8710634,0.548042,1.7854565,1.1426909,0.6781803,0.67425007,0.47377676,1.1848112,1.3856385,0.7519846,1.538826,0.86484313,1.0158755,1.501622,0.67519796,0.6318821
1009700,0.15017888,0.6322667,1.4993273,0.8232075,0.3800515,1.5040926,0.7234471,1.460462,1.2806053,0.27840573,1.1277256,1.6824633,0.22283283,2.029996,0.28816164,0.4209507,0.26640037,1.9115081,1.0686138,0.43986297,2.4248328,0.27817643,0.15553865,0.8887619,0.5540095,0.6847762,0.22744995,1.4774668,1.4490513,0.65221834,1.0767229,1.2947512,1.0333831,0.7921866,0.6386666,0.60223997,0.4891297,0.632729,0.5208297,0.29608893,0.9789536,1.5840913,0.778504,0.6790609,0.9681398,0.601848,1.3975863,0.33916873,0.6839149,0.531618,1.6234949,1.0875914,0.71982485,0.7615544,0.5063806,1.3178879,1.5108078,0.67637783,1.6214957,0.7888669,0.9030919,1.4306359,0.6748562,0.6200373
1009800,0.20343162,0.6134541,1.4461718,0.87357306,0.31188002,1.457898,0.62812316,1.4267892,1.3895907,0.30972037,1.2263823,1.6763692,0.2542312,1.9084535,0.29035658,0.41379514,0.33376184,1.780704,1.0053525,0.5865406,2.4712849,0.37733138,0.2007331,0.8350052,0.5779617,0.71159405,0.37502265,1.4296191,1.6413716,0.64673924,1.0787865,1.2636023,1.1272125,0.8889127,0.7473115,0.52533543,0.537682,0.59687877,0.5339934,0.38643777,0.9260054,1.5737038,0.8752501,0.69634837,1.0814216,0.5427854,1.2147434,0.2648226,0.7857533,0.53040737,1.9286754,1.1778896,0.54393566,0.54326034,0.4397336,1.2584852,1.4555202,0.80300903,1.5917188,0.806642,0.97749954,1.5764102,0.6656739,0.60551417
1009901,0.23128656,0.6958899,1.4181175,0.6601347,0.23584133,1.4650917,0.75972414,1.440224,1.3594263,0.37768903,1.1217047,1.6865146,0.25259995,1.8198879,0.27653623,0.50581837,0.31636882,1.7400683,1.0567436,0.53405,2.3039365,0.42508006,0.27903754,0.9293996,0.5745404,0.9090586,0.38554615,1.407433,1.4947261,0.53926945,1.178235,1.2407951,1.2813442,0.87025094,0.8119823,0.4999127,0.48184,0.6695617,0.5003598,0.34029067,0.8239248,1.5071619,0.8211769,0.8304725,1.0706271,0.61602914,1.3551854,0.35992616,0.74456024,0.52350336,1.7138041,1.0671936,0.55916655,0.51091146,0.45608354,1.2058963,1.4449129,0.7241214,1.5261942,0.89975053,1.1162688,1.4008771,0.7112057,0.67422533
1009902,0.19957648,0.6259776,1.380294,0.7813132,0.3692019,1.3949509,0.59584993,1.4236593,1.2570704,0.27923357,1.0892721,1.5014827,0.21139559,1.8958935,0.2432257,0.42040652,0.2880445,1.7801757,0.96634835,0.4672712,2.2642467,0.33801982,0.33929452,0.8460399,0.5826212,0.9305186,0.34153742,1.3916059,1.4355882,0.6643995,1.09738,1.3030775,1.1689522,0.7985816,0.7147267,0.61185133,0.45910677,0.6399337,0.47110844,0.36359164,1.0024385,1.5366899,0.810831,0.70476764,1.0319262,0.54427564,1.1296273,0.31446725,0.73713297,0.51366854,1.6443052,1.057751,0.61996484,0.64619184,0.504023,1.21384,1.4083277,0.7151131,1.4934176,0.7888475,0.94000584,1.4102621,0.63961124,0.63150746
1009903,0.2348807,0.69394803,1.584213,0.92381734,0.3939388,1.5766332,0.6369201,1.6153167,1.3502347,0.34648037,1.1493822,1.5455582,0.25013554,2.0797276,0.335208,0.46848977,0.34423137,1.9691291,0.9285458,0.4995606,2.479658,0.3891338,0.2640693,0.891001,0.66045237,0.7409711,0.32843518,1.5073609,1.4796933,0.67227197,1.1741076,1.3898039,1.2692409,0.8005117,0.71988845,0.5879138,0.5061662,0.674083,0.5296731,0.39851376,0.9714658,1.66983,0.821767,0.75853086,1.0065906,0.6114297,1.2170274,0.3204772,0.8279667,0.60385215,1.7742902,1.1258886,0.6678777,0.6775522,0.5371324,1.3570603,1.5744245,0.74201816,1.7277727,0.8757577,1.0521915,1.4627306,0.6230567,0.7164221
1010000,0.22793122,0.60168135,1.192919,0.8458236,0.3532637,1.2551674,0.67628753,1.2477039,1.275497,0.20774315,1.1140515,1.6598921,0.20652246,1.6451738,0.27145183,0.41531962,0.30310103,1.5973917,1.0864421,0.51153034,2.080124,0.37032732,0.22349219,0.8129566,0.54603374,0.7375603,0.33002642,1.2584261,1.4288957,0.6566087,1.0860958,1.10272,1.1327798,0.81737554,0.6733335,0.576218,0.4776283,0.62316364,0.51404256,0.29975232,0.9296067,1.3458878,0.7491205,0.7041237,1.0282211,0.48504645,1.2994684,0.25077212,0.65261775,0.47631282,1.7097572,1.0677505,0.6587899,0.7099113,0.46019763,1.0761483,1.2226884,0.707104,1.2856797,0.77734387,0.9917662,1.3844612,0.70208097,0.64843905
1010100,0.20539688,0.42067853,1.2272251,0.9449123,0.40386716,1.2752861,0.7361571,1.2671759,1.2016097,0.20195666,1.1508974,1.7763269,0.24463499,1.6915517,0.3248576,0.4092617,0.35952893,1.5710359,1.0250567,0.4930244,2.2163937,0.34704047,0.26959592,0.832298,0.5361905,0.8676617,0.3615714,1.2247612,1.5564271,0.69012207,0.84448713,1.130776,0.899663,0.8602637,0.7354152,0.56935924,0.5300045,0.59615993,0.46385163,0.35167626,0.9532664,1.3629498,0.8366469,0.5298118,1.0885074,0.5269449,1.3895683,0.25963372,0.7049238,0.46438503,1.8213547,1.1326287,0.71015453,0.7192078,0.4169355,1.0810359,1.2453119,0.7503129,1.3397985,0.6095269,0.71093905,1.5177152,0.72860813,0.6227305
1010200,0.21127091,0.5285618,1.3750123,0.92109734,0.4431439,1.3913866,0.69052017,1.4145399,1.2131056,0.2536114,1.1241236,1.6414788,0.2586733,1.8698131,0.278427,0.4383255,0.31214362,1.7650062,0.9476012,0.5471258,2.303822,0.3538614,0.25665203,0.8555993,0.6340104,0.95723915,0.34367138,1.3231806,1.4606764,0.6944539,0.9578154,1.2776667,1.036514,0.8530609,0.79073024,0.6611622,0.5598575,0.6251117,0.4898309,0.38160238,1.0136529,1.4767216,0.78095824,0.5930988,1.0983584,0.55149466,1.2619455,0.32463232,0.7665581,0.4640966,1.7779745,1.130041,0.75135636,0.7397094,0.45297617,1.1781111,1.4078151,0.71631765,1.506688,0.71108985,0.8308301,1.4116013,0.67489827,0.5980575
1010300,0.19716136,0.5197631,1.2852805,0.9699888,0.41807425,1.325716,0.65215695,1.3516388,1.1611786,0.28652704,1.0360136,1.5535772,0.22992843,1.8327011,0.32102096,0.42798156,0.34051755,1.6876165,0.93915725,0.44106615,2.1570568,0.37715513,0.27133566,0.8019898,0.64132816,0.8085095,0.32175547,1.2651219,1.3809043,0.68727046,0.984919,1.1972246,0.9647027,0.7711743,0.66923034,0.66328704,0.48096383,0.65487903,0.44255948,0.34468478,1.0522335,1.4119921,0.74530464,0.59197676,0.9661443,0.5559685,1.2437301,0.29722613,0.6878695,0.5168457,1.6874461,1.0636117,0.7010752,0.7859255,0.49680573,1.1174694,1.3233587,0.6277542,1.4055012,0.6932515,0.8149355,1.2967379,0.6318773,0.63735867
1010400,0.1910002,0.6919191,1.1403657,0.9888044,0.16880447,1.1846493,0.7675399,1.2061388,1.3829646,0.35266733,1.1760538,1.7856677,0.21729152,1.577915,0.36840117,0.4413817,0.42204466,1.4963536,1.0688832,0.5443305,2.0991871,0.3301009,0.2423985,0.77735174,0.51698196,0.7601064,0.39920253,1.1741341,1.512328,0.66450465,1.1562119,1.0432718,1.3024708,0.8703308,0.6631191,0.47454262,0.44191948,0.59646225,0.46115685,0.4002396,0.9314283,1.2903104,0.8331992,0.7834505,1.0395179,0.52781427,1.3966262,0.28202292,0.832664,0.4801065,1.8033826,1.096239,0.42705375,0.46047604,0.41314697,1.0039333,1.1721419,0.7094349,1.269088,0.91692275,1.1002896,1.410947,0.7433172,0.6006605
1010601,0.16895491,0.6316761,1.1458724,1.0052797,0.38593638,1.2097654,0.7259332,1.1166666,1.2051287,0.35913277,0.94748163,1.5801768,0.18970251,1.6833439,0.30556715,0.44530022,0.32310426,1.4723878,1.0589881,0.5123863,1.9510441,0.30059674,0.31017005,0.7657207,0.5715172,0.8603587,0.26099694,1.1883612,1.2633238,0.8083152,1.1504791,1.0899217,1.1522485,0.7875967,0.80202043,0.61517906,0.5087733,0.5963403,0.48241246,0.47053012,1.125741,1.355781,0.7221401,0.64886224,0.97923076,0.560544,1.417836,0.30151942,0.84921944,0.47022974,1.4360986,0.9567723,0.68483806,0.6585269,0.47593307,1.0740304,1.1822605,0.64079255,1.2154207,0.8633752,0.9423388,1.2171851,0.7049464,0.6279423
1010602,0.25118807,0.79158044,1.3378714,0.8304858,0.24385785,1.3793322,0.8158112,1.3938383,1.5846522,0.37476367,1.2233263,1.9740039,0.25404006,1.8337004,0.29281318,0.44885653,0.41719294,1.7446485,1.1689501,0.5653211,2.4831393,0.42156038,0.2707714,0.85886467,0.5826812,0.9664173,0.41311422,1.3791528,1.7008383,0.5995107,1.2697494,1.2865878,1.4179475,1.0193222,0.78070086,0.4893296,0.47811198,0.65351737,0.468872,0.39229062,0.88807225,1.5199199,0.9637337,0.8830602,1.2287338,0.5674851,1.4778788,0.34014624,0.81881315,0.5153167,2.0816271,1.2315661,0.51299673,0.4978329,0.46057993,1.2082225,1.3653667,0.78690284,1.4979614,0.99836767,1.2110841,1.6159837,0.80726045,0.5642848
1010801,0.19487359,0.6697521,1.3167795,0.78338456,0.24071722,1.3725468,0.7432268,1.339685,1.4721313,0.3418905,1.2497947,1.895376,0.20451556,1.7784175,0.2502936,0.45248908,0.35608247,1.7273226,1.2452651,0.64717877,2.4431553,0.3822543,0.12970223,0.80434,0.5410952,0.8365101,0.4204423,1.3914908,1.7120092,0.61017185,1.1254826,1.2096477,1.2235715,0.97690296,0.80042464,0.5008096,0.5379192,0.6103523,0.4904274,0.4544261,0.8933636,1.5516777,0.9645291,0.70210665,1.2064297,0.57227904,1.4301964,0.30979693,0.8558584,0.50811505,2.0170975,1.2095726,0.5139711,0.50298405,0.49338856,1.199097,1.3430624,0.82165027,1.4633323,0.8493062,1.0340326,1.6163665,0.76865315,0.5937896
1010802,0.25716642,0.6475392,1.5271903,0.8929589,0.29399472,1.6177912,0.6081401,1.5198696,1.5673485,0.29695612,1.3762231,1.7331275,0.24257618,1.9202112,0.20216763,0.42815316,0.2862051,1.9111602,0.9862992,0.531038,2.7032497,0.38344172,0.43722668,0.8542458,0.62837195,0.7238436,0.30074713,1.4793231,1.7990137,0.7234677,1.1357677,1.4087312,1.248663,0.9106082,0.66460764,0.56428385,0.45226532,0.64378333,0.5586239,0.36376345,0.97695357,1.6484531,1.0217263,0.71116346,1.043194,0.62375295,1.2319901,0.32768852,0.8232392,0.603687,2.0631084,1.2806411,0.618651,0.6195221,0.51163006,1.3161036,1.5807416,0.86164993,1.6910965,0.8779353,1.0544251,1.7785133,0.6419236,0.719556
