eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,TRACTCE,GEOID,cell,geometry
1569,20.033552,-77.78123,-11.40926,35.643974,34.020298,18.485863,39.74174,-24.76505,7.6772084,38.896904,41.211033,30.91536,24.747723,20.18473,-31.449547,50.477436,13.771826,-21.192085,-0.02543751,-56.601795,-5.970166,64.497574,27.531757,19.325932,-1.687684,-5.808416,-46.174213,36.951927,37.792206,9.477408,36.97869,-23.870495,12.8171015,-14.554057,16.05504,29.912973,17.927372,-31.971945,-16.786081,-15.076526,-36.108013,28.608168,9.040362,33.72048,-19.02572,-0.61330736,50.042152,20.48563,15.749536,25.144932,63.406353,-54.514908,-18.101475,-8.9088125,-4.6650176,-0.6033292,-21.966223,-17.176464,-16.173138,57.705864,15.950146,51.10999,57.214207,20.822372,980000,17031980000,613181774591164415,"POLYGON ((-87.88612653304224 41.98708697898663, -87.89216604456112 41.9852660941558, -87.89278919055216 41.980608709846855, -87.8873739855495 41.97777226242878, -87.88133519297212 41.97959268726929, -87.88071088648682 41.984250019465414, -87.88612653304224 41.98708697898663))"
1570,20.680178,-80.11637,-11.22351,36.23498,34.802795,18.98167,40.223423,-24.953028,8.321239,40.251816,41.903305,31.629513,25.083529,19.208403,-31.768663,51.407764,14.028472,-21.331968,0.70641863,-57.46084,-6.4216423,66.3014,28.22565,20.197638,-2.8441107,-6.4150014,-47.30052,37.386272,38.186752,10.000199,37.41487,-24.873125,13.473202,-14.708725,15.829735,30.288054,19.946917,-33.047607,-16.694588,-15.586756,-36.965527,29.442478,9.20917,33.3547,-20.05365,-1.2334104,51.550392,19.989279,16.08674,25.815989,65.53883,-55.24592,-18.948877,-8.92607,-4.6146736,-1.4392278,-23.081814,-17.649109,-16.883884,58.974854,16.452044,52.60431,58.234924,22.161095,980000,17031980000,613181774593261567,"POLYGON ((-87.90237702573246 41.99559667388182, -87.90841676226685 41.99377472488993, -87.90903835705133 41.98911686862388, -87.90362137630284 41.986281013048036, -87.89758235841981 41.988102501783565, -87.89695960266475 41.99276030629849, -87.90237702573246 41.99559667388182))"
1571,5.1101384,-19.38911,-2.7103717,8.846993,8.566227,4.721584,10.175824,-6.1942487,1.814922,9.864745,10.357698,7.719693,6.2583756,5.219993,-7.8883386,12.525305,3.308714,-5.1859617,0.039413266,-14.280388,-1.4308888,16.242844,6.825666,4.9398036,-0.27680856,-1.1624001,-11.49433,9.515237,9.687761,2.3344262,9.245789,-6.017467,3.0364773,-3.8579032,4.082813,7.5265856,4.238584,-8.189692,-4.405503,-3.5463345,-9.147536,7.050101,2.3036299,8.526263,-4.5683255,-0.16311935,12.666367,5.0658603,3.94679,6.3641863,15.973555,-13.831569,-4.3966074,-1.9291377,-1.3449827,-0.08341651,-5.352632,-4.3243103,-4.10481,14.326958,3.8397603,12.780143,14.087286,4.803973,980000,17031980000,613181774595358719,"POLYGON ((-87.89758235841981 41.988102501783565, -87.90362137630284 41.986281013048036, -87.90424336171452 41.981623576878405, -87.89882748985339 41.97878768125221, -87.89278919055216 41.980608709846855, -87.89216604456112 41.9852660941558, -87.89758235841981 41.988102501783565))"
1576,8.223534,-31.635653,-4.7314725,14.846783,13.98822,7.357669,16.463753,-9.976936,3.1559083,15.65016,16.699532,12.725243,10.099865,8.491012,-13.038119,20.41757,5.67881,-8.403442,-0.5053954,-23.234814,-2.7433903,25.99776,11.269281,7.5422187,-0.25103533,-2.0605333,-18.799723,15.451343,15.864957,4.013505,15.174668,-9.53432,4.8972054,-6.074303,7.020599,12.159076,6.7865257,-12.944897,-7.0054407,-5.906986,-14.733311,11.666871,3.757288,14.053998,-7.7130704,0.09721201,20.079762,8.723763,6.204025,10.305675,25.619106,-22.810373,-6.95129,-3.8658106,-1.8413188,-0.07097216,-8.694397,-6.94375,-6.5060678,23.40985,6.3240004,20.942348,23.703386,8.135843,980000,17031980000,613181774616330239,"POLYGON ((-87.93009267448447 42.00511679960396, -87.93613213953127 42.0032931821108, -87.93675102042741 41.998634803361064, -87.9313315978384 41.995800093188514, -87.92529285079146 41.99762325000903, -87.92467280836435 42.002281577621915, -87.93009267448447 42.00511679960396))"
1577,0.12275504,0.22438064,0.49984166,-0.094135344,-0.41348475,-0.024857849,0.1785736,-0.11131695,0.1279257,0.602723,-0.2617598,-0.07864455,0.6774156,0.23409191,0.046265755,-0.46987993,0.2894263,0.21035123,0.2684812,-0.51899385,0.009058673,0.36952397,-0.5013897,1.0438029,-0.22929344,0.6249103,0.2614388,-0.20696838,-0.019840676,-0.8550678,-0.44303048,-0.1620273,0.8972068,-0.94895,-0.0060822517,0.1899619,-1.0717092,-0.19411722,0.8501851,0.74890846,-1.086922,-0.34294835,0.53312886,-0.18393284,0.7147064,-0.31747106,-0.3609066,0.58245695,0.020914309,0.17416665,-0.49562037,-0.31289646,1.142369,0.5653475,0.49823427,0.2736136,-0.27543634,-0.26896715,0.09083451,-0.5063263,-0.35622868,0.031304553,-0.855207,-0.85394776,980000,17031980000,613181774624718847,"POLYGON ((-87.9156977055476 41.982637288299316, -87.9217350168019 41.98081505247765, -87.92235507192666 41.97615793335901, -87.9169389761855 41.97332310147526, -87.91090238272379 41.97514487697069, -87.91028116724137 41.97980194462332, -87.9156977055476 41.982637288299316))"
1578,128.70831,-521.2515,-72.97777,230.8968,223.88055,121.409676,252.10283,-157.5416,57.503754,265.3643,267.02307,205.07732,157.43767,114.98834,-202.36328,327.18704,93.30894,-134.81076,7.7741175,-366.78488,-41.260963,424.14154,181.69461,133.81815,-23.107828,-45.777428,-308.01797,241.75943,244.35815,62.39145,235.21591,-164.63953,90.20337,-92.94136,101.78078,197.45868,135.4248,-209.92484,-104.18787,-100.18578,-230.75809,189.855,62.216557,204.97856,-134.25114,-8.3534565,332.5159,120.30651,100.45022,170.91833,421.8933,-353.06604,-123.7627,-57.095882,-31.599104,-13.160691,-155.1716,-117.929695,-113.98129,381.56854,106.27017,338.67178,371.93192,149.39229,980000,17031980000,613181774631010303,"POLYGON ((-87.91383485225562 41.99661054016125, -87.91987409429552 41.99478798720801, -87.92049452802472 41.990130079443084, -87.91507688080004 41.987294776077455, -87.90903835705133 41.98911686862388, -87.90841676226685 41.99377472488993, -87.91383485225562 41.99661054016125))"
1579,0.02517709,0.42229635,0.21457914,-0.23503593,-0.31070906,-0.0031501264,-0.24308804,-0.05956754,-0.058623843,0.27116343,-0.13757463,-0.092794694,0.13238701,0.32685855,0.084523,-0.19194558,0.26325148,-0.057922453,0.113525465,-0.1317124,0.048507415,0.22082663,-0.18692936,0.46618015,-0.11953606,0.26729247,0.1196984,-0.1621814,-0.2161634,-0.5436203,-0.13295297,-0.06744319,0.56396437,-0.2918974,-0.16994154,0.070820354,-0.46275255,-0.13194105,0.35428318,0.02592294,-0.64625907,-0.35144776,0.16419922,-0.1533687,0.3105715,-0.16172889,-0.21395826,0.18806499,-0.079703696,0.013275355,-0.16091928,0.06468675,0.4389783,0.34371027,0.2979205,0.042547,-0.15093265,-0.015151313,0.006709531,-0.13161182,-0.26448914,-0.16225033,-0.6423845,-0.4322027,980000,17031980000,613181774633107455,"POLYGON ((-87.90903835705133 41.98911686862388, -87.91507688080004 41.987294776077455, -87.9156977055476 41.982637288299316, -87.91028116724137 41.97980194462332, -87.90424336171452 41.981623576878405, -87.90362137630284 41.986281013048036, -87.90903835705133 41.98911686862388))"
1580,101.61012,-406.57156,-57.433567,181.47678,175.31203,94.99809,198.64696,-123.98634,43.8907,206.72089,209.62154,160.48251,123.77623,92.48931,-159.19443,256.8797,72.50075,-105.826164,4.0904136,-287.73605,-32.003265,331.93658,142.61748,103.969246,-15.803487,-34.499496,-241.04778,189.65842,192.4339,49.274223,186.4599,-127.899254,69.271706,-72.76081,80.145905,154.15555,103.89041,-164.71126,-82.66323,-78.26642,-181.56097,148.05531,48.090782,162.94942,-103.59421,-5.3606024,260.02872,96.14082,78.304146,133.24214,330.0074,-277.16687,-96.66692,-45.3857,-24.145899,-8.5170355,-119.95546,-91.3436,-88.0407,298.0355,82.895836,264.65057,292.06296,114.95197,980000,17031980000,613181774635204607,"POLYGON ((-87.92529285079146 41.99762325000903, -87.9313315978384 41.995800093188514, -87.93195087042784 41.99114213417695, -87.92653255714079 41.98830738317972, -87.92049452802472 41.990130079443084, -87.91987409429552 41.99478798720801, -87.92529285079146 41.99762325000903))"
1582,640.82623,-2589.5537,-363.15924,1149.2744,1113.511,603.0704,1254.423,-784.3992,283.46722,1317.7515,1327.9596,1019.82184,783.006,573.83765,-1006.6396,1626.9233,463.47968,-670.43616,36.768303,-1823.3184,-205.44913,2107.5493,903.0008,663.44495,-112.48673,-227.04068,-1531.0269,1201.7854,1215.7164,310.88446,1171.7523,-816.5332,447.5761,-460.80396,506.76807,982.2301,671.98694,-1043.7871,-519.39905,-499.53378,-1146.9843,943.00275,307.6462,1022.39746,-666.1687,-40.405163,1652.5547,600.0313,499.3654,848.55035,2096.2441,-1754.154,-615.4853,-284.08615,-156.39755,-63.830162,-770.41235,-584.10095,-565.4747,1895.8015,528.33844,1682.6073,1849.2291,741.19794,980000,17031980000,613181774719090687,"POLYGON ((-87.8832073506073 41.965622268028746, -87.88924421295395 41.96380215936948, -87.88986736854791 41.95914598432068, -87.88445482123261 41.95630997006737, -87.8784186772586 41.95812961893212, -87.87779436225814 41.96278574179195, -87.8832073506073 41.965622268028746))"
1584,386.81665,-1557.6576,-218.84312,693.08594,670.6033,363.02985,756.71857,-472.67963,169.78206,792.51337,800.0434,613.849,472.1931,347.77692,-606.8442,980.3981,278.2072,-403.89133,19.68524,-1098.5077,-124.18669,1268.8694,544.4255,398.64154,-65.615204,-135.3167,-922.1571,723.56946,733.09344,187.99474,708.16327,-490.45816,268.08093,-277.67767,305.60394,590.64734,402.979,-629.08344,-313.51105,-300.9212,-691.8068,567.1533,184.20932,618.0112,-399.58405,-22.8624,994.25476,363.87573,299.86746,510.32266,1262.2651,-1057.3639,-370.30267,-172.37656,-93.056885,-36.922977,-462.5213,-350.5281,-339.22064,1140.6605,317.86304,1012.99176,1114.6904,444.61798,980000,17031980000,613181774752645119,"POLYGON ((-87.91276527118177 41.96117525189432, -87.91879993557484 41.959353793683206, -87.91942000310668 41.95469788390107, -87.91400656554646 41.95186348382002, -87.90797261837879 41.953684481900936, -87.90735139157665 41.95834034014034, -87.91276527118177 41.96117525189432))"
1586,44.296017,-176.4311,-24.843422,79.04823,75.832695,41.33503,86.81806,-54.0871,18.938477,89.377884,91.297615,69.14127,54.332684,41.310833,-69.505554,112.0246,31.47531,-46.442455,1.251008,-125.66089,-13.64457,144.37096,61.890182,45.211525,-6.538558,-14.262839,-104.44757,82.09172,83.799995,21.100924,81.4142,-55.242867,29.625214,-32.08125,35.1055,66.83211,44.172783,-71.71396,-36.086452,-33.732506,-79.61755,64.33978,21.019167,71.48996,-44.40888,-2.0172129,112.545,42.705654,34.07325,57.76196,142.99213,-120.92612,-41.7091,-19.937475,-10.089193,-3.1666088,-51.198284,-39.734917,-37.776993,129.36026,36.268,115.11394,127.47023,49.530865,980000,17031980000,613181774807171071,"POLYGON ((-87.89944986560893 41.97413066531768, -87.90548695298332 41.97230949323846, -87.90610855891731 41.96765284584995, -87.90069423738998 41.9648174223155, -87.8946578680986 41.966638134334296, -87.89403510228237 41.97129472989519, -87.89944986560893 41.97413066531768))"
1587,319.81006,-1285.6433,-180.78116,572.9422,553.77997,300.11285,625.9744,-390.99213,139.04546,654.05597,661.24536,506.65298,390.62238,289.5387,-501.8259,810.36163,229.45233,-333.88968,14.949896,-907.862,-102.34692,1047.8657,449.85886,328.8122,-52.60043,-110.61845,-761.6474,597.9208,606.46246,155.36368,586.424,-404.4179,220.52351,-229.4706,252.77606,487.98074,331.13864,-519.95526,-259.66736,-248.50851,-572.1461,467.6173,151.68846,512.2324,-328.92065,-17.81326,820.9871,302.0282,247.37921,421.33212,1042.3857,-873.8961,-305.8528,-142.66884,-76.61964,-29.101171,-381.1139,-288.95572,-279.35724,941.77795,262.32684,836.3494,921.31805,365.92108,980000,17031980000,613181774813462527,"POLYGON ((-87.90610855891731 41.96765284584995, -87.91214443465563 41.965831530565296, -87.91276527118177 41.96117525189432, -87.90735139157665 41.95834034014034, -87.90131623349241 41.96016119532964, -87.90069423738998 41.9648174223155, -87.90610855891731 41.96765284584995))"
1588,48.64543,-194.15565,-27.098345,86.66553,83.513016,45.506844,95.187454,-59.447983,20.83182,98.9983,100.17734,76.57859,59.52961,44.66212,-76.11194,122.65438,34.77586,-50.60427,2.170765,-137.91208,-15.29513,158.93463,68.015396,50.175114,-7.6142554,-16.096766,-115.10311,90.57247,91.96712,23.09706,89.00585,-61.160355,33.526043,-35.286144,38.358677,73.914635,49.143772,-79.0481,-39.21269,-37.117947,-87.49459,70.493904,23.15652,77.99744,-49.11675,-2.6872213,124.12748,46.37974,37.435516,63.71577,157.60423,-132.75963,-45.721577,-21.300692,-11.418108,-3.9135587,-57.435337,-43.76219,-41.960148,142.24551,39.469463,126.454506,139.06155,54.440136,980000,17031980000,613181774815559679,"POLYGON ((-87.89278919055216 41.980608709846855, -87.89882748985339 41.97878768125221, -87.89944986560893 41.97413066531768, -87.89403510228237 41.97129472989519, -87.88799752149329 41.973115298464414, -87.8873739855495 41.97777226242878, -87.89278919055216 41.980608709846855))"
1589,92.52492,-368.8294,-51.947937,165.24411,159.02734,86.78254,181.84543,-113.62369,38.566795,186.49684,191.41814,145.07182,113.57883,86.87396,-145.11519,234.5069,65.818634,-97.378494,3.4842503,-262.4879,-28.535162,302.11487,129.4061,93.9039,-13.400195,-30.34736,-218.48318,172.20186,175.20694,44.421864,170.44127,-115.40002,62.3703,-66.62319,73.20611,140.53104,92.4776,-150.25545,-75.9756,-71.48058,-166.24904,134.22375,43.241985,150.37497,-93.07315,-4.581412,236.27248,89.1391,71.92357,120.403946,299.4115,-252.55977,-87.729965,-41.03546,-21.87924,-6.7865663,-107.651886,-82.51007,-78.97481,270.79736,75.3311,240.47964,266.03317,103.27758,980000,17031980000,613181774819753983,"POLYGON ((-87.90424336171452 41.981623576878405, -87.91028116724137 41.97980194462332, -87.91090238272379 41.97514487697069, -87.90548695298332 41.97230949323846, -87.89944986560893 41.97413066531768, -87.89882748985339 41.97878768125221, -87.90424336171452 41.981623576878405))"
1592,0.61232597,-2.7944713,-0.38169762,0.87145525,1.0555413,0.79174495,1.4237285,-1.135685,0.17426813,1.4951448,1.6936796,1.2119957,0.85134083,0.99503773,-1.1879532,1.9057077,0.5936028,-1.0214698,0.1818303,-1.9772551,0.030043751,2.341836,1.3612736,0.90411043,0.08348948,-0.27125752,-1.7990932,1.635778,1.4568181,0.0039142966,1.5489901,-1.09787,0.6076999,-0.32470107,0.46248317,1.4891824,0.51067734,-1.3666333,-0.57773983,-0.6062212,-1.6132025,0.71839803,0.33111447,1.2328504,-0.8426345,-0.074971594,2.0367506,0.84896725,0.42962334,1.0298858,2.2805963,-2.2226474,-0.9268187,-0.411201,-0.326318,0.09991181,-1.1475849,-0.7511961,-0.5283219,2.1714787,0.25592414,1.5291859,1.7770455,0.5817089,600600,17031600600,613164979907985407,"POLYGON ((-87.65162899173 41.83882582801633, -87.65766186153476 41.83702102917968, -87.65830697187712 41.83237195466994, -87.65292036477497 41.829527736274414, -87.64688821724553 41.83133207916435, -87.64624195457533 41.83598109634403, -87.65162899173 41.83882582801633))"
1594,0.52844,-1.3215464,-0.082467966,0.42099923,0.64021283,0.5026624,0.9303838,-0.7943005,-0.007944539,0.6001131,0.9321231,0.7531857,0.50169337,0.47623467,-0.63896775,1.0582483,0.14077029,-0.5482025,0.36630243,-1.0229387,-0.2328596,1.4262066,0.7966394,0.31843442,-0.043363813,-0.24649054,-0.8260658,0.7449631,0.59230244,0.11516942,0.77840215,-0.41673756,0.5276347,-0.15167852,0.09490554,0.7266362,0.45790142,-0.8551595,-0.22901052,-0.47875273,-1.1786712,0.45030022,0.019480988,0.8542968,-0.50486517,-0.27845913,1.116769,0.6744635,0.43877578,0.30923754,1.4199784,-1.1421512,-0.52685386,-0.11589192,-0.26545107,-0.093921915,-0.7257218,-0.16582291,-0.16613054,1.1545913,0.08260228,0.69482374,0.75719655,0.23394175,600600,17031600600,613164979920568319,"POLYGON ((-87.65637124831868 41.84631996920292, -87.66240484047299 41.84451471430427, -87.66304957070611 41.839865215707505, -87.65766186153476 41.83702102917968, -87.65162899173 41.83882582801633, -87.65098310877943 41.84347526939031, -87.65637124831868 41.84631996920292))"
1597,6.722911,-26.618254,-3.96847,12.083883,11.761832,6.245045,13.888558,-8.763605,2.2214403,13.313117,14.393021,11.106452,8.499154,7.715657,-11.126621,17.562717,4.9387403,-7.4007535,-0.24922776,-19.819185,-1.8867344,21.967815,9.946995,6.547605,0.15025213,-1.6882834,-16.307377,13.723571,13.53294,3.1075993,13.474236,-8.386027,4.450182,-4.8432856,5.8237867,10.739793,5.5786877,-10.987688,-5.906857,-5.134741,-12.526953,9.396711,3.1125402,12.085139,-6.681157,0.12743343,17.327396,7.403948,5.126829,8.8566,21.675116,-19.531334,-6.258113,-3.3765283,-1.733013,0.4665785,-7.7799563,-5.783026,-5.365952,20.100447,5.0343766,17.304558,19.615242,6.6750603,420600,17031420600,613164979102679039,"POLYGON ((-87.61847465927947 41.78637784673899, -87.62450247471877 41.7845762371089, -87.6251502380565 41.77993013500826, -87.61977133559236 41.77708570056456, -87.61374424190718 41.77888685505465, -87.6130953289646 41.78353289907602, -87.61847465927947 41.78637784673899))"
1600,1.2598962,-3.797699,-0.46765417,1.7904606,1.982839,0.78355724,2.3288937,-1.2321857,0.36781502,1.6501037,2.2373888,1.7576612,1.3486648,0.8692832,-1.7122585,2.5238674,0.37491566,-0.85499686,-0.08684755,-2.8413055,-0.60918236,3.0825562,1.4393989,0.5823506,0.16825509,0.0014367029,-2.0539498,2.1534185,2.09703,0.68992597,1.9728053,-1.0229197,0.3274736,-0.66923875,0.87460333,1.3026797,0.68346155,-1.4919865,-0.81608564,-0.56183624,-1.9291441,1.4870353,0.37789732,1.8521099,-0.9325466,-0.22007433,2.4541261,1.2960628,0.7399616,1.1632223,2.9726985,-3.0129802,-0.83357334,-0.61168367,-0.29686505,0.18934645,-0.92095447,-0.61051685,-0.5024159,2.7462971,0.66052806,2.50731,3.0160377,0.88623315,110100,17031110100,613164982730751999,"POLYGON ((-87.7629875834224 41.997313643936245, -87.76903514982604 41.995498638002275, -87.76967105860464 41.99084063155466, -87.76426056164068 41.98799768579985, -87.75821371869856 41.98981223321161, -87.75757664929081 41.99447018484764, -87.7629875834224 41.997313643936245))"
1606,1.813511,-7.2725186,-1.0501938,3.2158463,3.1280599,1.5005085,3.6547153,-2.031191,1.0546725,3.5422642,3.7682555,2.8364084,2.2131054,1.4682956,-2.941224,4.4565115,1.0608954,-1.7497131,-0.29207593,-5.0413594,-0.5452731,5.532904,2.5659401,1.6968396,-0.039225888,-0.2766464,-4.058089,3.5245993,3.6626737,0.87264824,3.3525336,-2.21066,0.6800736,-1.2996824,1.6020014,2.5148413,1.4885322,-2.6828215,-1.3403931,-0.8689237,-3.188169,2.713354,1.0561025,2.741132,-1.7450463,-0.039111093,4.392314,1.8312399,1.0865173,2.5178356,5.408768,-5.2881656,-1.6687771,-1.2573202,-0.32285678,0.18977484,-1.8071516,-1.7080512,-1.385972,5.0149994,1.4276689,4.599578,5.568151,2.0372338,110100,17031110100,613164982772695039,"POLYGON ((-87.78590611242308 41.999368292324384, -87.7919527008844 41.99755207553539, -87.79258628814058 41.99289396022124, -87.78717444777233 41.99005211595046, -87.78112858205597 41.9918678739138, -87.78049383399464 41.99652593492079, -87.78590611242308 41.999368292324384))"
1609,1.7942265,-5.572069,-0.81326544,2.7259853,2.9926567,1.1489626,3.5164442,-2.000473,0.2540696,2.5703118,3.3827431,2.8113363,2.016452,1.823009,-2.6688373,3.944021,0.78787816,-1.4283712,-0.2789983,-4.561535,-0.74416924,4.6676145,2.233361,0.95708,0.51450074,0.060710005,-3.4133801,3.554674,3.3220012,0.9760116,3.304824,-1.6058863,0.6619929,-1.0368099,1.4477515,2.2028358,0.7520099,-2.289513,-1.4113792,-0.9891354,-2.848965,2.026521,0.54939777,3.109891,-1.4135966,-0.032000676,3.7723808,2.0744033,1.1352654,1.7816236,4.5875096,-4.689707,-1.1899818,-0.8501387,-0.43740472,0.5278654,-1.4390537,-0.88671184,-0.7898378,4.3774457,0.92222273,3.746286,4.429401,1.0868459,110100,17031110100,613164982833512447,"POLYGON ((-87.77922395027679 42.005842844520046, -87.78527175113499 42.00402677432292, -87.78590611242308 41.999368292324384, -87.78049383399464 41.99652593492079, -87.7744467563121 41.998341546328405, -87.77381123391413 42.00299997387634, -87.77922395027679 42.005842844520046))"
1615,4.5588355,-16.532108,-2.5189567,7.9338846,7.828029,3.9427576,9.364278,-6.0697937,0.96762305,8.245329,9.306687,7.4895525,5.669254,5.568719,-7.354326,11.503561,2.910238,-4.7775784,-0.15167105,-13.193556,-1.4487109,14.319875,6.296515,3.9250708,0.44255972,-0.847629,-10.370108,9.086822,8.835037,2.1677992,8.860842,-5.097927,3.0268612,-3.4423475,3.9560044,6.9197116,3.1144462,-7.107024,-3.9347072,-3.3762324,-8.409392,6.0011263,1.9339118,8.526072,-4.012524,0.23229876,10.923112,5.548059,3.710272,5.3181696,14.0324745,-12.805523,-3.718918,-2.0354629,-1.3231598,0.6318585,-4.8069224,-3.2288585,-3.2021508,13.12191,3.241291,10.91514,12.38748,3.8444822,31400,17031031400,613164982485385215,"POLYGON ((-87.63889658892658 41.97195872612229, -87.64494756102228 41.97015069384683, -87.64559583614094 41.96549409164086, -87.64019429814306 41.962645579205876, -87.63414405293001 41.96445315471353, -87.63349461886502 41.96910969937129, -87.63889658892658 41.97195872612229))"
1621,4.1992836,-16.14376,-2.2633693,7.2941523,7.0635424,3.7700567,8.320797,-5.0676217,1.7188159,7.969821,8.540878,6.4900846,5.0843606,3.93177,-6.5401874,10.319894,2.6238942,-4.2323265,0.04611646,-11.577287,-1.3823301,13.20946,5.8101826,3.9133265,-0.33544368,-1.1389408,-9.419029,7.727115,7.867502,2.0164754,7.5842996,-4.9261937,2.495304,-2.9473042,3.3121834,6.0852175,3.7986903,-6.600568,-3.318886,-2.9197822,-7.570909,5.9397235,1.8943286,6.8132157,-3.9865525,-0.23890701,10.251574,4.2739005,3.112114,5.207577,13.005342,-11.475744,-3.8184707,-2.040492,-0.9989217,-0.10064298,-4.564656,-3.4965732,-3.2528124,11.78675,3.2223809,10.451214,11.8605795,4.368841,50200,17031050200,613164982510551039,"POLYGON ((-87.67519395784045 41.961106757943845, -87.68124154408072 41.959297216524874, -87.68188594858772 41.95464123111089, -87.67648392541058 41.95179484381982, -87.67043706448018 41.95360392809145, -87.66979150144957 41.95825985674881, -87.67519395784045 41.961106757943845))"
1625,2.0487115,-7.3794394,-0.9710236,3.3066704,3.4294422,1.7487731,4.073386,-2.4802,0.61710125,3.4986649,4.162382,3.1635344,2.4404786,1.9268622,-3.0841925,4.8265285,1.0978017,-1.9546578,0.09173114,-5.3530717,-0.75030154,6.078129,2.7369347,1.5922914,0.057141386,-0.4137625,-4.2284746,3.833745,3.7582974,0.96647716,3.6318278,-2.1933658,1.0839097,-1.2912623,1.5576111,2.941335,1.5518467,-3.0965343,-1.6059716,-1.3959235,-3.6462386,2.649975,0.74619645,3.3821845,-1.8156669,-0.24587795,4.835751,2.1795676,1.4874321,2.323649,5.882008,-5.4713774,-1.7836487,-0.94583213,-0.58177435,0.1212421,-2.1239681,-1.4546157,-1.3274848,5.4068336,1.3233266,4.716969,5.422865,1.8641127,50300,17031050300,613164982512648191,"POLYGON ((-87.69140489285891 41.96964629401039, -87.69745271983544 41.96783568976182, -87.69809558243597 41.96317922564929, -87.69269177709852 41.96033342212946, -87.68664467514985 41.962143568962794, -87.68600065354319 41.9667999766785, -87.69140489285891 41.96964629401039))"
1627,140.39633,-566.961,-79.37635,251.7424,243.97984,132.31094,275.0013,-171.82869,61.73869,288.6312,290.965,223.19771,171.69464,125.97926,-220.45764,356.42856,101.25293,-146.87619,8.183861,-399.48456,-45.25713,461.8205,197.79741,145.10252,-24.617287,-49.534557,-335.30133,263.26315,266.29132,68.26015,256.69775,-178.68024,98.02035,-101.11332,110.82545,214.98112,146.9939,-228.92157,-113.804306,-109.49529,-251.49132,206.3324,67.147675,224.2194,-145.78659,-8.8981285,362.12595,131.66953,109.52847,185.76686,459.57013,-384.35574,-134.81482,-61.95777,-34.42804,-14.113384,-168.77762,-127.75368,-123.66676,415.21237,115.42755,368.63556,404.97937,162.0465,811600,17031811600,613181774710702079,"POLYGON ((-87.88986736854791 41.95914598432068, -87.89590301982582 41.95732573224688, -87.89652540581375 41.95266992580207, -87.89111329965556 41.949834423424775, -87.88507836632148 41.951654215669016, -87.88445482123261 41.95630997006737, -87.88986736854791 41.95914598432068))"
1636,0.49565583,-1.5297662,-0.15165414,0.6334488,0.69597363,0.39699066,0.9750566,-0.5788691,0.212001,0.7123637,0.90816915,0.67810863,0.546738,0.27032274,-0.6571548,0.9938022,0.0638006,-0.45904192,0.18802682,-1.0656748,-0.26957744,1.3423702,0.674782,0.33475494,-0.10097033,-0.15725695,-0.7918712,0.713546,0.7247826,0.20417896,0.66880965,-0.41644445,0.28437456,-0.27016905,0.2284565,0.5889864,0.44610852,-0.7425194,-0.1909777,-0.25484452,-1.0134938,0.6052823,0.11964583,0.6934415,-0.39372882,-0.24424082,1.0030595,0.5721777,0.34596545,0.43365824,1.2945669,-1.2377508,-0.4216442,-0.24154584,-0.16755119,-0.10847288,-0.5592855,-0.28612244,-0.2319661,1.0765193,0.2331193,0.9278817,1.0482719,0.40937418,50600,17031050600,613164978658082815,"POLYGON ((-87.68188594858772 41.95464123111089, -87.68793232558255 41.95283154157727, -87.6885759544881 41.94817592198951, -87.68317436465269 41.945330048495514, -87.67712871253757 41.94713928084488, -87.67648392541058 41.95179484381982, -87.68188594858772 41.95464123111089))"
1640,2.5995512,-9.456999,-1.279626,4.3361106,4.229439,2.2043498,5.1093283,-3.0319562,1.034255,4.5425687,5.0729423,3.931146,3.0290868,2.3077621,-3.9527385,6.1103263,1.3821812,-2.4436707,0.044175684,-6.933159,-1.0346838,7.8331428,3.542878,2.1589031,-0.1526696,-0.6322832,-5.5011196,4.5654984,4.632694,1.3331963,4.5002246,-2.7677155,1.4703686,-1.7849396,1.9763129,3.4791868,2.2796094,-3.916512,-1.8836557,-1.6356281,-4.6569386,3.611157,1.0698572,4.1665826,-2.3775516,-0.22674228,5.9636965,2.7489681,1.8502265,2.9594908,7.7763414,-6.9695253,-2.195459,-1.2700015,-0.6405108,-0.07002257,-2.6655893,-1.9482733,-1.8083093,6.944819,1.9117349,6.1442647,7.0219455,2.5005703,71700,17031071700,613164976208609279,"POLYGON ((-87.63998302241994 41.92255607258296, -87.64602746486962 41.92074942048857, -87.64667493624042 41.91609560593673, -87.64127912166693 41.91324850097348, -87.63523540450937 41.91505469665033, -87.6345867766659 41.91970845365536, -87.63998302241994 41.92255607258296))"
